,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,npm_id,npm_url,npm_monthly_downloads,dockerhub_id,helm_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,updated_github_id,brew_id,apt_id,yum_id,snap_id,maven_id,maven_url,dnf_id,yay_id
433,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2022-09-08 01:21:25.000000,2022-09-07 19:51:17,166.0,14.0,284.0,175.0,73.0,48.0,96.0,2602.0,A deep learning library for video understanding research.,45.0,25,True,2021-09-10 17:02:20,0.1.3,2.0,pytorchvideo,,['pytorch'],,16087.0,,,https://pypi.org/project/pytorchvideo,16087.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
434,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2022-09-05 23:38:22.000000,2022-09-01 07:44:49,2696.0,44.0,875.0,114.0,403.0,53.0,282.0,2255.0,IPython Parallel: Interactive Parallel Computing in Python.,111.0,25,False,,,24.0,ipyparallel,conda-forge/ipyparallel,['jupyter'],,176485.0,,,https://pypi.org/project/ipyparallel,167737.0,https://anaconda.org/conda-forge/ipyparallel,2022-06-21 14:24:53.709,673652.0,3.0,,,,,,,,,,,-7.0,,,,,,,,,
435,Hyperas,maxpumperla/hyperas,hyperopt,,https://github.com/maxpumperla/hyperas,https://github.com/maxpumperla/hyperas,MIT,2016-02-19 14:45:10.000,2022-06-27 15:05:42.000000,2021-11-19 13:23:56,211.0,,306.0,62.0,38.0,95.0,158.0,2139.0,Keras + Hyperopt: A very simple wrapper for convenient hyperparameter optimization.,21.0,25,True,,,,hyperas,,['tensorflow'],,17522.0,249.0,249.0,https://pypi.org/project/hyperas,17522.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
436,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2022-07-16 23:44:23.000000,2021-07-10 15:56:42,447.0,,248.0,56.0,56.0,18.0,49.0,2108.0,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,25,False,2019-11-04 05:16:00,0.5.0,5.0,pytorch-nlp,,['pytorch'],,5338.0,414.0,414.0,https://pypi.org/project/pytorch-nlp,5338.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
437,RecBole,RUCAIBox/RecBole,recommender-systems,,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000,2022-09-07 08:38:30.000000,2022-08-26 04:09:54,3557.0,20.0,387.0,41.0,876.0,65.0,402.0,2069.0,"A unified, comprehensive and efficient recommendation library.",47.0,25,True,2022-02-25 13:56:32,1.0.1,7.0,recbole,aibox/recbole,['pytorch'],,2854.0,,,https://pypi.org/project/recbole,2764.0,https://anaconda.org/aibox/recbole,2022-02-25 14:10:37.696,1991.0,2.0,,,,,,,,,,,,,,,,,,,,
438,whylogs,whylabs/whylogs,data-pipelines,,https://github.com/whylabs/whylogs,https://github.com/whylabs/whylogs,Apache-2.0,2020-08-14 23:25:32.000,2022-09-08 13:34:08.000000,2022-09-07 16:57:15,383.0,107.0,75.0,26.0,589.0,15.0,186.0,1771.0,Open standard for end-to-end data and ML monitoring for any scale in any infrastructure.,10.0,25,True,2022-09-06 19:41:58,1.0.14,68.0,whylogs,,,65.0,24428.0,,,https://pypi.org/project/whylogs,24426.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
439,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2022-02-12 03:29:55.000000,2022-02-12 02:32:06,1636.0,,154.0,60.0,65.0,68.0,125.0,1735.0,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,25,True,2022-02-12 03:29:55,0.8.0,21.0,hypertools,,,22.0,550.0,209.0,209.0,https://pypi.org/project/hypertools,550.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
440,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2022-09-04 19:42:28.000000,2022-09-04 19:28:35,2256.0,23.0,212.0,37.0,25.0,,87.0,1718.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,16.0,25,False,2022-09-04 19:42:28,_10302,100.0,karateclub,conda-forge/karateclub,,,3085.0,102.0,102.0,https://pypi.org/project/karateclub,2622.0,https://anaconda.org/conda-forge/karateclub,2022-01-28 14:45:25.910,12060.0,2.0,,,,,,,,,,,,,,,,,,,,
441,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2022-09-04 20:36:29.000000,2022-09-04 16:07:47,1920.0,42.0,251.0,40.0,72.0,8.0,113.0,1701.0,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,24.0,25,True,2022-09-04 16:37:07,0.54.0,42.0,torch-geometric-temporal,,['pytorch'],,1934.0,,,https://pypi.org/project/torch-geometric-temporal,1934.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
442,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/quantumblacklabs/causalnex,https://github.com/quantumblacklabs/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2022-09-06 09:44:22.000000,2022-08-29 03:23:52,162.0,6.0,188.0,43.0,57.0,6.0,106.0,1629.0,A Python library that helps data scientists to infer causation rather than observing correlation.,26.0,25,True,2021-11-11 15:15:24,0.11.0,15.0,causalnex,,"['pytorch', 'sklearn']",,1512.0,53.0,53.0,https://pypi.org/project/causalnex,1512.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
443,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2022-09-08 14:09:31.000000,2022-09-07 21:22:36,514.0,147.0,153.0,32.0,83.0,10.0,79.0,1571.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,20.0,25,True,2022-05-30 20:55:38,1.0.0,9.0,norfair,,,211.0,8166.0,,,https://pypi.org/project/norfair,8158.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
444,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2022-08-10 22:51:20.000000,2022-05-20 06:22:46,1220.0,,264.0,54.0,1310.0,195.0,805.0,1506.0,A toolkit for reproducible reinforcement learning research.,78.0,25,True,2020-09-14 22:30:57,2020.06.3,21.0,garage,,['tensorflow'],,386.0,51.0,51.0,https://pypi.org/project/garage,386.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
445,streamparse,Parsely/streamparse,data-pipelines,,https://github.com/Parsely/streamparse,https://github.com/Parsely/streamparse,Apache-2.0,2014-05-02 20:33:50.000,2022-07-18 20:04:25.000000,2022-07-18 20:04:25,1071.0,2.0,213.0,102.0,169.0,63.0,263.0,1462.0,"Run Python in Apache Storm topologies. Pythonic API, CLI tooling, and a topology DSL.",43.0,25,True,2022-01-10 21:46:17,4.1.2,44.0,streamparse,,,,2317.0,55.0,55.0,https://pypi.org/project/streamparse,2317.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
446,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2022-09-06 18:51:44.000000,2022-09-06 18:50:40,146.0,8.0,160.0,94.0,164.0,26.0,22.0,1413.0,fklearn: Functional Machine Learning.,48.0,25,True,2022-09-06 18:51:44,2.2.1,24.0,fklearn,,,,12717.0,13.0,13.0,https://pypi.org/project/fklearn,12717.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
447,fairlearn,fairlearn/fairlearn,interpretability,,https://github.com/fairlearn/fairlearn,https://github.com/fairlearn/fairlearn,MIT,2018-05-15 01:51:35.000,2022-09-08 14:20:29.000000,2022-08-24 15:28:07,717.0,9.0,314.0,35.0,720.0,142.0,220.0,1362.0,A Python package to assess and improve fairness of machine learning models.,68.0,25,True,2021-07-07 08:16:09,0.7.0,11.0,fairlearn,conda-forge/fairlearn,['sklearn'],,179801.0,,,https://pypi.org/project/fairlearn,179139.0,https://anaconda.org/conda-forge/fairlearn,2021-07-07 15:56:16.605,20548.0,2.0,,,,,,,,,,,,,,,,,,,,
448,Mesh,tensorflow/mesh,distributed-ml,,https://github.com/tensorflow/mesh,https://github.com/tensorflow/mesh,Apache-2.0,2018-09-20 20:23:34.000,2022-06-10 18:18:47.000000,2022-06-10 18:18:42,653.0,,217.0,42.0,304.0,64.0,14.0,1305.0,Mesh TensorFlow: Model Parallelism Made Easier.,48.0,25,True,2018-12-11 00:09:43,0.0.5,4.0,mesh-tensorflow,,['tensorflow'],,19621.0,714.0,714.0,https://pypi.org/project/mesh-tensorflow,19621.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
449,rubrix,recognai/rubrix,nlp,,https://github.com/recognai/rubrix,https://github.com/recognai/rubrix,Apache-2.0,2021-04-28 14:37:42.000,2022-09-08 14:17:46.000000,2022-09-08 11:38:06,1112.0,72.0,108.0,18.0,1021.0,21.0,560.0,1272.0,"Rubrix, open-source framework for data-centric NLP. Data annotation and monitoring for enterprise NLP.",23.0,25,True,2022-08-22 14:53:47,0.17.0,65.0,rubrix,conda-forge/rubrix,,,2323.0,,,https://pypi.org/project/rubrix,1200.0,https://anaconda.org/conda-forge/rubrix,2022-08-22 18:30:45.766,10113.0,3.0,,,,,,,,,,,,,,,,,,,,
450,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2022-07-26 11:58:47.000000,2022-07-26 11:58:46,360.0,39.0,238.0,50.0,94.0,37.0,28.0,1153.0,Interpretability and explainability of data and machine learning models.,31.0,25,True,2020-10-28 09:32:21,0.2.1,2.0,aix360,,,,915.0,55.0,55.0,https://pypi.org/project/aix360,915.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
451,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2022-07-05 00:28:24.000000,2022-06-25 06:32:56,506.0,1.0,348.0,30.0,43.0,8.0,98.0,1122.0,MiniSom is a minimalistic implementation of the Self Organizing Maps.,26.0,25,False,2022-02-25 07:50:44,2.3.0,2.0,minisom,,,,14555.0,297.0,297.0,https://pypi.org/project/minisom,14555.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
452,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2022-09-07 15:17:26.000000,2022-09-07 15:17:25,518.0,19.0,68.0,45.0,380.0,35.0,91.0,1110.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,23.0,25,True,2022-06-20 19:02:33,1.1.0,15.0,hivemind,,,,5374.0,11.0,11.0,https://pypi.org/project/hivemind,5374.0,,,,3.0,,,,,,,,,,,4.0,,,,,,,,,
453,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2022-09-08 11:55:06.000000,2022-08-31 15:47:50,2749.0,54.0,132.0,24.0,602.0,59.0,370.0,963.0,A Python library for learning and evaluating knowledge graph embeddings.,31.0,25,True,2022-08-04 15:51:28,1.9.0,17.0,pykeen,,,144.0,1630.0,,,https://pypi.org/project/pykeen,1625.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
454,PySwarms,ljvmiranda921/pyswarms,others,,https://github.com/ljvmiranda921/pyswarms,https://github.com/ljvmiranda921/pyswarms,MIT,2017-07-12 12:04:45.000,2022-08-11 11:20:29.000000,2022-07-03 12:07:58,412.0,3.0,304.0,33.0,293.0,10.0,198.0,963.0,A research toolkit for particle swarm optimization in Python.,44.0,25,True,2020-11-14 05:18:38,.1.2.0,15.0,pyswarms,,,,14488.0,182.0,182.0,https://pypi.org/project/pyswarms,14488.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
455,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2022-09-08 12:48:41.000000,2022-08-30 16:39:44,438.0,3.0,93.0,16.0,280.0,24.0,223.0,883.0,Extra blocks for scikit-learn pipelines.,53.0,25,True,2022-06-05 14:36:08,0.6.12,30.0,scikit-lego,conda-forge/scikit-lego,['sklearn'],,20790.0,59.0,59.0,https://pypi.org/project/scikit-lego,20100.0,https://anaconda.org/conda-forge/scikit-lego,2022-06-06 08:45:38.549,24155.0,2.0,,,,,,,,,,,,,,,,,,,,
456,GPyOpt,SheffieldML/GPyOpt,hyperopt,,https://github.com/SheffieldML/GPyOpt,https://github.com/SheffieldML/GPyOpt,BSD-3-Clause,2014-08-13 09:58:25.000,2020-11-17 10:32:02.000000,2020-11-05 15:16:04,514.0,,250.0,41.0,72.0,101.0,186.0,833.0,Gaussian Process Optimization using GPy.,49.0,25,False,2020-03-19 21:21:18,1.2.6,1.0,gpyopt,,,,10291.0,308.0,308.0,https://pypi.org/project/gpyopt,10291.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
457,tinytag,devsnd/tinytag,audio,,https://github.com/devsnd/tinytag,https://github.com/devsnd/tinytag,MIT,2014-01-27 15:27:01.000,2022-09-02 05:21:45.000000,2022-08-13 15:26:44,397.0,10.0,89.0,23.0,63.0,13.0,81.0,557.0,"Read audio and music meta data and duration of MP3, OGG, OPUS, MP4, M4A, FLAC, WMA, Wave and AIFF files with python 2..",22.0,25,True,,,,tinytag,,,,79650.0,582.0,582.0,https://pypi.org/project/tinytag,79650.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
458,TensorLayer,tensorlayer/tensorlayer,reinforcement-learning,,https://github.com/tensorlayer/TensorLayer,https://github.com/tensorlayer/TensorLayer,,2016-06-07 15:55:16.000,2022-07-20 21:04:11.000000,2022-04-23 17:46:37,3352.0,,1557.0,459.0,698.0,20.0,441.0,7060.0,Deep Learning and Reinforcement Learning Library for Scientists and Engineers.,132.0,24,False,2021-01-06 07:16:21,2.2.4,76.0,tensorlayer,,['tensorflow'],1399.0,1635.0,,,https://pypi.org/project/tensorlayer,1616.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
459,snownlp,isnowfy/snownlp,chinese-nlp,,https://github.com/isnowfy/snownlp,https://github.com/isnowfy/snownlp,MIT,2013-11-26 11:46:56.000,2020-01-19 02:39:05.000000,2020-01-19 02:39:03,57.0,,1325.0,352.0,14.0,40.0,65.0,5903.0,Python library for processing Chinese text.,8.0,24,False,,,,snownlp,,,,3607.0,937.0,937.0,https://pypi.org/project/snownlp,3607.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
460,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2022-08-11 00:18:21.000000,2022-08-11 00:14:13,1057.0,3.0,840.0,112.0,637.0,193.0,432.0,5006.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,104.0,24,True,2019-08-26 19:04:21,0.3.1,2.0,mmf,,['pytorch'],,244.0,12.0,12.0,https://pypi.org/project/mmf,244.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
461,kaggle,Kaggle/kaggle-api,ml-experiments,,https://github.com/Kaggle/kaggle-api,https://github.com/Kaggle/kaggle-api,Apache-2.0,2018-01-25 03:02:39.000,2022-07-22 15:58:54.000000,2021-03-15 15:49:05,145.0,,941.0,185.0,78.0,205.0,149.0,4933.0,Official Kaggle API.,36.0,24,False,,,8.0,kaggle,conda-forge/kaggle,,,169101.0,,,https://pypi.org/project/kaggle,166694.0,https://anaconda.org/conda-forge/kaggle,2021-12-17 19:19:11.878,96303.0,3.0,,,,,,,,,,,,,,,,,,,,
462,Augmentor,mdbloice/Augmentor,image,,https://github.com/mdbloice/Augmentor,https://github.com/mdbloice/Augmentor,MIT,2016-03-01 18:29:55.000,2022-05-24 12:15:11.000000,2022-05-24 12:15:11,544.0,,823.0,125.0,58.0,117.0,72.0,4787.0,Image augmentation library in Python for machine learning.,22.0,24,True,,,,Augmentor,,,,18323.0,490.0,490.0,https://pypi.org/project/Augmentor,18323.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
463,AugLy,facebookresearch/AugLy,others,,https://github.com/facebookresearch/AugLy,https://github.com/facebookresearch/AugLy,,2021-06-09 17:57:28.000,2022-09-08 14:41:55.000000,2022-09-06 17:23:51,198.0,25.0,253.0,61.0,173.0,12.0,54.0,4549.0,"A data augmentations library for audio, image, text, and video.",25.0,24,False,2022-03-29 11:42:50,1.0.0,7.0,augly,,,,1810.0,46.0,46.0,https://pypi.org/project/augly,1810.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
464,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2022-09-08 14:00:26.000000,2022-09-08 13:48:49,2716.0,171.0,508.0,83.0,2998.0,190.0,1049.0,4020.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,77.0,24,True,2022-08-26 15:16:06,1.16.1,56.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
465,PyAlgoTrade,gbeced/pyalgotrade,financial-data,,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000,2022-07-13 19:50:51.000000,2018-08-21 02:42:52,1156.0,,1239.0,348.0,56.0,39.0,84.0,3754.0,Python Algorithmic Trading Library.,11.0,24,False,,,,pyalgotrade,,,,463.0,114.0,114.0,https://pypi.org/project/pyalgotrade,463.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
466,Alpha Vantage,RomelTorres/alpha_vantage,financial-data,,https://github.com/RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,MIT,2017-04-29 17:23:00.000,2022-01-04 14:23:20.000000,2021-06-14 05:10:42,518.0,,647.0,176.0,76.0,6.0,249.0,3740.0,A python wrapper for Alpha Vantage API for financial data.,39.0,24,False,2020-12-21 02:37:29,2.3.1,5.0,alpha_vantage,conda-forge/alpha_vantage,,,15736.0,,,https://pypi.org/project/alpha_vantage,15646.0,https://anaconda.org/conda-forge/alpha_vantage,2021-01-14 18:10:30.064,1807.0,3.0,,,,,,,,,,,,,,,,,,,,
467,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2022-07-15 16:49:30.000000,2022-07-15 16:49:30,323.0,5.0,800.0,42.0,26.0,47.0,107.0,3487.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",16.0,24,True,2021-06-28 12:45:52,0.6.5,20.0,scikit-opt,,['sklearn'],,2258.0,86.0,86.0,https://pypi.org/project/scikit-opt,2258.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
468,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2021-08-30 19:33:24.000000,2021-08-30 19:33:24,440.0,,523.0,172.0,49.0,63.0,49.0,3418.0,Fast and flexible AutoML with learning guarantees.,27.0,24,False,2020-07-09 20:53:28,0.9.0,11.0,adanet,,['tensorflow'],,278.0,44.0,44.0,https://pypi.org/project/adanet,278.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
469,keras-vis,raghakot/keras-vis,interpretability,,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000,2022-02-07 16:06:07.000000,2020-04-20 01:03:12,195.0,,636.0,71.0,25.0,113.0,101.0,2944.0,Neural network visualization toolkit for keras.,10.0,24,False,,,8.0,keras-vis,,['tensorflow'],,3079.0,2082.0,2082.0,https://pypi.org/project/keras-vis,3079.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
470,DeepVariant,google/deepvariant,medical-data,,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000,2022-06-13 17:38:49.000000,2022-06-02 05:29:11,1945.0,,619.0,162.0,53.0,6.0,504.0,2569.0,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,24.0,24,True,2022-06-02 18:41:21,1.4.0,18.0,,bioconda/deepvariant,['tensorflow'],4166.0,858.0,,,,,https://anaconda.org/bioconda/deepvariant,2022-06-05 19:39:33.507,43987.0,3.0,,,,,,,,,,,,,,,,,,,,
471,TF Ranking,tensorflow/ranking,recommender-systems,,https://github.com/tensorflow/ranking,https://github.com/tensorflow/ranking,Apache-2.0,2018-12-03 20:48:57.000,2022-06-29 05:18:35.000000,2022-04-26 21:33:51,470.0,,435.0,92.0,34.0,59.0,236.0,2542.0,Learning to Rank in TensorFlow.,28.0,24,True,2021-11-16 23:49:54,0.5.0,15.0,tensorflow_ranking,,['tensorflow'],,103682.0,,,https://pypi.org/project/tensorflow_ranking,103682.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
472,analytics-zoo,intel-analytics/analytics-zoo,distributed-ml,,https://github.com/intel-analytics/analytics-zoo,https://github.com/intel-analytics/analytics-zoo,Apache-2.0,2017-05-05 02:27:30.000,2022-06-22 04:30:29.000000,2022-06-01 01:54:06,3427.0,,703.0,104.0,3834.0,409.0,846.0,2526.0,"Distributed Tensorflow, Keras and PyTorch on Apache Spark/Flink & Ray.",105.0,24,True,2022-01-24 01:44:53,0.11.2,15.0,analytics-zoo,,['spark'],,1846.0,3.0,3.0,https://pypi.org/project/analytics-zoo,1846.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
473,Enigma Catalyst,scrtlabs/catalyst,financial-data,,https://github.com/scrtlabs/catalyst,https://github.com/scrtlabs/catalyst,Apache-2.0,2017-06-13 22:31:34.000,2021-09-22 15:32:01.000000,2021-09-22 15:31:55,6364.0,,699.0,164.0,93.0,124.0,358.0,2363.0,An Algorithmic Trading Library for Crypto-Assets in Python.,149.0,24,True,,,,enigma-catalyst,,,,392.0,25.0,25.0,https://pypi.org/project/enigma-catalyst,392.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
474,IB-insync,erdewit/ib_insync,financial-data,,https://github.com/erdewit/ib_insync,https://github.com/erdewit/ib_insync,BSD-2-Clause,2017-07-12 12:09:24.000,2022-09-06 11:17:45.000000,2022-09-06 11:17:41,653.0,9.0,493.0,165.0,62.0,8.0,418.0,1893.0,Python sync/async framework for Interactive Brokers API.,31.0,24,True,,,16.0,ib_insync,conda-forge/ib-insync,,,9842.0,,,https://pypi.org/project/ib_insync,9302.0,https://anaconda.org/conda-forge/ib-insync,2022-09-05 02:54:07.331,20525.0,3.0,,,,,,,,,,,,,,,,,,,,
475,mtcnn,ipazc/mtcnn,image,,https://github.com/ipazc/mtcnn,https://github.com/ipazc/mtcnn,MIT,2018-01-05 04:08:32.000,2022-06-07 08:07:35.000000,2021-07-09 11:06:18,56.0,,458.0,41.0,22.0,62.0,38.0,1852.0,"MTCNN face detection implementation for TensorFlow, as a PIP package.",15.0,24,False,,,2.0,mtcnn,conda-forge/mtcnn,['tensorflow'],,24998.0,2599.0,2599.0,https://pypi.org/project/mtcnn,24811.0,https://anaconda.org/conda-forge/mtcnn,2021-08-17 17:36:21.436,5809.0,3.0,,,,,,,,,,,,,,,,,,,,
476,modAL,modAL-python/modAL,others,,https://github.com/modAL-python/modAL,https://github.com/modAL-python/modAL,MIT,2017-11-14 14:01:15.000,2022-08-10 23:30:09.000000,2021-01-07 09:40:40,648.0,,259.0,40.0,34.0,72.0,54.0,1798.0,A modular active learning framework for Python.,14.0,24,False,,,12.0,modAL,,['sklearn'],20.0,8335.0,142.0,142.0,https://pypi.org/project/modAL,8335.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
477,Talos,autonomio/talos,hyperopt,,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000,2022-05-28 10:07:13.000000,2022-04-23 16:54:30,635.0,,256.0,26.0,181.0,8.0,388.0,1548.0,"Hyperparameter Optimization for TensorFlow, Keras and PyTorch.",22.0,24,True,2022-05-28 10:07:13,1.3,15.0,talos,,['tensorflow'],,784.0,149.0,149.0,https://pypi.org/project/talos,784.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
