,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,updated_github_id,npm_id,npm_url,npm_monthly_downloads,trending,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
469,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2023-10-15 09:57:16.000000,2023-05-15 21:21:45,660.0,,216.0,38.0,136.0,5.0,126.0,2181.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,24.0,25,True,2023-01-04 21:22:30,2.2.0,13.0,norfair,,,,,134.0,134.0,https://pypi.org/project/norfair,5935.0,5942.0,,,,,,,,3.0,294.0,,,,,,,,,,,,,,
470,Hyperas,maxpumperla/hyperas,hyperopt,,https://github.com/maxpumperla/hyperas,https://github.com/maxpumperla/hyperas,MIT,2016-02-19 14:45:10.000,2023-01-05 06:02:49.000000,2023-01-05 06:02:49,213.0,,312.0,66.0,38.0,96.0,160.0,2165.0,Keras + Hyperopt: A very simple wrapper for convenient hyperparameter optimization.,22.0,25,True,,,,hyperas,,,,['tensorflow'],326.0,326.0,https://pypi.org/project/hyperas,10971.0,10971.0,,,,,,,,2.0,,,,,,,,,,,,,,,
471,efficientnet,qubvel/efficientnet,tensorflow-utils,,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000,2023-06-16 19:23:39.686000,2021-07-16 09:03:20,66.0,,456.0,38.0,42.0,56.0,58.0,2041.0,Implementation of EfficientNet model. Keras and TensorFlow Keras.,10.0,25,False,2020-09-15 16:22:45,1.1.1,8.0,efficientnet,anaconda/efficientnet,,,['tensorflow'],1801.0,1801.0,https://pypi.org/project/efficientnet,53525.0,58198.0,https://anaconda.org/anaconda/efficientnet,2023-06-16 19:23:39.686,464.0,,,,,3.0,251732.0,,,,,,,,,,,,,,
472,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2023-07-12 18:18:40.000000,2023-07-12 18:14:01,1515.0,,236.0,67.0,58.0,30.0,185.0,2013.0,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,20.0,25,True,2023-07-12 18:26:08,2.0.1,13.0,ampligraph,,,,['tensorflow'],44.0,44.0,https://pypi.org/project/ampligraph,688.0,688.0,,,,,,,,2.0,,,,,,,,,,,,,,,
473,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2023-11-02 00:36:51.000000,2023-10-24 18:54:45,847.0,25.0,414.0,62.0,309.0,80.0,91.0,1820.0,Library for training machine learning models with privacy for training data.,56.0,25,True,2023-10-10 20:00:05,0.8.12,17.0,tensorflow-privacy,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-privacy,17615.0,17617.0,,,,,,,,2.0,121.0,,,,,,,,,,,,,,
474,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2023-08-06 22:24:12.000000,2022-02-12 02:32:06,1636.0,,157.0,61.0,66.0,65.0,129.0,1789.0,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,25,False,2022-02-12 03:29:55,0.8.0,21.0,hypertools,,,,,328.0,328.0,https://pypi.org/project/hypertools,552.0,552.0,,,,,,,,3.0,30.0,,,,,,,,,,,,,,
475,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2023-10-08 20:12:03.000000,2023-10-08 20:12:02,569.0,8.0,110.0,52.0,441.0,53.0,102.0,1688.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,28.0,25,True,2023-08-31 20:07:52,1.1.10,25.0,hivemind,,,,,73.0,73.0,https://pypi.org/project/hivemind,2916.0,2916.0,,,,,,,,3.0,,,,,,,,,,,,,,,
476,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2023-11-02 01:34:45.000000,2023-11-01 11:08:00,1494.0,179.0,110.0,29.0,103.0,14.0,20.0,1671.0,Monitor deep learning model training and hardware usage from your mobile phone.,9.0,25,True,2021-08-27 10:19:56,0.4.132,3.0,labml,,,,,108.0,108.0,https://pypi.org/project/labml,2242.0,2242.0,,,,,,,,3.0,,,,,,,,,,,,,,,
477,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2023-09-22 07:25:32.800000,2023-04-20 14:53:46,460.0,,232.0,50.0,48.0,22.0,91.0,1543.0,Contextually-keyed word vectors.,19.0,25,True,2023-04-17 13:11:14,2.0.2,18.0,sense2vec,conda-forge/sense2vec,,,,293.0,293.0,https://pypi.org/project/sense2vec,2139.0,4280.0,https://anaconda.org/conda-forge/sense2vec,2023-09-22 07:25:32.800,35081.0,,,,,3.0,59597.0,,,,,,,,,,,,,,
478,streamparse,Parsely/streamparse,data-pipelines,,https://github.com/Parsely/streamparse,https://github.com/Parsely/streamparse,Apache-2.0,2014-05-02 20:33:50.000,2023-08-23 13:46:45.000000,2022-07-18 20:04:25,1071.0,,213.0,104.0,174.0,63.0,264.0,1485.0,"Run Python in Apache Storm topologies. Pythonic API, CLI tooling, and a topology DSL.",44.0,25,False,2022-01-10 21:46:17,4.1.2,44.0,streamparse,,,,,60.0,60.0,https://pypi.org/project/streamparse,5762.0,5762.0,,,,,,,,3.0,,,,,,,,,,,,,,,
479,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2023-10-20 18:31:58.000000,2023-10-07 11:26:54,2816.0,21.0,166.0,27.0,658.0,84.0,430.0,1368.0,A Python library for learning and evaluating knowledge graph embeddings.,36.0,25,True,2023-02-22 18:28:28,1.10.1,19.0,pykeen,,,,,,,https://pypi.org/project/pykeen,4462.0,4466.0,,,,,,,,2.0,175.0,,,,,,,,,,,,,,
480,Streamz,python-streamz/streamz,time-series-data,,https://github.com/python-streamz/streamz,https://github.com/python-streamz/streamz,BSD-3-Clause,2017-04-04 21:45:49.000,2023-06-16 13:22:22.238000,2022-12-22 14:52:10,805.0,,142.0,36.0,214.0,107.0,152.0,1191.0,Real-time stream processing for python.,48.0,25,True,,,16.0,streamz,conda-forge/streamz,,,,429.0,429.0,https://pypi.org/project/streamz,17447.0,27401.0,https://anaconda.org/conda-forge/streamz,2023-06-16 13:22:22.238,736609.0,,,,,3.0,,,,,,,,,,,,,,,
481,stockstats,jealous/stockstats,financial-data,,https://github.com/jealous/stockstats,https://github.com/jealous/stockstats,,2016-06-05 15:21:22.000,2023-09-25 14:05:54.000000,2023-07-30 07:05:58,66.0,,288.0,57.0,62.0,11.0,108.0,1186.0,Supply a wrapper ``StockDataFrame`` based on the ``pandas.DataFrame`` with inline stock statistics/indicators support.,9.0,25,False,2023-07-30 07:06:31,0.6.2,10.0,stockstats,,,,,943.0,943.0,https://pypi.org/project/stockstats,9940.0,9940.0,,,,,,,,3.0,,,,,,,,,,,,,,,
482,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,,2015-09-08 08:19:06.000,2023-10-26 11:34:14.000000,2023-09-10 06:51:22,1752.0,6.0,184.0,41.0,256.0,50.0,211.0,1161.0,Python audio and music signal processing library.,20.0,25,False,2018-11-14 14:57:41,0.16.1,10.0,madmom,,,,,370.0,370.0,https://pypi.org/project/madmom,3308.0,3308.0,,,,,,,,3.0,,,,,,,,,,,,,,,
483,RLax,deepmind/rlax,reinforcement-learning,,https://github.com/google-deepmind/rlax,https://github.com/google-deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000,2023-11-01 13:47:32.000000,2023-10-17 16:27:51,207.0,3.0,81.0,33.0,108.0,7.0,18.0,1112.0,,21.0,25,False,2023-06-29 15:03:07,0.1.6,7.0,rlax,,,,['jax'],172.0,172.0,https://pypi.org/project/rlax,375075.0,375075.0,,,,,,,,3.0,,,google-deepmind/rlax,,,,,,,,,,,,
484,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2023-09-20 15:32:40.000000,2023-09-20 15:32:36,567.0,1.0,184.0,49.0,61.0,,68.0,971.0,Training neural models with structured signals.,38.0,25,True,2022-07-29 20:57:47,1.4.0,7.0,neural-structured-learning,,,,['tensorflow'],386.0,386.0,https://pypi.org/project/neural-structured-learning,14534.0,14534.0,,,,,,,,3.0,,,,,,,,,,,,,,,
485,Baal,ElementAI/baal,probabilistics,,https://github.com/baal-org/baal,https://github.com/baal-org/baal,Apache-2.0,2019-09-30 20:16:26.000,2023-10-21 16:12:52.000000,2023-10-02 23:03:48,220.0,11.0,78.0,21.0,152.0,23.0,82.0,796.0,Library to enable Bayesian active learning in your research or labeling work.,21.0,25,True,2023-10-02 19:58:51,1.9.1,14.0,baal,conda-forge/baal,,,,52.0,52.0,https://pypi.org/project/baal,1611.0,1824.0,https://anaconda.org/conda-forge/baal,2023-06-12 15:14:19.747,7270.0,,,,,3.0,,,baal-org/baal,,,,,,,,,,,,
486,TSFEL,fraunhoferportugal/tsfel,time-series-data,,https://github.com/fraunhoferportugal/tsfel,https://github.com/fraunhoferportugal/tsfel,BSD-3-Clause,2019-01-09 16:41:30.000,2023-10-25 13:56:57.000000,2023-10-25 13:56:50,307.0,16.0,107.0,21.0,72.0,,63.0,744.0,An intuitive library to extract features from time series.,18.0,25,True,2023-08-23 07:53:53,0.1.6,10.0,tsfel,,,,,97.0,97.0,https://pypi.org/project/tsfel,23237.0,23237.0,,,,,,,,3.0,,,,,,,,,,,,,,,
487,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-2-Clause,2013-09-05 14:44:25.000,2023-11-02 13:46:36.000000,2023-11-02 08:13:48,2951.0,87.0,101.0,15.0,234.0,8.0,119.0,704.0,Python bindings for MPI.,26.0,25,True,2023-10-04 09:04:22,3.1.5,12.0,mpi4py,conda-forge/mpi4py,,,,,,https://pypi.org/project/mpi4py,182903.0,243231.0,https://anaconda.org/conda-forge/mpi4py,2023-10-17 08:36:29.714,2215734.0,,,,,3.0,17793.0,,,,,,,,,,,,,,
488,BioPandas,rasbt/biopandas,others,,https://github.com/BioPandas/biopandas,https://github.com/BioPandas/biopandas,BSD-3-Clause,2015-11-21 00:00:14.000,2023-09-19 18:44:18.000000,2023-09-19 18:44:18,355.0,13.0,116.0,19.0,78.0,23.0,33.0,653.0,Working with molecular structures in pandas DataFrames.,15.0,25,True,2023-08-28 15:31:05,0.5.1de,17.0,biopandas,conda-forge/biopandas,,,['pandas'],208.0,208.0,https://pypi.org/project/biopandas,91270.0,93032.0,https://anaconda.org/conda-forge/biopandas,2023-06-16 13:21:19.340,146276.0,,,,,3.0,,,BioPandas/biopandas,,,,,,,,,,,,
489,quinn,MrPowers/quinn,ml-experiments,,https://github.com/MrPowers/quinn,https://github.com/MrPowers/quinn,,2017-09-15 13:02:42.000,2023-10-30 22:41:05.000000,2023-10-12 01:08:21,181.0,41.0,74.0,21.0,67.0,25.0,50.0,527.0,pyspark methods to enhance developer productivity.,23.0,25,False,2023-02-17 21:55:30,0.10.0,2.0,quinn,,,,['spark'],72.0,72.0,https://pypi.org/project/quinn,869172.0,869172.0,,,,,,,,3.0,9.0,,,,,,,,,,,,,,
490,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2023-11-01 20:40:29.000000,2023-08-23 17:20:54,1241.0,1.0,150.0,19.0,683.0,25.0,208.0,465.0,A package built to support working with spatial data using open source python.,44.0,25,True,2021-10-01 22:50:41,0.9.4,14.0,earthpy,conda-forge/earthpy,,,,255.0,255.0,https://pypi.org/project/earthpy,4685.0,5953.0,https://anaconda.org/conda-forge/earthpy,2023-06-16 16:14:50.280,69794.0,,,,,3.0,,,,,,,,,,,,,,,
491,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,,2010-05-02 10:00:33.000,2023-10-15 23:30:30.000000,2023-10-06 15:47:51,6642.0,195.0,133.0,36.0,383.0,37.0,123.0,352.0,Neuroimaging in Python FMRI analysis package.,67.0,25,False,,,2.0,nipy,conda-forge/nipy,,,,211.0,211.0,https://pypi.org/project/nipy,1921.0,3310.0,https://anaconda.org/conda-forge/nipy,2023-06-16 13:21:17.395,105626.0,,,,,3.0,,,,,,,,,,,,,,,
492,english-words,dwyl/english-words,nlp,,https://github.com/dwyl/english-words,https://github.com/dwyl/english-words,Unlicense,2014-07-13 22:20:45.000,2023-06-14 00:38:14.000000,2022-11-08 22:11:16,98.0,,1704.0,201.0,68.0,78.0,34.0,9458.0,A text file containing 479k English words for all your dictionary/word-based projects e.g: auto-completion /..,30.0,24,True,,,,english-words,,,,,2.0,2.0,https://pypi.org/project/english-words,596548.0,596548.0,,,,,,,,3.0,,,,,,,,,,,,,,,
493,snownlp,isnowfy/snownlp,chinese-nlp,,https://github.com/isnowfy/snownlp,https://github.com/isnowfy/snownlp,MIT,2013-11-26 11:46:56.000,2020-01-19 02:39:05.000000,2020-01-19 02:39:03,57.0,,1341.0,348.0,14.0,41.0,65.0,6200.0,Python library for processing Chinese text.,8.0,24,False,,,,snownlp,,,,,1224.0,1224.0,https://pypi.org/project/snownlp,7542.0,7542.0,,,,,,,,3.0,,,,,,,,,,,,,,,
494,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2023-10-31 20:58:20.000000,2023-10-31 20:52:37,1093.0,3.0,880.0,117.0,674.0,107.0,540.0,5327.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,115.0,24,True,2019-08-26 19:04:21,0.3.1,2.0,mmf,,,,['pytorch'],14.0,14.0,https://pypi.org/project/mmf,217.0,217.0,,,,,,,,3.0,,,,,,,,,,,,,,,
495,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2023-10-26 08:08:10.000000,2023-04-28 16:55:30,521.0,,426.0,60.0,89.0,27.0,88.0,4742.0,Finding duplicate images made easy!.,15.0,24,True,2023-04-28 17:26:08,0.3.2,8.0,imagededup,,,,['tensorflow'],67.0,67.0,https://pypi.org/project/imagededup,7922.0,7922.0,,,,,,,,3.0,,,,,,,,,,,,,,,
496,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2023-10-24 08:51:14.000000,2023-02-19 16:29:00,327.0,,907.0,45.0,30.0,63.0,110.0,4519.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",17.0,24,True,2021-06-28 12:45:52,0.6.5,20.0,scikit-opt,,,,['sklearn'],156.0,156.0,https://pypi.org/project/scikit-opt,3809.0,3809.0,,,,,,,,2.0,,,,,,,,,,,,,,,
497,PARL,PaddlePaddle/PARL,reinforcement-learning,,https://github.com/PaddlePaddle/PARL,https://github.com/PaddlePaddle/PARL,Apache-2.0,2018-04-25 17:54:22.000,2023-09-22 09:55:14.000000,2023-05-19 17:52:25,508.0,,807.0,62.0,629.0,104.0,396.0,3091.0,A high-performance distributed training framework for Reinforcement Learning.,42.0,24,True,2023-03-10 09:21:02,2.2,9.0,parl,,,,['paddle'],118.0,118.0,https://pypi.org/project/parl,482.0,482.0,,,,,,,,3.0,,,,,,,,,,,,,,,
498,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2023-06-23 10:52:46.000000,2020-03-16 04:26:47,75.0,,217.0,67.0,42.0,17.0,23.0,2654.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,20.0,24,False,,,5.0,knockknock,conda-forge/knockknock,,,,794.0,794.0,https://pypi.org/project/knockknock,82617.0,82901.0,https://anaconda.org/conda-forge/knockknock,2023-06-16 16:18:44.705,13948.0,,,,,3.0,,,,,,,,,,,,,,,
499,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2023-06-30 21:16:15.000000,2023-06-30 21:16:10,470.0,,300.0,67.0,315.0,40.0,123.0,2639.0,DDSP: Differentiable Digital Signal Processing.,32.0,24,True,2023-04-26 19:23:09,3.5.1,23.0,ddsp,conda-forge/ddsp,,,['tensorflow'],47.0,47.0,https://pypi.org/project/ddsp,1597.0,1950.0,https://anaconda.org/conda-forge/ddsp,2023-06-16 19:19:34.916,14475.0,,,,,3.0,,,,,,,,,,,,,,,
500,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2023-10-21 15:40:12.000000,2023-10-12 07:35:49,2853.0,23.0,952.0,121.0,491.0,53.0,291.0,2493.0,IPython Parallel: Interactive Parallel Computing in Python.,112.0,24,False,,,28.0,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],,,https://pypi.org/project/ipyparallel,289688.0,299872.0,https://anaconda.org/conda-forge/ipyparallel,2023-06-16 13:17:51.662,926744.0,,,,,3.0,,,,,,,-8.0,,,,,,,,
501,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2023-11-01 16:09:35.000000,2023-07-01 21:40:58,1936.0,,317.0,39.0,84.0,15.0,157.0,2282.0,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,28.0,24,True,2022-09-04 16:37:07,0.54.0,42.0,torch-geometric-temporal,,,,['pytorch'],,,https://pypi.org/project/torch-geometric-temporal,1767.0,1767.0,,,,,,,,2.0,,,,,,,,,,,,,,,
502,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2023-07-04 21:11:26.000000,2023-07-04 21:11:26,451.0,,258.0,58.0,56.0,19.0,50.0,2197.0,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,24,True,2019-11-04 05:16:00,0.5.0,5.0,pytorch-nlp,,,,['pytorch'],593.0,593.0,https://pypi.org/project/pytorch-nlp,4168.0,4168.0,,,,,,,,3.0,,,,,,,,,,,,,,,
503,langid,saffsd/langid.py,nlp,,https://github.com/saffsd/langid.py,https://github.com/saffsd/langid.py,,2011-04-29 00:16:56.000,2020-01-01 10:49:30.000000,2017-07-15 02:49:17,242.0,,293.0,66.0,14.0,26.0,46.0,2164.0,Stand-alone language identification system.,9.0,24,False,,,,langid,,,,,7938.0,7938.0,https://pypi.org/project/langid,335505.0,335505.0,,,,,,,,3.0,,,,,,,,,,,,,,,
504,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2023-09-05 06:09:07.000000,2023-09-05 06:09:05,385.0,1.0,278.0,57.0,14.0,21.0,78.0,2157.0,Beautiful visualizations of how language differs among document types.,14.0,24,True,2017-03-13 05:31:21,0.0.2.4.4,18.0,scattertext,conda-forge/scattertext,,,,438.0,438.0,https://pypi.org/project/scattertext,10051.0,11181.0,https://anaconda.org/conda-forge/scattertext,2023-06-16 13:23:09.869,84798.0,,,,,3.0,,,,,,,,,,,,,,,
505,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2023-10-05 21:16:31.000000,2023-07-01 21:39:32,2288.0,,224.0,39.0,36.0,6.0,109.0,1997.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,17.0,24,False,2022-12-04 19:04:05,_10304,100.0,karateclub,conda-forge/karateclub,,,,198.0,198.0,https://pypi.org/project/karateclub,3549.0,4080.0,https://anaconda.org/conda-forge/karateclub,2023-06-16 19:21:04.092,21260.0,,,,,2.0,,,,,,,,,,,,,,,
506,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2023-10-27 06:59:13.000000,2023-09-26 17:27:56,255.0,3.0,191.0,30.0,64.0,5.0,83.0,1950.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,15.0,24,True,,,2.0,checklist,conda-forge/checklist,,,['jupyter'],287.0,287.0,https://pypi.org/project/checklist,4023.0,4214.0,https://anaconda.org/conda-forge/checklist,2023-06-16 19:24:18.549,6496.0,,,,,3.0,,,,,,,,,,,,,,,
507,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2023-05-04 14:44:22.000000,2023-01-04 06:06:27,1221.0,,294.0,56.0,1313.0,199.0,810.0,1745.0,A toolkit for reproducible reinforcement learning research.,79.0,24,True,2020-09-14 22:30:57,2020.06.3,21.0,garage,,,,['tensorflow'],90.0,90.0,https://pypi.org/project/garage,596.0,596.0,,,,,,,,3.0,,,,,,,,,,,,,,,
508,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,https://github.com/BloodAxe/pytorch-toolbelt,https://github.com/BloodAxe/pytorch-toolbelt,MIT,2019-03-15 16:02:49.000,2023-10-15 07:03:27.000000,2023-08-27 09:50:01,1167.0,19.0,117.0,29.0,68.0,1.0,29.0,1442.0,PyTorch extensions for fast R&D prototyping and Kaggle farming.,7.0,24,True,2023-08-19 14:26:10,0.7.0,29.0,pytorch_toolbelt,,,,['pytorch'],,,https://pypi.org/project/pytorch_toolbelt,15519.0,15519.0,,,,,,,,2.0,7.0,,,,,,,,,,,,,,
509,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2023-08-12 06:34:31.000000,2023-08-12 06:34:27,161.0,1.0,251.0,50.0,86.0,21.0,188.0,1433.0,"Genetic Programming in Python, with a scikit-learn inspired API.",10.0,24,True,2022-05-03 10:56:08,0.4.2,2.0,gplearn,conda-forge/gplearn,,,['sklearn'],454.0,454.0,https://pypi.org/project/gplearn,6016.0,6167.0,https://anaconda.org/conda-forge/gplearn,2023-06-16 19:20:25.471,6219.0,,,,,3.0,,,,,,,,,,,,,,,
510,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2023-09-20 03:33:51.000000,2023-08-22 14:21:42,580.0,1.0,293.0,52.0,115.0,45.0,29.0,1421.0,Interpretability and explainability of data and machine learning models.,41.0,24,True,2023-07-01 11:47:13,0.3.0,3.0,aix360,,,,,86.0,86.0,https://pypi.org/project/aix360,1087.0,1087.0,,,,,,,,3.0,,,,,,,,,,,,,,,
511,Optimus,hi-primus/optimus,data-pipelines,,https://github.com/hi-primus/optimus,https://github.com/hi-primus/optimus,Apache-2.0,2017-07-13 02:31:18.000,2023-10-16 14:09:20.000000,2023-05-19 04:32:00,6411.0,,226.0,39.0,1040.0,7.0,209.0,1411.0,"Agile Data Preparation Workflows madeeasy with Pandas, Dask, cuDF, Dask-cuDF, Vaex and PySpark.",24.0,24,True,2020-07-19 03:05:40,2.2.32,87.0,optimuspyspark,,,,['spark'],,,https://pypi.org/project/optimuspyspark,6629.0,6629.0,,,,,,,,3.0,,,,,,,,,,,,,,,
