,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_monthly_downloads,helm_id,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
451,PySAL,pysal/pysal,geospatial-data,,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000,2022-05-26 02:48:57.000000,2022-01-30 22:27:10,4173,,261.0,79.0,626.0,8.0,599.0,1033,PySAL: Python Spatial Analysis Library Meta-Package.,75.0,25,True,2022-01-30 19:37:34,2.6.0,23.0,pysal,conda-forge/pysal,,,,,,https://pypi.org/project/pysal,19764.0,25959.0,https://anaconda.org/conda-forge/pysal,2022-01-31 17:47:09.921,439850.0,,,,,3.0,,,,,,,,,,,,,,,
452,audiomentations,iver56/audiomentations,audio,,https://github.com/iver56/audiomentations,https://github.com/iver56/audiomentations,MIT,2019-02-12 16:36:24.000,2022-06-09 14:22:44.000000,2022-06-09 12:53:39,754,44.0,126.0,15.0,81.0,30.0,92.0,1006,A Python library for audio data augmentation. Inspired by albumentations. Useful for machine learning.,21.0,25,True,2022-05-30 11:42:29,0.25.0,25.0,audiomentations,,,,,141.0,141.0,https://pypi.org/project/audiomentations,3776.0,3776.0,,,,,,,,3.0,,,,,,,,,,,,,,,
453,avalanche,ContinualAI/avalanche,others,,https://github.com/ContinualAI/avalanche,https://github.com/ContinualAI/avalanche,MIT,2020-03-05 11:32:13.000,2022-06-09 13:56:56.000000,2022-06-09 13:56:52,2719,268.0,147.0,28.0,394.0,59.0,451.0,949,Avalanche: an End-to-End Library for Continual Learning based on PyTorch.,57.0,25,True,2021-12-16 11:04:28,0.1.0,2.0,avalanche-lib,,,,,9.0,9.0,https://pypi.org/project/avalanche-lib,733.0,733.0,,,,,,,,3.0,,,,,,,,,,,,,,,
454,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2022-06-09 14:08:55.000000,2022-06-09 13:14:32,2695,103.0,119.0,22.0,549.0,98.0,289.0,873,A Python library for learning and evaluating knowledge graph embeddings.,29.0,25,True,2022-05-24 15:35:40,1.8.2,16.0,pykeen,,,,,,,https://pypi.org/project/pykeen,1650.0,1656.0,,,,,,,,2.0,144.0,,,,,,,,,,,,,,
455,GPyOpt,SheffieldML/GPyOpt,hyperopt,,https://github.com/SheffieldML/GPyOpt,https://github.com/SheffieldML/GPyOpt,BSD-3-Clause,2014-08-13 09:58:25.000,2020-11-17 10:32:02.000000,2020-11-05 15:16:04,514,,248.0,42.0,72.0,100.0,186.0,817,Gaussian Process Optimization using GPy.,49.0,25,False,2020-03-19 21:21:18,1.2.6,1.0,gpyopt,,,,,287.0,287.0,https://pypi.org/project/gpyopt,11075.0,11075.0,,,,,,,,2.0,,,,,,,,,,,,,,,
456,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2022-06-09 14:01:31.000000,2022-06-09 01:15:20,672,34.0,85.0,27.0,274.0,42.0,212.0,781,BAyesian Model-Building Interface (Bambi) in Python.,26.0,25,True,2022-06-06 17:17:14,0.9.0,16.0,bambi,conda-forge/bambi,,,,28.0,28.0,https://pypi.org/project/bambi,5560.0,5806.0,https://anaconda.org/conda-forge/bambi,2022-06-07 14:46:23.212,8390.0,,,,,3.0,,,,,,,,,,,,,,,
457,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000,2022-06-07 05:49:14.000000,2019-05-21 11:29:06,487,,140.0,35.0,65.0,81.0,94.0,750,A scikit-learn based module for multi-label et. al. classification.,15.0,25,False,2018-12-10 10:51:36,0.2.0,4.0,scikit-multilearn,,,,['sklearn'],765.0,765.0,https://pypi.org/project/scikit-multilearn,68688.0,68688.0,,,,,,,,2.0,,,,,,,,,,,,,,,
458,Cornac,PreferredAI/cornac,recommender-systems,,https://github.com/PreferredAI/cornac,https://github.com/PreferredAI/cornac,Apache-2.0,2018-07-17 06:31:35.000,2022-04-29 17:24:26.000000,2022-04-29 17:24:25,1233,1.0,97.0,23.0,382.0,6.0,88.0,590,A Comparative Framework for Multimodal Recommender Systems.,13.0,25,True,2022-02-19 03:37:13,1.14.2,41.0,cornac,conda-forge/cornac,,,,111.0,111.0,https://pypi.org/project/cornac,118313.0,124323.0,https://anaconda.org/conda-forge/cornac,2022-02-19 07:51:09.542,222371.0,,,,,2.0,,,,,,,,,,,,,,,
459,tinytag,devsnd/tinytag,audio,,https://github.com/devsnd/tinytag,https://github.com/devsnd/tinytag,MIT,2014-01-27 15:27:01.000,2022-06-05 22:12:03.000000,2022-03-15 11:16:28,384,10.0,87.0,23.0,59.0,12.0,79.0,529,"Read audio and music meta data and duration of MP3, OGG, OPUS, MP4, M4A, FLAC, WMA, Wave and AIFF files with python 2..",21.0,25,True,,,,tinytag,,,,,528.0,528.0,https://pypi.org/project/tinytag,92020.0,92020.0,,,,,,,,3.0,,,,,,,,,,,,,,,
460,scikit-surprise,NicolasHug/Surprise,recommender-systems,,https://github.com/NicolasHug/Surprise,https://github.com/NicolasHug/Surprise,BSD-3-Clause,2016-10-23 14:59:38.000,2022-02-02 21:13:06.000000,2020-08-05 17:45:59,622,,906.0,150.0,66.0,53.0,292.0,5399,A Python scikit for building and analyzing recommender systems.,38.0,24,False,,,6.0,scikit-surprise,conda-forge/scikit-surprise,,,,,,https://pypi.org/project/scikit-surprise,197541.0,201840.0,https://anaconda.org/conda-forge/scikit-surprise,2021-11-18 20:15:44.176,227899.0,,,,,3.0,,,,,,,,,,,,,,,
461,flashtext,vi3k6i5/flashtext,nlp,,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000,2021-07-26 20:38:52.000000,2020-05-03 07:13:22,108,,567.0,140.0,30.0,50.0,51.0,5198,Extract Keywords from sentence or Replace keywords in sentences.,7.0,24,False,,,1.0,flashtext,conda-forge/flashtext,,,,783.0,783.0,https://pypi.org/project/flashtext,681615.0,682028.0,https://anaconda.org/conda-forge/flashtext,2020-07-16 16:37:59.996,9511.0,,,,,3.0,,,,,,,,,,,,,,,
462,mace,XiaoMi/mace,ml-frameworks,,https://github.com/XiaoMi/mace,https://github.com/XiaoMi/mace,Apache-2.0,2018-06-27 03:50:12.000,2022-05-27 15:07:43.000000,2022-02-11 11:53:32,3328,,794.0,230.0,108.0,46.0,616.0,4622,MACE is a deep learning inference framework optimized for mobile heterogeneous computing platforms.,63.0,24,True,2022-01-13 09:55:14,1.1.1,12.0,,,,,,,,,,30.0,,,,,,,,3.0,1410.0,,,,,,,,,,,,,,
463,AugLy,facebookresearch/AugLy,others,,https://github.com/facebookresearch/AugLy,https://github.com/facebookresearch/AugLy,,2021-06-09 17:57:28.000,2022-06-09 04:43:31.000000,2022-06-09 04:41:17,173,18.0,242.0,59.0,154.0,11.0,53.0,4471,"A data augmentations library for audio, image, text, and video.",24.0,24,False,2022-03-29 11:42:50,1.0.0,7.0,augly,,,,,38.0,38.0,https://pypi.org/project/augly,1356.0,1356.0,,,,,,,,3.0,,,,,,,,,,,,,,,
464,segmentation_models,qubvel/segmentation_models,image,,https://github.com/qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,MIT,2018-06-05 13:27:56.000,2022-05-23 16:25:02.000000,2020-04-17 09:51:20,204,,895.0,97.0,58.0,216.0,257.0,3897,Segmentation models with pretrained backbones. Keras and TensorFlow Keras.,14.0,24,False,2020-01-10 11:28:38,1.0.1,4.0,segmentation_models,,,,['tensorflow'],,,https://pypi.org/project/segmentation_models,65839.0,65839.0,,,,,,,,3.0,,,,,,,,,,,,,,,
465,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2022-06-09 13:32:36.000000,2022-06-09 13:32:35,2545,160.0,491.0,82.0,2799.0,175.0,996.0,3883,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,74.0,24,True,2022-05-30 20:49:21,1.14.0,53.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
466,PyAlgoTrade,gbeced/pyalgotrade,financial-data,,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000,2022-06-06 23:53:25.000000,2018-08-21 02:42:52,1156,,1223.0,346.0,54.0,39.0,84.0,3696,Python Algorithmic Trading Library.,11.0,24,False,,,,pyalgotrade,,,,,113.0,113.0,https://pypi.org/project/pyalgotrade,604.0,604.0,,,,,,,,3.0,,,,,,,,,,,,,,,
467,Alpha Vantage,RomelTorres/alpha_vantage,financial-data,,https://github.com/RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,MIT,2017-04-29 17:23:00.000,2022-01-04 14:23:20.000000,2021-06-14 05:10:42,518,,638.0,173.0,76.0,6.0,249.0,3655,A python wrapper for Alpha Vantage API for financial data.,39.0,24,True,2020-12-21 02:37:29,2.3.1,5.0,alpha_vantage,conda-forge/alpha_vantage,,,,,,https://pypi.org/project/alpha_vantage,15222.0,15296.0,https://anaconda.org/conda-forge/alpha_vantage,2021-01-14 18:10:30.064,1258.0,,,,,3.0,,,,,,,,,,,,,,,
468,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2021-08-30 19:33:24.000000,2021-08-30 19:33:24,440,,521.0,172.0,49.0,64.0,48.0,3406,Fast and flexible AutoML with learning guarantees.,27.0,24,True,2020-07-09 20:53:28,0.9.0,11.0,adanet,,,,['tensorflow'],43.0,43.0,https://pypi.org/project/adanet,342.0,342.0,,,,,,,,2.0,,,,,,,,,,,,,,,
469,MMLSpark,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2022-06-09 08:31:16.000000,2022-06-09 01:42:27,1132,62.0,647.0,134.0,978.0,210.0,331.0,3313,Simple and Distributed Machine Learning.,92.0,24,True,2022-01-12 22:42:34,0.9.5,23.0,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,5.0,5.0,,,,,,,,3.0,,,,,,,,,,,,,,,
470,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2022-05-22 14:14:27.000000,2022-04-08 00:47:56,318,3.0,763.0,42.0,24.0,41.0,106.0,3282,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",14.0,24,True,2021-06-28 12:45:52,0.6.5,20.0,scikit-opt,,,,['sklearn'],77.0,77.0,https://pypi.org/project/scikit-opt,2443.0,2443.0,,,,,,,,2.0,,,,,,,,,,,,,,,
471,TensorForce,tensorforce/tensorforce,reinforcement-learning,,https://github.com/tensorforce/tensorforce,https://github.com/tensorforce/tensorforce,Apache-2.0,2017-03-19 16:24:22.000,2022-05-24 17:30:34.000000,2022-02-10 08:43:04,2099,,505.0,146.0,229.0,17.0,626.0,3141,Tensorforce: a TensorFlow library for applied reinforcement learning.,82.0,24,True,2021-08-30 20:20:58,0.6.5,14.0,tensorforce,,,,['tensorflow'],,,https://pypi.org/project/tensorforce,1748.0,1748.0,,,,,,,,3.0,,,,,,,,,,,,,,,
472,tf-quant-finance,google/tf-quant-finance,financial-data,,https://github.com/google/tf-quant-finance,https://github.com/google/tf-quant-finance,Apache-2.0,2019-07-24 16:09:50.000,2022-06-08 09:10:08.000000,2022-06-08 09:10:01,890,44.0,408.0,159.0,32.0,14.0,25.0,3100,High-performance TensorFlow library for quantitative finance.,39.0,24,True,,,4.0,tf-quant-finance,,,,['tensorflow'],,,https://pypi.org/project/tf-quant-finance,1550.0,1550.0,,,,,,,,3.0,,,,,,,,,,,,,,,
473,keras-vis,raghakot/keras-vis,interpretability,,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000,2022-02-07 16:06:07.000000,2020-04-20 01:03:12,195,,628.0,71.0,25.0,113.0,101.0,2933,Neural network visualization toolkit for keras.,10.0,24,False,,,8.0,keras-vis,,,,['tensorflow'],1904.0,1904.0,https://pypi.org/project/keras-vis,3794.0,3794.0,,,,,,,,3.0,,,,,,,,,,,,,,,
474,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2022-06-04 17:00:55.000000,2022-06-01 03:05:52,151,18.0,262.0,51.0,66.0,58.0,77.0,2468,A deep learning library for video understanding research.,36.0,24,True,2021-09-10 17:02:20,0.1.3,2.0,pytorchvideo,,,,['pytorch'],,,https://pypi.org/project/pytorchvideo,15669.0,15669.0,,,,,,,,3.0,,,,,,,,,,,,,,,
475,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2022-06-07 23:31:07.000000,2022-06-07 10:46:25,2652,83.0,853.0,113.0,385.0,52.0,278.0,2207,IPython Parallel: Interactive Parallel Computing in Python.,110.0,24,False,,,22.0,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],,,https://pypi.org/project/ipyparallel,47938.0,56252.0,https://anaconda.org/conda-forge/ipyparallel,2022-05-10 12:00:39.038,615246.0,,,,,3.0,,-8.0,,,,,,,,,,,,,
476,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2022-01-22 00:08:57.000000,2021-07-10 15:56:42,447,,250.0,57.0,55.0,18.0,49.0,2076,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,24,True,2019-11-04 05:16:00,0.5.0,5.0,pytorch-nlp,,,,['pytorch'],390.0,390.0,https://pypi.org/project/pytorch-nlp,6430.0,6430.0,,,,,,,,3.0,,,,,,,,,,,,,,,
477,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2022-04-30 21:09:56.000000,2021-05-25 16:49:48,947,,205.0,62.0,58.0,21.0,182.0,1767,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,19.0,24,False,2021-05-25 16:57:42,1.4.0,11.0,ampligraph,,,,['tensorflow'],20.0,20.0,https://pypi.org/project/ampligraph,1335.0,1335.0,,,,,,,,2.0,,,,,,,,,,,,,,,
478,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2022-06-01 15:54:27.000000,2021-09-28 21:55:38,247,,159.0,28.0,42.0,3.0,80.0,1665,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,12.0,24,True,,,2.0,checklist,conda-forge/checklist,,,['jupyter'],131.0,131.0,https://pypi.org/project/checklist,52902.0,53079.0,https://anaconda.org/conda-forge/checklist,2021-07-15 13:35:51.684,3021.0,,,,,3.0,,,,,,,,,,,,,,,
479,FinTA,peerchemist/finta,financial-data,,https://github.com/peerchemist/finta,https://github.com/peerchemist/finta,LGPL-3.0,2016-09-01 21:02:46.000,2022-05-05 20:54:50.000000,2021-10-19 18:06:53,392,,514.0,77.0,47.0,19.0,63.0,1631,Common financial technical indicators implemented in Pandas.,27.0,24,False,2021-04-03 08:51:49,1.3,18.0,finta,,,,,203.0,203.0,https://pypi.org/project/finta,7970.0,7970.0,,,,,,,,3.0,,,,,,,,,,,,,,,
480,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2022-06-08 19:21:37.000000,2022-06-07 18:46:55,681,31.0,348.0,59.0,103.0,65.0,87.0,1613,Library for training machine learning models with privacy for training data.,46.0,24,True,2022-02-22 20:37:34,.0.8.0,10.0,tensorflow-privacy,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-privacy,31891.0,31893.0,,,,,,,,3.0,71.0,,,,,,,,,,,,,,
481,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/quantumblacklabs/causalnex,https://github.com/quantumblacklabs/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2022-06-09 10:47:27.000000,2021-11-11 15:06:17,156,,174.0,46.0,50.0,18.0,88.0,1552,A Python library that helps data scientists to infer causation rather than observing correlation.,22.0,24,True,2021-11-11 15:15:24,0.11.0,15.0,causalnex,,,,"['pytorch', 'sklearn']",39.0,39.0,https://pypi.org/project/causalnex,1576.0,1576.0,,,,,,,,3.0,,,,,,,,,,,,,,,
482,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2022-06-02 03:34:14.000000,2022-05-20 06:22:46,1220,3.0,259.0,53.0,1310.0,193.0,805.0,1457,A toolkit for reproducible reinforcement learning research.,78.0,24,True,2020-09-14 22:30:57,2020.06.3,21.0,garage,,,,['tensorflow'],42.0,42.0,https://pypi.org/project/garage,448.0,448.0,,,,,,,,3.0,,,,,,,,,,,,,,,
483,Orbit,uber/orbit,probabilistics,,https://github.com/uber/orbit,https://github.com/uber/orbit,,2020-01-07 18:20:37.000,2022-06-07 20:20:22.000000,2022-05-20 21:40:57,828,29.0,100.0,31.0,389.0,47.0,308.0,1387,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,16.0,24,False,2022-04-28 21:45:14,1.1.2,19.0,orbit-ml,,,,,6.0,6.0,https://pypi.org/project/orbit-ml,185781.0,185781.0,,,,,,,,3.0,,,,,,,,,,,,,,,
484,Sockeye,awslabs/sockeye,nlp,,https://github.com/awslabs/sockeye,https://github.com/awslabs/sockeye,Apache-2.0,2017-06-08 07:44:30.000,2022-06-07 03:20:10.000000,2022-05-29 13:04:43,807,14.0,290.0,50.0,762.0,3.0,276.0,1077,Sequence-to-sequence framework with a focus on Neural Machine Translation based on PyTorch.,56.0,24,True,2022-05-05 08:42:03,3.1.14,71.0,sockeye,,,,['mxnet'],,,https://pypi.org/project/sockeye,1227.0,1227.0,,,,,,,,3.0,14.0,,,,,,,,,,,,,,
485,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2022-06-01 09:54:05.000000,2022-06-01 09:54:02,628,24.0,133.0,45.0,151.0,19.0,345.0,1053,moDel Agnostic Language for Exploration and eXplanation.,20.0,24,False,2021-01-04 17:21:32,1.0.0,5.0,dalex,conda-forge/dalex,,,,44.0,44.0,https://pypi.org/project/dalex,10144.0,10350.0,https://anaconda.org/conda-forge/dalex,2021-07-17 15:59:19.192,3511.0,,,,,3.0,,,,,,,,,,,,,,,
486,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2022-06-08 21:21:18.000000,2022-06-08 16:03:59,5353,146.0,198.0,44.0,1520.0,84.0,745.0,1023,cuGraph - RAPIDS Graph Analytics Library.,86.0,24,True,2022-06-07 20:28:30,22.06.00,19.0,cugraph,conda-forge/libcugraph,,,,,,https://pypi.org/project/cugraph,144.0,672.0,https://anaconda.org/conda-forge/libcugraph,2021-04-29 03:53:20.856,7392.0,,,,,3.0,,,,,,,,,,,,,,,
487,Prince,MaxHalford/prince,others,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2022-06-03 15:21:39.000000,2021-12-28 17:01:09,209,,142.0,21.0,22.0,38.0,68.0,806,"Python factor analysis library (PCA, CA, MCA, MFA, FAMD).",12.0,24,True,,,5.0,prince,conda-forge/prince-factor-analysis,,,['sklearn'],214.0,214.0,https://pypi.org/project/prince,76385.0,76709.0,https://anaconda.org/conda-forge/prince-factor-analysis,2021-04-30 17:46:15.443,10065.0,,,,,3.0,,,,,,,,,,,,,,,
488,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2022-06-09 07:51:51.000000,2022-05-28 04:38:50,631,68.0,73.0,24.0,84.0,8.0,24.0,777,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",11.0,24,True,2022-02-19 23:38:02,1.2.5,18.0,imodels,,,,,18.0,18.0,https://pypi.org/project/imodels,3306.0,3306.0,,,,,,,,3.0,,,,,,,,,,,,,,,
489,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2022-03-11 23:25:33.000000,2019-09-02 19:02:38,1145,,153.0,33.0,23.0,32.0,234.0,711,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,7.0,24,False,2019-04-04 19:44:59,0.8.2,29.0,neupy,,,,,134.0,134.0,https://pypi.org/project/neupy,2886.0,2886.0,,,,,,,,3.0,,,,,,,,,,,,,,,
490,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2022-03-28 04:36:11.000000,2021-12-17 04:08:52,919,,153.0,34.0,108.0,15.0,44.0,564,Snowball compiler and stemming algorithms.,28.0,24,True,,,6.0,snowballstemmer,conda-forge/snowballstemmer,,,,4.0,4.0,https://pypi.org/project/snowballstemmer,6797830.0,6861193.0,https://anaconda.org/conda-forge/snowballstemmer,2021-11-17 09:59:16.947,4435457.0,,,,,3.0,,-7.0,,,,,,,,,,,,,
491,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2022-05-11 01:39:39.000000,2022-05-11 01:39:39,1729,51.0,53.0,19.0,211.0,70.0,243.0,520,The worlds cleanest AutoML framework - Do hyperparameter tuning with the right pipeline abstractions to write clean..,7.0,24,True,2022-04-15 23:19:03,0.7.0,23.0,neuraxle,,,,,32.0,32.0,https://pypi.org/project/neuraxle,468.0,468.0,,,,,,,,2.0,,,,,,,,,,,,,,,
492,BioPandas,rasbt/biopandas,others,,https://github.com/rasbt/biopandas,https://github.com/rasbt/biopandas,BSD-3-Clause,2015-11-21 00:00:14.000,2022-05-13 17:21:19.313000,2022-05-13 14:29:53,234,51.0,98.0,14.0,57.0,17.0,26.0,470,Working with molecular structures in pandas DataFrames.,10.0,24,True,2022-05-13 14:31:23,0.4.1,15.0,biopandas,conda-forge/biopandas,,,['pandas'],106.0,106.0,https://pypi.org/project/biopandas,4249.0,5884.0,https://anaconda.org/conda-forge/biopandas,2022-05-13 17:21:19.313,107936.0,,,,,3.0,,,,,,,,,,,,,,,
493,pyvips,libvips/pyvips,image,,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000,2022-05-24 09:34:50.000000,2022-05-24 09:34:19,432,21.0,38.0,7.0,43.0,108.0,179.0,406,python binding for libvips using cffi.,13.0,24,True,,,4.0,pyvips,conda-forge/pyvips,,,,328.0,328.0,https://pypi.org/project/pyvips,16616.0,17212.0,https://anaconda.org/conda-forge/pyvips,2022-04-18 19:06:05.882,20283.0,,,,,3.0,,,,,,,,,,,,,,,
494,TensorLayer,tensorlayer/tensorlayer,reinforcement-learning,,https://github.com/tensorlayer/TensorLayer,https://github.com/tensorlayer/TensorLayer,,2016-06-07 15:55:16.000,2022-04-23 17:46:37.000000,2022-04-23 17:46:37,3352,2.0,1545.0,463.0,697.0,20.0,439.0,7028,Deep Learning and Reinforcement Learning Library for Scientists and Engineers.,132.0,23,False,2021-01-06 07:16:21,2.2.4,76.0,tensorlayer,,,,['tensorflow'],,,https://pypi.org/project/tensorlayer,2367.0,2387.0,,,,,,,,3.0,1392.0,,,,,,,,,,,,,,
