,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,helm_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,docs_url,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,trending,updated_github_id,maven_id,maven_url,dnf_id,yay_id,snap_id
414,arch,bashtage/arch,financial-data,,https://github.com/bashtage/arch,https://github.com/bashtage/arch,,2014-08-29 15:41:28.000,2022-12-24 07:51:04.000000,2022-11-10 15:10:21,1014.0,4.0,222.0,42.0,443.0,19.0,165.0,1047,ARCH models in Python.,33.0,26,False,2022-06-22 10:43:23,5.3.1,38.0,arch,conda-forge/arch-py,,,133433.0,746.0,746.0,https://pypi.org/project/arch,128378.0,https://anaconda.org/conda-forge/arch-py,2022-11-02 11:27:15.758,192099.0,2.0,,,,,,,,,,,,,,,,,,,,
415,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2020-10-14 13:28:13.625000,2020-10-14 13:22:39,167.0,,309.0,71.0,83.0,23.0,26.0,1016,Common financial risk and performance metrics. Used by zipline and pyfolio.,22.0,26,False,2020-10-13 21:28:25,0.5.5,9.0,empyrical,conda-forge/empyrical,,,22916.0,999.0,999.0,https://pypi.org/project/empyrical,22574.0,https://anaconda.org/conda-forge/empyrical,2020-10-14 13:28:13.625,20196.0,2.0,,,,,,,,,,,,,,,,,,,,
416,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2023-01-04 05:20:56.000000,2023-01-03 16:34:32,734.0,62.0,94.0,22.0,102.0,18.0,35.0,984,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",15.0,26,True,2023-01-03 16:35:20,1.3.12,28.0,imodels,,,,105816.0,32.0,32.0,https://pypi.org/project/imodels,105816.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
417,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2023-01-05 12:43:35.000000,2022-12-22 03:57:34,713.0,23.0,92.0,28.0,313.0,66.0,241.0,862,BAyesian Model-Building Interface (Bambi) in Python.,27.0,26,True,2022-12-21 12:50:06,0.9.3,19.0,bambi,conda-forge/bambi,,,7666.0,46.0,46.0,https://pypi.org/project/bambi,7255.0,https://anaconda.org/conda-forge/bambi,2022-12-21 18:05:58.614,16855.0,3.0,,,,,,,,,,,,,,,,,,,,
418,GPyOpt,SheffieldML/GPyOpt,hyperopt,,https://github.com/SheffieldML/GPyOpt,https://github.com/SheffieldML/GPyOpt,BSD-3-Clause,2014-08-13 09:58:25.000,2020-11-17 10:32:02.000000,2020-11-05 15:16:04,514.0,,248.0,41.0,72.0,103.0,186.0,849,Gaussian Process Optimization using GPy.,49.0,26,False,2020-03-19 21:21:18,1.2.6,1.0,gpyopt,,,,92586.0,345.0,345.0,https://pypi.org/project/gpyopt,92586.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
419,Sentinelsat,sentinelsat/sentinelsat,geospatial-data,,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000,2022-12-13 10:34:08.000000,2022-11-03 07:55:31,1124.0,1.0,205.0,59.0,243.0,9.0,328.0,838,Search and download Copernicus Sentinel satellite images.,42.0,26,False,2022-01-05 19:57:25,1.1.1,12.0,sentinelsat,conda-forge/sentinelsat,,238.0,9113.0,377.0,377.0,https://pypi.org/project/sentinelsat,8563.0,https://anaconda.org/conda-forge/sentinelsat,2022-01-06 09:30:10.449,14783.0,3.0,,,,,,,,,,,,,,,,,,,,
420,dask-ml,dask/dask-ml,distributed-ml,,https://github.com/dask/dask-ml,https://github.com/dask/dask-ml,BSD-3-Clause,2017-06-15 15:56:06.000,2022-10-19 18:00:05.000000,2022-10-19 17:46:21,806.0,1.0,229.0,40.0,495.0,212.0,247.0,834,Scalable Machine Learning with Dask.,76.0,26,True,2022-05-27 14:17:08,2022.5.27,27.0,dask-ml,conda-forge/dask-ml,,,82448.0,723.0,723.0,https://pypi.org/project/dask-ml,72347.0,https://anaconda.org/conda-forge/dask-ml,2022-05-27 20:11:18.984,636379.0,3.0,,,,,,,,,,,,,,,,,,,,
421,Guild AI,guildai/guildai,ml-experiments,,https://github.com/guildai/guildai,https://github.com/guildai/guildai,Apache-2.0,2017-09-27 18:57:50.000,2023-01-03 23:58:36.000000,2023-01-03 23:58:22,5273.0,93.0,69.0,13.0,69.0,181.0,212.0,763,"Experiment tracking, ML developer tools.",23.0,26,True,2022-05-11 01:13:36,0.8.1,2.0,guildai,,,7.0,2682.0,65.0,65.0,https://pypi.org/project/guildai,2682.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
422,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,,2011-04-05 12:10:12.000,2023-01-03 16:09:11.000000,2022-12-13 22:08:56,15532.0,22.0,332.0,43.0,1564.0,204.0,2932.0,732,An open-source application for biological image analysis.,132.0,26,False,2022-12-15 14:53:40,4.2.5,47.0,cellprofiler,,,4339.0,428.0,11.0,11.0,https://pypi.org/project/cellprofiler,388.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
423,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2022-12-12 19:16:27.000000,2022-11-16 02:40:37,930.0,11.0,157.0,35.0,109.0,15.0,50.0,611,Snowball compiler and stemming algorithms.,30.0,26,True,,,6.0,snowballstemmer,conda-forge/snowballstemmer,,,6892146.0,4.0,4.0,https://pypi.org/project/snowballstemmer,6817544.0,https://anaconda.org/conda-forge/snowballstemmer,2021-11-17 09:59:16.947,5744388.0,2.0,,,,,,,,,,,,,,,,,,,,
424,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2022-12-22 21:34:34.000000,2022-12-22 21:34:29,574.0,3.0,73.0,27.0,312.0,60.0,27.0,340,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,26,True,2021-06-16 20:29:30,0.1.16,17.0,tensorflow-cloud,,['tensorflow'],,75319.0,201.0,201.0,https://pypi.org/project/tensorflow-cloud,75319.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
425,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/geohot/tinygrad,https://github.com/geohot/tinygrad,MIT,2020-10-18 16:23:12.000,2023-01-05 11:32:53.000000,2022-11-15 00:45:06,1227.0,76.0,839.0,174.0,311.0,14.0,111.0,9720,You like pytorch? You like micrograd? You love tinygrad!.,70.0,25,True,2022-11-08 16:49:28,0.4.0,1.0,,,['pytorch'],,,5.0,5.0,,,,,,2.0,,,,,,,,,,,,,,8.0,,,,,,
426,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,https://github.com/ocrmypdf/OCRmyPDF,https://github.com/ocrmypdf/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000,2023-01-04 04:00:38.000000,2023-01-04 01:07:53,3367.0,18.0,631.0,127.0,132.0,98.0,823.0,7940,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",76.0,25,True,2016-02-17 09:22:48,4.0,41.0,ocrmypdf,conda-forge/ocrmypdf,,,22007.0,,,https://pypi.org/project/ocrmypdf,20463.0,https://anaconda.org/conda-forge/ocrmypdf,2022-10-04 14:36:53.069,35514.0,3.0,,,,,,,,,,,ocrmypdf,ocrmypdf,,,,,,,,
427,cortex,cortexlabs/cortex,model-serialisation,,https://github.com/cortexlabs/cortex,https://github.com/cortexlabs/cortex,Apache-2.0,2019-01-24 04:43:14.000,2022-10-31 23:06:56.000000,2022-09-23 17:44:48,2325.0,,587.0,149.0,1350.0,110.0,984.0,7872,Production infrastructure for machine learning at scale.,24.0,25,True,2022-09-23 18:01:31,0.42.1,63.0,cortex,,,,1962.0,,,https://pypi.org/project/cortex,1962.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
428,Trax,google/trax,others,,https://github.com/google/trax,https://github.com/google/trax,Apache-2.0,2019-10-05 15:09:14.000,2022-12-19 21:59:09.000000,2022-12-19 21:59:03,1612.0,2.0,741.0,146.0,1550.0,92.0,124.0,7279,Trax Deep Learning with Clear Code and Speed.,78.0,25,True,2021-10-26 20:29:38,1.4.1,18.0,trax,,,,4995.0,91.0,91.0,https://pypi.org/project/trax,4995.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
429,snownlp,isnowfy/snownlp,chinese-nlp,,https://github.com/isnowfy/snownlp,https://github.com/isnowfy/snownlp,MIT,2013-11-26 11:46:56.000,2020-01-19 02:39:05.000000,2020-01-19 02:39:03,57.0,,1333.0,348.0,14.0,40.0,65.0,5980,Python library for processing Chinese text.,8.0,25,False,,,,snownlp,,,,11823.0,1061.0,1061.0,https://pypi.org/project/snownlp,11823.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
430,mmdnn,Microsoft/MMdnn,model-serialisation,,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000,2022-09-22 23:59:19.000000,2022-09-22 23:59:07,1084.0,,952.0,185.0,325.0,323.0,289.0,5665,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,86.0,25,True,2020-07-24 06:14:52,0.3.1,12.0,mmdnn,,,3610.0,504.0,98.0,98.0,https://pypi.org/project/mmdnn,446.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
431,flashtext,vi3k6i5/flashtext,nlp,,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000,2021-07-26 20:38:52.000000,2020-05-03 07:13:22,108.0,,573.0,139.0,30.0,53.0,52.0,5328,Extract Keywords from sentence or Replace keywords in sentences.,7.0,25,False,,,1.0,flashtext,conda-forge/flashtext,,,797268.0,987.0,987.0,https://pypi.org/project/flashtext,796835.0,https://anaconda.org/conda-forge/flashtext,2020-07-16 16:37:59.996,13017.0,3.0,,,,,,,,,,,,,,,,,,,,
432,Augmentor,mdbloice/Augmentor,image,,https://github.com/mdbloice/Augmentor,https://github.com/mdbloice/Augmentor,MIT,2016-03-01 18:29:55.000,2022-12-26 06:44:27.000000,2022-09-23 11:28:16,546.0,,828.0,123.0,59.0,117.0,72.0,4846,Image augmentation library in Python for machine learning.,22.0,25,True,,,,Augmentor,,,,17413.0,529.0,529.0,https://pypi.org/project/Augmentor,17413.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
433,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2022-12-30 10:31:16.000000,2022-11-15 17:33:35,505.0,41.0,396.0,63.0,84.0,22.0,76.0,4315,Finding duplicate images made easy!.,11.0,25,True,2022-10-15 10:24:37,0.3.0,6.0,imagededup,,['tensorflow'],,1343.0,30.0,30.0,https://pypi.org/project/imagededup,1343.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
434,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2023-01-05 12:54:28.000000,2023-01-05 10:40:03,2932.0,164.0,532.0,86.0,3231.0,210.0,1101.0,4183,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,80.0,25,True,2022-12-28 09:52:43,1.21.0,61.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
435,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000,2022-12-05 13:31:59.000000,2022-12-05 13:31:59,896.0,1.0,520.0,101.0,609.0,80.0,599.0,3871,Visual analysis and diagnostic tools to facilitate machine learning model selection.,110.0,25,True,2022-08-21 12:49:43,1.5,24.0,yellowbrick,conda-forge/yellowbrick,['sklearn'],,847060.0,,,https://pypi.org/project/yellowbrick,845386.0,https://anaconda.org/conda-forge/yellowbrick,2022-08-22 23:53:21.096,48560.0,3.0,,,,,,,,,,,,,,,,,,,,
436,TensorFlowOnSpark,yahoo/TensorFlowOnSpark,distributed-ml,,https://github.com/yahoo/TensorFlowOnSpark,https://github.com/yahoo/TensorFlowOnSpark,Apache-2.0,2017-01-20 18:15:57.000,2022-10-04 23:42:12.000000,2022-04-21 18:24:14,631.0,,922.0,284.0,223.0,10.0,355.0,3838,TensorFlowOnSpark brings TensorFlow programs to Apache Spark clusters.,34.0,25,True,2022-04-21 20:41:22,2.2.5,23.0,tensorflowonspark,conda-forge/tensorflowonspark,"['tensorflow', 'spark']",,170620.0,,,https://pypi.org/project/tensorflowonspark,170202.0,https://anaconda.org/conda-forge/tensorflowonspark,2022-08-21 17:05:30.737,15499.0,3.0,,,,,,,,,,,,,,,,,,,,
437,Lasagne,Lasagne/Lasagne,ml-frameworks,,https://github.com/Lasagne/Lasagne,https://github.com/Lasagne/Lasagne,,2014-09-11 15:31:41.000,2022-03-26 02:58:32.000000,2019-11-20 20:28:30,1161.0,,935.0,214.0,408.0,115.0,402.0,3837,Lightweight library to build and train neural networks in Theano.,72.0,25,False,2015-08-13 21:00:09,0.1,1.0,lasagne,,,,1131.0,958.0,958.0,https://pypi.org/project/lasagne,1131.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
438,Alpha Vantage,RomelTorres/alpha_vantage,financial-data,,https://github.com/RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,MIT,2017-04-29 17:23:00.000,2022-12-25 20:03:53.000000,2022-12-25 20:03:53,522.0,4.0,651.0,171.0,78.0,3.0,257.0,3804,A python wrapper for Alpha Vantage API for financial data.,42.0,25,True,2020-12-21 02:37:29,2.3.1,5.0,alpha_vantage,conda-forge/alpha_vantage,,,17059.0,,,https://pypi.org/project/alpha_vantage,16961.0,https://anaconda.org/conda-forge/alpha_vantage,2021-01-14 18:10:30.064,2372.0,3.0,,,,,,,,,,,,,,,,,,,,
439,pytorch-summary,sksq96/pytorch-summary,pytorch-utils,,https://github.com/sksq96/pytorch-summary,https://github.com/sksq96/pytorch-summary,MIT,2018-04-23 13:58:04.000,2022-10-26 06:08:44.000000,2021-05-10 18:34:53,57.0,,406.0,37.0,54.0,96.0,43.0,3724,Model summary in PyTorch similar to `model.summary()` in Keras.,11.0,25,False,,,,torchsummary,,['pytorch'],,103460.0,6713.0,6713.0,https://pypi.org/project/torchsummary,103460.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
440,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2022-12-11 00:19:23.000000,2022-08-06 21:47:18,182.0,,335.0,58.0,49.0,63.0,52.0,3369,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,25,True,2022-04-06 04:37:32,0.3.4,10.0,layoutparser,,,,37725.0,123.0,123.0,https://pypi.org/project/layoutparser,37725.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
441,xLearn,aksnzhy/xlearn,ml-frameworks,,https://github.com/aksnzhy/xlearn,https://github.com/aksnzhy/xlearn,Apache-2.0,2017-06-10 08:09:31.000,2022-08-23 09:45:09.000000,2022-06-05 10:44:18,1342.0,,517.0,108.0,71.0,184.0,114.0,3028,"High performance, easy-to-use, and scalable machine learning (ML) package, including linear model (LR), factorization..",30.0,25,True,2019-04-25 02:10:05,0.4.4,15.0,xlearn,,,3700.0,2598.0,102.0,102.0,https://pypi.org/project/xlearn,2535.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
442,vidgear,abhiTronix/vidgear,image,,https://github.com/abhiTronix/vidgear,https://github.com/abhiTronix/vidgear,Apache-2.0,2019-03-17 02:42:42.000,2023-01-05 04:48:00.000000,2022-07-06 02:29:40,915.0,,210.0,56.0,99.0,5.0,242.0,2582,A High-performance cross-platform Video Processing Python framework powerpacked with unique trailblazing features.,13.0,25,True,2022-07-05 15:51:13,idgear-0.2.6,18.0,vidgear,,,696.0,3637.0,257.0,257.0,https://pypi.org/project/vidgear,3622.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
443,analytics-zoo,intel-analytics/analytics-zoo,distributed-ml,,https://github.com/intel-analytics/analytics-zoo,https://github.com/intel-analytics/analytics-zoo,Apache-2.0,2017-05-05 02:27:30.000,2022-12-20 07:01:45.000000,2022-12-20 07:01:45,3442.0,15.0,703.0,104.0,3861.0,407.0,854.0,2549,"Distributed Tensorflow, Keras and PyTorch on Apache Spark/Flink & Ray.",108.0,25,True,2022-01-24 01:44:53,0.11.2,15.0,analytics-zoo,,['spark'],,664.0,3.0,3.0,https://pypi.org/project/analytics-zoo,664.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
444,Enigma Catalyst,scrtlabs/catalyst,financial-data,,https://github.com/scrtlabs/catalyst,https://github.com/scrtlabs/catalyst,Apache-2.0,2017-06-13 22:31:34.000,2022-11-26 14:07:55.000000,2021-09-22 15:31:55,6364.0,,701.0,165.0,94.0,124.0,358.0,2387,An Algorithmic Trading Library for Crypto-Assets in Python.,149.0,25,False,,,,enigma-catalyst,,,,363.0,25.0,25.0,https://pypi.org/project/enigma-catalyst,363.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
445,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2023-01-04 02:00:48.000000,2022-10-05 16:26:03,376.0,,199.0,46.0,469.0,24.0,70.0,2325,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,25,True,2022-04-25 18:51:36,0.10.0,13.0,m2cgen,,,42.0,14222.0,81.0,81.0,https://pypi.org/project/m2cgen,14222.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
446,Spektral,danielegrattarola/spektral,graph,,https://github.com/danielegrattarola/spektral,https://github.com/danielegrattarola/spektral,MIT,2019-01-17 11:19:10.000,2022-12-02 18:19:22.000000,2022-10-19 10:24:07,1108.0,1.0,324.0,45.0,54.0,50.0,193.0,2205,Graph Neural Networks with Keras and Tensorflow 2.,24.0,25,True,2022-07-22 15:16:38,1.2,3.0,spektral,,['tensorflow'],,4348.0,169.0,169.0,https://pypi.org/project/spektral,4348.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
447,Hyperas,maxpumperla/hyperas,hyperopt,,https://github.com/maxpumperla/hyperas,https://github.com/maxpumperla/hyperas,MIT,2016-02-19 14:45:10.000,2023-01-05 06:02:49.000000,2023-01-05 06:02:49,213.0,1.0,310.0,62.0,38.0,94.0,159.0,2147,Keras + Hyperopt: A very simple wrapper for convenient hyperparameter optimization.,22.0,25,True,,,,hyperas,,['tensorflow'],,11970.0,273.0,273.0,https://pypi.org/project/hyperas,11970.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
448,IB-insync,erdewit/ib_insync,financial-data,,https://github.com/erdewit/ib_insync,https://github.com/erdewit/ib_insync,BSD-2-Clause,2017-07-12 12:09:24.000,2023-01-03 03:43:36.548000,2022-12-19 08:32:24,701.0,36.0,512.0,169.0,66.0,5.0,445.0,2005,Python sync/async framework for Interactive Brokers API.,33.0,25,True,,,21.0,ib_insync,conda-forge/ib-insync,,,11103.0,,,https://pypi.org/project/ib_insync,10500.0,https://anaconda.org/conda-forge/ib-insync,2023-01-03 03:43:36.548,25364.0,3.0,,,,,,,,,,,,,,,,,,,,
449,efficientnet,qubvel/efficientnet,tensorflow-utils,,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000,2022-01-14 10:29:02.172000,2021-07-16 09:03:20,66.0,,456.0,36.0,41.0,54.0,58.0,1998,Implementation of EfficientNet model. Keras and TensorFlow Keras.,10.0,25,False,2020-09-15 16:22:45,1.1.1,8.0,efficientnet,anaconda/efficientnet,['tensorflow'],244354.0,53547.0,1235.0,1235.0,https://pypi.org/project/efficientnet,47985.0,https://anaconda.org/anaconda/efficientnet,2022-01-14 10:29:02.172,249.0,3.0,,,,,,,,,,,,,,,,,,,,
450,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2022-12-17 12:31:40.000000,2022-12-17 12:31:40,2274.0,18.0,220.0,38.0,29.0,4.0,92.0,1797,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,17.0,25,False,2022-12-04 19:04:05,_10304,100.0,karateclub,conda-forge/karateclub,,,3380.0,119.0,119.0,https://pypi.org/project/karateclub,2873.0,https://anaconda.org/conda-forge/karateclub,2022-01-28 14:45:25.910,15220.0,2.0,,,,,,,,,,,,,,,,,,,,
451,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2022-02-12 03:29:55.000000,2022-02-12 02:32:06,1636.0,,157.0,60.0,65.0,64.0,129.0,1755,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,25,True,2022-02-12 03:29:55,0.8.0,21.0,hypertools,,,23.0,585.0,230.0,230.0,https://pypi.org/project/hypertools,585.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
452,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2022-12-23 20:49:23.000000,2022-12-22 18:32:59,755.0,17.0,384.0,61.0,193.0,71.0,87.0,1696,Library for training machine learning models with privacy for training data.,50.0,25,True,2022-08-31 20:56:52,0.8.5,13.0,tensorflow-privacy,,['tensorflow'],93.0,31437.0,,,https://pypi.org/project/tensorflow-privacy,31435.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
453,streamparse,Parsely/streamparse,data-pipelines,,https://github.com/Parsely/streamparse,https://github.com/Parsely/streamparse,Apache-2.0,2014-05-02 20:33:50.000,2022-07-18 20:04:25.000000,2022-07-18 20:04:25,1071.0,,213.0,102.0,169.0,63.0,263.0,1469,"Run Python in Apache Storm topologies. Pythonic API, CLI tooling, and a topology DSL.",43.0,25,True,2022-01-10 21:46:17,4.1.2,44.0,streamparse,,,,2761.0,56.0,56.0,https://pypi.org/project/streamparse,2761.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
454,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2022-12-08 09:57:51.000000,2022-12-08 09:17:58,456.0,2.0,226.0,45.0,44.0,20.0,89.0,1458,Contextually-keyed word vectors.,18.0,25,True,2022-12-08 13:16:53,2.0.1,17.0,sense2vec,conda-forge/sense2vec,,44069.0,6649.0,206.0,206.0,https://pypi.org/project/sense2vec,5117.0,https://anaconda.org/conda-forge/sense2vec,2021-07-14 13:20:19.752,30368.0,3.0,,,,,,,,,,,,,,,,,,,,
455,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2022-12-23 14:04:17.000000,2022-10-21 22:59:05,150.0,3.0,159.0,97.0,172.0,25.0,23.0,1418,fklearn: Functional Machine Learning.,50.0,25,True,2022-09-06 18:51:44,2.2.1,24.0,fklearn,,,,3000.0,13.0,13.0,https://pypi.org/project/fklearn,3000.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
456,Mesh,tensorflow/mesh,distributed-ml,,https://github.com/tensorflow/mesh,https://github.com/tensorflow/mesh,Apache-2.0,2018-09-20 20:23:34.000,2022-10-04 00:51:59.000000,2022-10-04 00:51:55,655.0,,226.0,44.0,306.0,65.0,14.0,1342,Mesh TensorFlow: Model Parallelism Made Easier.,48.0,25,True,2018-12-11 00:09:43,0.0.5,4.0,mesh-tensorflow,,['tensorflow'],,17748.0,758.0,758.0,https://pypi.org/project/mesh-tensorflow,17748.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
457,Optimus,hi-primus/optimus,data-pipelines,,https://github.com/hi-primus/optimus,https://github.com/hi-primus/optimus,Apache-2.0,2017-07-13 02:31:18.000,2023-01-02 14:11:14.000000,2022-10-17 20:24:01,6408.0,3.0,216.0,41.0,1024.0,9.0,206.0,1330,"Agile Data Preparation Workflows madeeasy with Pandas, Dask, cuDF, Dask-cuDF, Vaex and PySpark.",24.0,25,True,2020-07-19 03:05:40,2.2.32,86.0,optimuspyspark,,['spark'],,23318.0,,,https://pypi.org/project/optimuspyspark,23318.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
