,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
524,Pandas-Bokeh,PatrikHlobil/Pandas-Bokeh,data-viz,,https://github.com/PatrikHlobil/Pandas-Bokeh,https://github.com/PatrikHlobil/Pandas-Bokeh,MIT,2018-11-23 20:49:14.000,2023-06-09 23:37:19.000000,2023-03-06 07:52:05,311,,107.0,26.0,35.0,34.0,69.0,855,Bokeh Plotting Backend for Pandas and GeoPandas.,15.0,24,True,2021-04-11 17:42:31,0.5.5,5.0,pandas-bokeh,,,,['pandas'],488.0,488.0,https://pypi.org/project/pandas-bokeh,28332.0,28332.0,,,,,,,,3.0,,,,,,,,,,,,,,,
525,Baal,ElementAI/baal,probabilistics,,https://github.com/baal-org/baal,https://github.com/baal-org/baal,Apache-2.0,2019-09-30 20:16:26.000,2023-07-22 23:47:09.000000,2023-07-17 14:48:33,209,10.0,80.0,20.0,147.0,21.0,78.0,766,Library to enable Bayesian active learning in your research or labeling work.,21.0,24,True,2023-07-13 22:01:29,1.8.0,12.0,baal,conda-forge/baal,,,,51.0,51.0,https://pypi.org/project/baal,1543.0,1760.0,https://anaconda.org/conda-forge/baal,2023-06-12 15:14:19.747,6510.0,,,,,3.0,,,,,,,baal-org/baal,,,,,,,,
526,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2023-01-03 21:24:56.000000,2023-01-03 21:24:56,1146,,160.0,33.0,25.0,33.0,235.0,742,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,8.0,24,True,2019-04-04 19:44:59,0.8.2,29.0,neupy,,,,,152.0,152.0,https://pypi.org/project/neupy,1832.0,1832.0,,,,,,,,3.0,,,,,,,,,,,,,,,
527,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-2-Clause,2013-09-05 14:44:25.000,2023-07-27 08:55:37.000000,2023-07-24 21:31:08,2858,46.0,98.0,15.0,209.0,7.0,111.0,667,Python bindings for MPI.,25.0,24,True,2022-11-02 14:19:49,3.1.4,11.0,mpi4py,conda-forge/mpi4py,,,,,,https://pypi.org/project/mpi4py,154494.0,179655.0,https://anaconda.org/conda-forge/mpi4py,2023-06-16 13:22:26.826,2031133.0,,,,,3.0,14129.0,,,,,,,,,,,,,,
528,pySBD,nipunsadvilkar/pySBD,nlp,,https://github.com/nipunsadvilkar/pySBD,https://github.com/nipunsadvilkar/pySBD,MIT,2017-06-11 06:15:20.000,2023-06-16 19:27:37.870000,2021-02-11 16:40:18,279,,68.0,11.0,47.0,18.0,52.0,633,pySBD (Python Sentence Boundary Disambiguation) is a rule-based sentence boundary detection that works out-of-the-box.,7.0,24,False,2021-02-11 16:42:37,0.3.4,15.0,pysbd,conda-forge/pysbd,,,,809.0,809.0,https://pypi.org/project/pysbd,104321.0,104517.0,https://anaconda.org/conda-forge/pysbd,2023-06-16 19:27:37.870,4130.0,,,,,3.0,,,,,,,,,,,,,,,
529,BioPandas,rasbt/biopandas,others,,https://github.com/BioPandas/biopandas,https://github.com/BioPandas/biopandas,BSD-3-Clause,2015-11-21 00:00:14.000,2023-07-25 00:48:46.000000,2023-07-21 19:21:45,324,12.0,111.0,19.0,75.0,22.0,32.0,627,Working with molecular structures in pandas DataFrames.,13.0,24,True,2022-05-13 14:31:23,0.4.1,15.0,biopandas,conda-forge/biopandas,,,['pandas'],193.0,193.0,https://pypi.org/project/biopandas,6341.0,8142.0,https://anaconda.org/conda-forge/biopandas,2023-06-16 13:21:19.340,142290.0,,,,,3.0,,,,,,,BioPandas/biopandas,,,,,,,,
530,tinytag,devsnd/tinytag,audio,,https://github.com/devsnd/tinytag,https://github.com/devsnd/tinytag,MIT,2014-01-27 15:27:01.000,2023-07-17 09:52:47.000000,2023-07-17 09:51:57,441,14.0,94.0,23.0,77.0,11.0,90.0,609,"Read audio and music meta data and duration of MP3, OGG, OPUS, MP4, M4A, FLAC, WMA, Wave and AIFF files with python 2..",26.0,24,True,,,,tinytag,,,,,822.0,822.0,https://pypi.org/project/tinytag,15658.0,15658.0,,,,,,,,3.0,,,,,,,,,,,,,,,
531,SKLL,EducationalTestingService/skll,ml-experiments,,https://github.com/EducationalTestingService/skll,https://github.com/EducationalTestingService/skll,,2013-08-02 14:31:46.000,2023-07-17 20:34:35.934000,2023-07-17 15:55:22,3693,91.0,64.0,46.0,346.0,19.0,387.0,533,SciKit-Learn Laboratory (SKLL) makes it easy to run machine learning experiments.,39.0,24,False,2023-07-17 16:04:04,4.0.0,68.0,skll,conda-forge/skll,,,['sklearn'],39.0,39.0,https://pypi.org/project/skll,576.0,989.0,https://anaconda.org/conda-forge/skll,2023-07-17 20:34:35.934,8269.0,,,,,3.0,13.0,,,,,,,,,,,,,,
532,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2023-07-22 10:37:33.000000,2023-07-18 10:24:07,542,50.0,34.0,14.0,222.0,13.0,40.0,465,Monitor the stability of a Pandas or Spark dataframe.,17.0,24,True,2023-07-18 10:06:08,1.4.6,34.0,popmon,,,,"['pandas', 'spark']",20.0,20.0,https://pypi.org/project/popmon,10450.0,10453.0,,,,,,,,3.0,117.0,,,,,,,,,,,,,,
533,MONAILabel,Project-MONAI/MONAILabel,others,,https://github.com/Project-MONAI/MONAILabel,https://github.com/Project-MONAI/MONAILabel,Apache-2.0,2021-03-26 15:25:10.000,2023-07-27 06:48:01.000000,2023-07-26 14:22:30,927,15.0,152.0,25.0,790.0,73.0,369.0,436,MONAI Label is an intelligent open source image labeling and learning tool.,49.0,24,True,2023-06-10 01:10:23,0.7.0,14.0,monailabel-weekly,,,,,,,https://pypi.org/project/monailabel-weekly,809.0,3230.0,,,,,,,,3.0,58117.0,,,,,,,,,,,,,,
534,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2023-07-25 21:02:50.000000,2023-06-21 00:53:15,501,5.0,52.0,40.0,246.0,15.0,59.0,288,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",36.0,24,False,2023-03-02 11:45:21,1.2.2,49.0,gokart,,,,,70.0,70.0,https://pypi.org/project/gokart,1842.0,1842.0,,,,,,,,3.0,,,,,,,,,,,,,,,
535,TensorLayer,tensorlayer/tensorlayer,reinforcement-learning,,https://github.com/tensorlayer/TensorLayer,https://github.com/tensorlayer/TensorLayer,,2016-06-07 15:55:16.000,2023-02-18 07:58:21.000000,2023-02-18 07:58:21,3353,,1597.0,463.0,698.0,23.0,441.0,7212,Deep Learning and Reinforcement Learning Library for Scientists and Engineers.,134.0,23,False,2021-01-06 07:16:21,2.2.4,76.0,tensorlayer,,,,['tensorflow'],,,https://pypi.org/project/tensorlayer,1385.0,1404.0,,,,,,,,3.0,1608.0,,,,,,,,,,,,,,
536,T5,google-research/text-to-text-transfer-transformer,nlp,,https://github.com/google-research/text-to-text-transfer-transformer,https://github.com/google-research/text-to-text-transfer-transformer,Apache-2.0,2019-10-17 21:45:14.000,2023-06-16 21:26:32.000000,2023-06-16 21:26:27,591,3.0,707.0,106.0,578.0,56.0,344.0,5367,Code for the paper Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer.,56.0,23,True,2020-04-03 19:06:25,0.4.0,1.0,t5,,,,['tensorflow'],,,https://pypi.org/project/t5,24496.0,24496.0,,,,,,,,3.0,,,,,,,,,,,,,,,
537,AugLy,facebookresearch/AugLy,others,,https://github.com/facebookresearch/AugLy,https://github.com/facebookresearch/AugLy,,2021-06-09 17:57:28.000,2023-07-21 01:05:46.000000,2023-07-21 00:58:40,208,5.0,280.0,65.0,176.0,15.0,54.0,4775,"A data augmentations library for audio, image, text, and video.",31.0,23,False,2022-03-29 11:42:50,1.0.0,7.0,augly,,,,,74.0,74.0,https://pypi.org/project/augly,2318.0,2318.0,,,,,,,,3.0,,,,,,,,,,,,,,,
538,Crypto Signals,CryptoSignal/crypto-signal,financial-data,,https://github.com/CryptoSignal/Crypto-Signal,https://github.com/CryptoSignal/Crypto-Signal,MIT,2017-09-16 23:49:24.000,2023-07-18 09:20:28.000000,2022-08-09 13:26:32,565,,1123.0,309.0,204.0,57.0,205.0,4444,"Github.com/CryptoSignal - Trading & Technical Analysis Bot - 4,100+ stars, 1,100+ forks.",28.0,23,True,,,,,,shadowreaver/crypto-signal,,,,,,,2042.0,,,,https://hub.docker.com/r/shadowreaver/crypto-signal,2020-09-03 13:00:35.801133,8.0,142940.0,3.0,,,,,,,,,,,,,,,
539,segmentation_models,qubvel/segmentation_models,image,,https://github.com/qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,MIT,2018-06-05 13:27:56.000,2023-05-08 22:33:33.000000,2022-07-29 10:37:24,205,,980.0,97.0,61.0,246.0,266.0,4375,Segmentation models with pretrained backbones. Keras and TensorFlow Keras.,14.0,23,True,2020-01-10 11:28:38,1.0.1,4.0,segmentation_models,,,,['tensorflow'],,,https://pypi.org/project/segmentation_models,21861.0,21861.0,,,,,,,,3.0,,,,,,,,,,,,,,,
540,PyAlgoTrade,gbeced/pyalgotrade,financial-data,,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000,2023-07-17 20:51:30.000000,2023-03-05 22:07:59,1158,,1287.0,351.0,57.0,,,4083,Python Algorithmic Trading Library.,11.0,23,True,,,,pyalgotrade,,,,,165.0,165.0,https://pypi.org/project/pyalgotrade,657.0,657.0,,,,,,,,3.0,,,,,,,,,,,,,,,
541,neon,NervanaSystems/neon,ml-frameworks,,https://github.com/NervanaSystems/neon,https://github.com/NervanaSystems/neon,Apache-2.0,2014-10-16 01:00:17.000,2023-06-16 13:24:50.216000,2019-05-22 18:27:54,1118,,804.0,336.0,89.0,83.0,306.0,3863,Intel Nervana reference deep learning framework committed to best performance on all hardware.,108.0,23,False,2018-01-05 21:36:23,2.6.0,32.0,nervananeon,anaconda/neon,,,,,,https://pypi.org/project/nervananeon,83.0,107.0,https://anaconda.org/anaconda/neon,2023-06-16 13:24:50.216,1731.0,,,,,3.0,365.0,,,,,,,,,,,,,,
542,MatchZoo,NTMC-Community/MatchZoo,nlp,,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000,2021-06-03 02:58:49.000000,2021-06-02 17:38:16,1810,,892.0,176.0,385.0,33.0,430.0,3778,"Facilitating the design, comparison and sharing of deep text matching models.",36.0,23,False,2019-10-09 19:24:22,2.2,2.0,matchzoo,,,,['tensorflow'],15.0,15.0,https://pypi.org/project/matchzoo,103.0,103.0,,,,,,,,3.0,,,,,,,,,,,,,,,
543,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2021-08-30 19:33:24.000000,2021-08-30 19:33:24,440,,528.0,175.0,49.0,64.0,49.0,3456,Fast and flexible AutoML with learning guarantees.,27.0,23,False,2020-07-09 20:53:28,0.9.0,11.0,adanet,,,,['tensorflow'],51.0,51.0,https://pypi.org/project/adanet,140.0,140.0,,,,,,,,2.0,,,,,,,,,,,,,,,
544,LIT,PAIR-code/lit,interpretability,,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000,2023-07-27 13:09:31.000000,2022-12-02 19:48:37,904,,326.0,71.0,1082.0,42.0,75.0,3166,The Learning Interpretability Tool: Interactively analyze ML models to understand their behavior in an extensible and..,27.0,23,True,2022-12-02 03:32:59,0.5,7.0,lit-nlp,conda-forge/lit-nlp,,,,20.0,20.0,https://pypi.org/project/lit-nlp,984.0,2834.0,https://anaconda.org/conda-forge/lit-nlp,2023-06-16 19:21:41.530,62915.0,,,,,3.0,,,,,,,,,,,,,,,
545,vissl,facebookresearch/vissl,image,,https://github.com/facebookresearch/vissl,https://github.com/facebookresearch/vissl,MIT,2020-04-09 19:40:33.000,2023-06-13 12:51:23.000000,2023-06-13 12:45:58,403,4.0,314.0,54.0,412.0,64.0,106.0,3084,"VISSL is FAIRs library of extensible, modular and scalable components for SOTA Self-Supervised Learning with images.",36.0,23,True,2021-11-02 17:21:02,0.1.6,2.0,vissl,,,,['pytorch'],21.0,21.0,https://pypi.org/project/vissl,273.0,273.0,,,,,,,,3.0,,,,,,,,,,,,,,,
546,PandasGUI,adamerose/pandasgui,data-viz,,https://github.com/adamerose/PandasGUI,https://github.com/adamerose/PandasGUI,MIT-0,2019-06-12 02:19:42.000,2023-06-16 19:24:31.206000,2022-03-16 17:52:29,715,,210.0,55.0,31.0,66.0,120.0,2986,A GUI for Pandas DataFrames.,13.0,23,False,,,2.0,pandasgui,conda-forge/pandasgui,,,['pandas'],269.0,269.0,https://pypi.org/project/pandasgui,3514.0,4165.0,https://anaconda.org/conda-forge/pandasgui,2023-06-16 19:24:31.206,19535.0,,,,,3.0,,,,,,,,,,,,,,,
547,keras-vis,raghakot/keras-vis,interpretability,,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000,2022-02-07 16:06:07.000000,2020-04-20 01:03:12,195,,650.0,72.0,25.0,113.0,101.0,2961,Neural network visualization toolkit for keras.,10.0,23,False,,,8.0,keras-vis,,,,['tensorflow'],2783.0,2783.0,https://pypi.org/project/keras-vis,1035.0,1035.0,,,,,,,,3.0,,,,,,,,,,,,,,,
548,pygal,Kozea/pygal,graph,,https://github.com/Kozea/pygal,https://github.com/Kozea/pygal,LGPL-3.0,2011-09-23 10:17:50.000,2023-06-16 16:15:26.623000,2023-05-16 07:26:21,1020,2.0,399.0,131.0,129.0,167.0,245.0,2553,PYthon svg GrAph plotting Library.,73.0,23,False,2015-02-16 16:54:22,1.7.0,2.0,pygal,conda-forge/pygal,,,,,,https://pypi.org/project/pygal,143699.0,144327.0,https://anaconda.org/conda-forge/pygal,2023-06-16 16:15:26.623,30793.0,,,,,2.0,,,,,,,,,,,,,,,
549,Kashgari,BrikerMan/Kashgari,nlp,,https://github.com/BrikerMan/Kashgari,https://github.com/BrikerMan/Kashgari,Apache-2.0,2019-01-19 01:53:28.000,2021-07-09 03:57:16.000000,2021-07-09 03:57:16,955,,438.0,65.0,122.0,27.0,349.0,2366,Kashgari is a production-level NLP Transfer learning framework built on top of tf.keras for text-labeling and text-..,21.0,23,False,2021-07-04 10:44:36,2.0.2,24.0,kashgari-tf,,,,['tensorflow'],62.0,62.0,https://pypi.org/project/kashgari-tf,59.0,59.0,,,,,,,,3.0,,,,,,,,,,,,,,,
550,SRU,asappresearch/sru,pytorch-utils,,https://github.com/asappresearch/sru,https://github.com/asappresearch/sru,MIT,2017-08-28 20:37:41.000,2022-01-04 21:17:53.000000,2021-05-19 15:52:48,400,,303.0,68.0,78.0,62.0,68.0,2088,Training RNNs as Fast as CNNs (https://arxiv.org/abs/1709.02755).,21.0,23,False,2021-05-18 16:12:33,2.6.0,30.0,sru,,,,['pytorch'],20.0,20.0,https://pypi.org/project/sru,3228.0,3228.0,,,,,,,,2.0,,,,,,,,,,,,,,,
551,PyFlux,RJT1990/pyflux,time-series-data,,https://github.com/RJT1990/pyflux,https://github.com/RJT1990/pyflux,BSD-3-Clause,2016-02-16 20:12:02.000,2019-03-19 10:45:02.000000,2018-12-16 15:30:13,118,,231.0,71.0,20.0,85.0,66.0,2039,Open source time series library for Python.,6.0,23,False,,,,pyflux,,,,,248.0,248.0,https://pypi.org/project/pyflux,87176.0,87176.0,,,,,,,,3.0,,,,,,,,,,,,,,,
552,FinTA,peerchemist/finta,financial-data,,https://github.com/peerchemist/finta,https://github.com/peerchemist/finta,LGPL-3.0,2016-09-01 21:02:46.000,2022-07-24 08:40:51.000000,2022-07-24 08:40:51,394,,627.0,82.0,48.0,22.0,64.0,1932,Common financial technical indicators implemented in Pandas.,28.0,23,False,2021-04-03 08:51:49,1.3,18.0,finta,,,,,385.0,385.0,https://pypi.org/project/finta,6902.0,6902.0,,,,,,,,3.0,,,,,,,,,,,,,,,
553,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000,2023-06-16 16:11:52.180000,2023-05-26 18:23:37,117,3.0,194.0,44.0,36.0,38.0,21.0,1792,Parallel t-SNE implementation with Python and Torch wrappers.,17.0,23,True,,,1.0,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],390.0,390.0,https://pypi.org/project/MulticoreTSNE,25712.0,26186.0,https://anaconda.org/conda-forge/multicore-tsne,2023-06-16 16:11:52.180,26565.0,,,,,3.0,,,,,,,,,,,,,,,
554,greykite,linkedin/greykite,time-series-data,,https://github.com/linkedin/greykite,https://github.com/linkedin/greykite,BSD-2-Clause,2021-04-27 17:05:53.000,2023-06-07 17:48:51.000000,2023-06-07 17:48:50,26,3.0,96.0,37.0,27.0,21.0,78.0,1724,"A flexible, intuitive and fast forecasting library.",9.0,23,True,2023-04-04 19:48:44,0.5.0,5.0,greykite,,,,,20.0,20.0,https://pypi.org/project/greykite,15584.0,15584.0,,,,,,,,3.0,4.0,,,,,,,,,,,,,,
555,FARM,deepset-ai/FARM,nlp,,https://github.com/deepset-ai/FARM,https://github.com/deepset-ai/FARM,Apache-2.0,2019-07-17 14:51:12.000,2023-06-16 19:25:45.236000,2022-08-31 09:45:24,594,,228.0,54.0,443.0,3.0,401.0,1679,Fast & easy transfer learning for NLP. Harvesting language models for the industry. Focus on Question Answering.,37.0,23,True,2021-06-10 09:45:12,0.8.0,22.0,farm,conda-forge/farm,,,['pytorch'],,,https://pypi.org/project/farm,4330.0,4434.0,https://anaconda.org/conda-forge/farm,2023-06-16 19:25:45.236,2813.0,,,,,3.0,,,,,,,,,,,,,,,
556,Magnitude,plasticityai/magnitude,nn-search,,https://github.com/plasticityai/magnitude,https://github.com/plasticityai/magnitude,MIT,2018-02-24 07:28:16.000,2022-10-15 11:44:16.000000,2020-07-17 20:19:46,350,,112.0,39.0,10.0,32.0,51.0,1597,"A fast, efficient universal vector embedding utility package.",4.0,23,False,2020-05-25 11:26:09,0.1.143,100.0,pymagnitude,,,,,310.0,310.0,https://pypi.org/project/pymagnitude,2421.0,2421.0,,,,,,,,3.0,,,,,,,,,,,,,,,
557,Talos,autonomio/talos,hyperopt,,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000,2022-09-18 16:01:21.000000,2022-09-18 16:01:20,637,,264.0,28.0,182.0,9.0,389.0,1593,"Hyperparameter Optimization for TensorFlow, Keras and PyTorch.",22.0,23,True,2022-05-28 10:07:13,1.3,15.0,talos,,,,['tensorflow'],165.0,165.0,https://pypi.org/project/talos,631.0,631.0,,,,,,,,2.0,,,,,,,,,,,,,,,
558,Classy Vision,facebookresearch/ClassyVision,image,,https://github.com/facebookresearch/ClassyVision,https://github.com/facebookresearch/ClassyVision,MIT,2019-09-13 22:54:44.000,2023-06-16 19:17:34.578000,2023-03-23 14:35:34,422,,273.0,75.0,728.0,13.0,64.0,1558,An end-to-end PyTorch framework for image and video classification.,77.0,23,True,2023-03-21 05:24:19,0.7.0,7.0,classy_vision,conda-forge/classy_vision,,,['pytorch'],,,https://pypi.org/project/classy_vision,1413.0,1845.0,https://anaconda.org/conda-forge/classy_vision,2023-06-16 19:17:34.578,18162.0,,,,,3.0,,,,,,,,,,,,,,,
559,DIG,divelab/DIG,graph,,https://github.com/divelab/DIG,https://github.com/divelab/DIG,GPL-3.0,2020-10-30 03:51:15.000,2023-07-20 16:32:55.000000,2023-07-20 16:32:55,1068,29.0,242.0,33.0,34.0,21.0,162.0,1551,A library for graph deep learning research.,47.0,23,False,2023-04-07 20:33:15,1.1.0,10.0,dig,,,,,,,https://pypi.org/project/dig,304.0,304.0,,,,,,,,2.0,,,,,,,,,,,,,,,
560,jiant,nyu-mll/jiant,nlp,,https://github.com/nyu-mll/jiant,https://github.com/nyu-mll/jiant,MIT,2018-06-18 18:12:47.000,2023-07-06 22:00:38.000000,2022-10-17 19:34:56,1930,,282.0,47.0,801.0,68.0,485.0,1540,jiant is an nlp toolkit.,60.0,23,True,2021-05-10 18:55:49,2.2.0,19.0,jiant,,,,,3.0,3.0,https://pypi.org/project/jiant,103.0,103.0,,,,,,,,3.0,,,,,,,,,,,,,,,
561,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,https://github.com/BloodAxe/pytorch-toolbelt,https://github.com/BloodAxe/pytorch-toolbelt,MIT,2019-03-15 16:02:49.000,2023-07-25 07:33:39.000000,2023-06-09 21:08:25,1117,36.0,112.0,28.0,65.0,2.0,28.0,1406,PyTorch extensions for fast R&D prototyping and Kaggle farming.,7.0,23,True,2022-12-25 21:39:53,0.6.2,29.0,pytorch_toolbelt,,,,['pytorch'],,,https://pypi.org/project/pytorch_toolbelt,17273.0,17273.0,,,,,,,,2.0,38.0,,,,,,,,,,,,,,
562,NiftyNet,NifTK/NiftyNet,medical-data,,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51,3284,,398.0,91.0,165.0,100.0,224.0,1335,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,59.0,23,False,2019-10-09 19:33:30,0.6.0,8.0,niftynet,,,,['tensorflow'],42.0,42.0,https://pypi.org/project/niftynet,88.0,88.0,,,,,,,,3.0,,,,,,,,,,,,,,,
563,livelossplot,stared/livelossplot,ml-experiments,,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000,2022-07-15 12:45:07.000000,2022-04-04 16:13:36,330,,142.0,29.0,63.0,6.0,70.0,1255,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,23,False,,,,livelossplot,,,,['jupyter'],1108.0,1108.0,https://pypi.org/project/livelossplot,13642.0,13642.0,,,,,,,,3.0,,,,,,,,,,,,,,,
564,sklearn-porter,nok/sklearn-porter,model-serialisation,,https://github.com/nok/sklearn-porter,https://github.com/nok/sklearn-porter,BSD-3-Clause,2016-06-22 22:21:34.000,2022-07-25 15:59:11.000000,2022-05-22 23:59:48,1219,,160.0,32.0,22.0,36.0,34.0,1241,"Transpile trained scikit-learn estimators to C, Java, JavaScript and others.",12.0,23,False,2019-01-20 13:14:03,0.7.2,15.0,sklearn-porter,,,,['sklearn'],57.0,57.0,https://pypi.org/project/sklearn-porter,395.0,395.0,,,,,,,,3.0,,,,,,,,,,,,,,,
565,Sockeye,awslabs/sockeye,nlp,,https://github.com/awslabs/sockeye,https://github.com/awslabs/sockeye,Apache-2.0,2017-06-08 07:44:30.000,2023-06-29 08:51:39.000000,2023-03-02 23:03:48,828,,304.0,52.0,786.0,1.0,298.0,1182,Sequence-to-sequence framework with a focus on Neural Machine Translation based on PyTorch.,59.0,23,True,2023-03-03 07:44:13,3.1.34,76.0,sockeye,,,,['mxnet'],,,https://pypi.org/project/sockeye,490.0,490.0,,,,,,,,3.0,17.0,,,,,,,,,,,,,,
566,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000,2023-05-09 08:45:29.000000,2023-02-08 02:25:50,604,,200.0,53.0,455.0,139.0,291.0,1140,A Framework for Encrypted Machine Learning in TensorFlow.,29.0,23,True,,,,tf-encrypted,,,,['tensorflow'],64.0,64.0,https://pypi.org/project/tf-encrypted,409.0,409.0,,,,,,,,3.0,,,,,,,,,,,,,,,
567,DiCE,interpretml/DiCE,interpretability,,https://github.com/interpretml/DiCE,https://github.com/interpretml/DiCE,MIT,2019-05-02 09:51:02.000,2023-07-07 20:20:58.000000,2023-07-07 20:20:57,685,49.0,160.0,18.0,229.0,56.0,90.0,1123,Generate Diverse Counterfactual Explanations for any machine learning model.,17.0,23,True,2023-06-26 15:48:01,0.10,11.0,dice-ml,,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/dice-ml,41630.0,41630.0,,,,,,,,3.0,,,,,,,,,,,,,,,
568,PFRL,pfnet/pfrl,reinforcement-learning,,https://github.com/pfnet/pfrl,https://github.com/pfnet/pfrl,MIT,2020-06-24 09:31:50.000,2023-07-16 15:19:48.000000,2023-07-16 15:16:10,420,10.0,140.0,96.0,117.0,27.0,44.0,1051,PFRL: a PyTorch-based deep reinforcement learning library.,19.0,23,True,2023-07-16 15:19:48,0.4.0,5.0,pfrl,,,,,88.0,88.0,https://pypi.org/project/pfrl,470.0,470.0,,,,,,,,3.0,,,,,,,,,,,,,,,
