,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,brew_id,apt_id,yum_id,npm_id,npm_url,npm_monthly_downloads,updated_github_id,maven_id,maven_url,snap_id,dnf_id,yay_id
513,jiant,nyu-mll/jiant,nlp,,https://github.com/nyu-mll/jiant,https://github.com/nyu-mll/jiant,MIT,2018-06-18 18:12:47.000,2023-06-12 21:51:21.000000,2022-10-17 19:34:56,1930.0,,283.0,47.0,800.0,67.0,485.0,1530,jiant is an nlp toolkit.,60.0,24,True,2021-05-10 18:55:49,2.2.0,19.0,jiant,,,,,3.0,3.0,https://pypi.org/project/jiant,160.0,160.0,,,,,,,,3.0,,,,,,,,,,,,,,,
514,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2023-06-28 04:57:33.000000,2023-04-11 16:36:03,155.0,1.0,161.0,98.0,182.0,26.0,24.0,1451,fklearn: Functional Machine Learning.,52.0,24,True,2023-04-12 12:55:38,2.3.1,27.0,fklearn,,,,,13.0,13.0,https://pypi.org/project/fklearn,2544.0,2544.0,,,,,,,,3.0,,,,,,,,,,,,,,,
515,Pypeline,cgarciae/pypeln,data-pipelines,,https://github.com/cgarciae/pypeln,https://github.com/cgarciae/pypeln,MIT,2018-09-01 13:43:31.000,2023-06-16 19:20:56.548000,2023-03-22 14:52:27,240.0,,88.0,40.0,40.0,17.0,46.0,1421,Concurrent data pipelines in Python .,13.0,24,True,2022-01-06 15:32:49,0.4.9,14.0,pypeln,conda-forge/pypeln,,,,102.0,102.0,https://pypi.org/project/pypeln,24280.0,24669.0,https://anaconda.org/conda-forge/pypeln,2023-06-16 19:20:56.548,13636.0,,,,,3.0,,,,,,,,,,,,,,,
516,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,https://github.com/BloodAxe/pytorch-toolbelt,https://github.com/BloodAxe/pytorch-toolbelt,MIT,2019-03-15 16:02:49.000,2023-06-22 07:53:19.000000,2023-06-09 21:08:25,1117.0,45.0,111.0,28.0,65.0,1.0,28.0,1402,PyTorch extensions for fast R&D prototyping and Kaggle farming.,7.0,24,True,2022-12-25 21:39:53,0.6.2,29.0,pytorch_toolbelt,,,,['pytorch'],,,https://pypi.org/project/pytorch_toolbelt,18269.0,18269.0,,,,,,,,2.0,34.0,,,,,,,,,,,,,,
517,NiftyNet,NifTK/NiftyNet,medical-data,,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51,3284.0,,396.0,91.0,165.0,100.0,224.0,1332,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,59.0,24,False,2019-10-09 19:33:30,0.6.0,8.0,niftynet,,,,['tensorflow'],42.0,42.0,https://pypi.org/project/niftynet,167.0,167.0,,,,,,,,3.0,,,,,,,,,,,,,,,
518,torch-scatter,rusty1s/pytorch_scatter,pytorch-utils,,https://github.com/rusty1s/pytorch_scatter,https://github.com/rusty1s/pytorch_scatter,MIT,2017-12-16 16:34:23.000,2023-06-16 19:19:31.487000,2023-06-04 07:48:29,1028.0,5.0,155.0,17.0,61.0,22.0,299.0,1300,PyTorch Extension Library of Optimized Scatter Operations.,27.0,24,True,2023-03-16 14:37:01,2.1.1,22.0,torch-scatter,conda-forge/pytorch_scatter,,,['pytorch'],,,https://pypi.org/project/torch-scatter,45631.0,51248.0,https://anaconda.org/conda-forge/pytorch_scatter,2023-06-16 19:19:31.487,202224.0,,,,,2.0,,,,,,,,,,,,,,,
519,ChainerRL,chainer/chainerrl,reinforcement-learning,,https://github.com/chainer/chainerrl,https://github.com/chainer/chainerrl,MIT,2017-01-30 04:58:15.000,2021-08-10 18:25:48.000000,2021-04-17 06:02:30,3471.0,,223.0,74.0,415.0,51.0,147.0,1118,ChainerRL is a deep reinforcement learning library built on top of Chainer.,29.0,24,False,2020-02-14 05:32:03,0.8.0,8.0,chainerrl,,,,,152.0,152.0,https://pypi.org/project/chainerrl,530.0,530.0,,,,,,,,3.0,,,,,,,,,,,,,,,
520,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,,2015-09-08 08:19:06.000,2022-11-06 01:01:06.000000,2022-01-06 15:08:19,1746.0,,171.0,44.0,253.0,45.0,211.0,1099,Python audio and music signal processing library.,20.0,24,False,2018-11-14 14:57:41,0.16.1,10.0,madmom,,,,,351.0,351.0,https://pypi.org/project/madmom,2749.0,2749.0,,,,,,,,3.0,,,,,,,,,,,,,,,
521,Node2Vec,eliorc/node2vec,graph,,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000,2023-06-16 16:13:35.056000,2022-10-19 11:01:06,75.0,,222.0,19.0,16.0,1.0,86.0,1085,Implementation of the node2vec algorithm.,11.0,24,True,2022-08-01 11:34:27,0.4.6,9.0,node2vec,conda-forge/node2vec,,,,431.0,431.0,https://pypi.org/project/node2vec,80022.0,80444.0,https://anaconda.org/conda-forge/node2vec,2023-06-16 16:13:35.056,25752.0,,,,,2.0,,,,,,,,,,,,,,,
522,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2023-06-16 16:18:47.555000,2023-06-08 19:27:50,453.0,1.0,98.0,22.0,298.0,26.0,239.0,1032,Extra blocks for scikit-learn pipelines.,58.0,24,True,2022-11-02 11:39:40,0.6.14,32.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],102.0,102.0,https://pypi.org/project/scikit-lego,27091.0,27990.0,https://anaconda.org/conda-forge/scikit-lego,2023-06-16 16:18:47.555,39599.0,,,,,2.0,,,,,,,,,,,,,,,
523,SMAC3,automl/SMAC3,hyperopt,,https://github.com/automl/SMAC3,https://github.com/automl/SMAC3,,2016-08-17 10:58:05.000,2023-06-27 15:52:06.000000,2023-06-02 07:26:14,2069.0,10.0,190.0,42.0,566.0,66.0,418.0,866,SMAC3: A Versatile Bayesian Optimization Package for Hyperparameter Optimization.,41.0,24,False,2023-05-23 12:56:52,2.0.1,41.0,smac,conda-forge/smac,,,,,,https://pypi.org/project/smac,33424.0,33963.0,https://anaconda.org/conda-forge/smac,2023-06-16 19:25:15.914,14563.0,,,,,2.0,,,,,,,,,,,,,,,
524,Pandas-Bokeh,PatrikHlobil/Pandas-Bokeh,data-viz,,https://github.com/PatrikHlobil/Pandas-Bokeh,https://github.com/PatrikHlobil/Pandas-Bokeh,MIT,2018-11-23 20:49:14.000,2023-06-09 23:37:19.000000,2023-03-06 07:52:05,311.0,,108.0,26.0,35.0,34.0,69.0,850,Bokeh Plotting Backend for Pandas and GeoPandas.,15.0,24,True,2021-04-11 17:42:31,0.5.5,5.0,pandas-bokeh,,,,['pandas'],480.0,480.0,https://pypi.org/project/pandas-bokeh,41564.0,41564.0,,,,,,,,3.0,,,,,,,,,,,,,,,
525,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,,2011-04-05 12:10:12.000,2023-06-13 01:34:46.000000,2023-05-31 12:03:28,15574.0,5.0,344.0,44.0,1587.0,243.0,2942.0,778,An open-source application for biological image analysis.,135.0,24,False,2022-12-15 14:53:40,4.2.5,47.0,cellprofiler,,,,,20.0,20.0,https://pypi.org/project/cellprofiler,600.0,645.0,,,,,,,,3.0,5142.0,,,,,,,,,,,,,,
526,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2023-01-03 21:24:56.000000,2023-01-03 21:24:56,1146.0,,160.0,33.0,25.0,33.0,235.0,743,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,8.0,24,True,2019-04-04 19:44:59,0.8.2,29.0,neupy,,,,,151.0,151.0,https://pypi.org/project/neupy,2902.0,2902.0,,,,,,,,3.0,,,,,,,,,,,,,,,
527,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-2-Clause,2013-09-05 14:44:25.000,2023-06-25 10:45:23.000000,2023-06-21 21:12:25,2847.0,65.0,96.0,15.0,205.0,7.0,107.0,662,Python bindings for MPI.,24.0,24,True,2022-11-02 14:19:49,3.1.4,11.0,mpi4py,conda-forge/mpi4py,,,,,,https://pypi.org/project/mpi4py,155692.0,180416.0,https://anaconda.org/conda-forge/mpi4py,2023-06-16 13:22:26.826,1972070.0,,,,,3.0,13251.0,,,,,,,,,,,,,,
528,python-ternary,marcharper/python-ternary,data-viz,,https://github.com/marcharper/python-ternary,https://github.com/marcharper/python-ternary,MIT,2012-08-07 23:48:55.000,2023-06-16 13:17:10.682000,2022-12-31 20:29:03,396.0,,147.0,17.0,72.0,29.0,105.0,643,Ternary plotting library for python with matplotlib.,27.0,24,True,2021-02-17 18:23:31,1.0.8,8.0,python-ternary,conda-forge/python-ternary,,,,140.0,140.0,https://pypi.org/project/python-ternary,82016.0,82897.0,https://anaconda.org/conda-forge/python-ternary,2023-06-16 13:17:10.682,75819.0,,,,,3.0,22.0,,,,,,,,,,,,,,
529,pySBD,nipunsadvilkar/pySBD,nlp,,https://github.com/nipunsadvilkar/pySBD,https://github.com/nipunsadvilkar/pySBD,MIT,2017-06-11 06:15:20.000,2023-06-16 19:27:37.870000,2021-02-11 16:40:18,279.0,,67.0,11.0,47.0,18.0,52.0,627,pySBD (Python Sentence Boundary Disambiguation) is a rule-based sentence boundary detection that works out-of-the-box.,7.0,24,False,2021-02-11 16:42:37,0.3.4,15.0,pysbd,conda-forge/pysbd,,,,771.0,771.0,https://pypi.org/project/pysbd,97744.0,97943.0,https://anaconda.org/conda-forge/pysbd,2023-06-16 19:27:37.870,3991.0,,,,,3.0,,,,,,,,,,,,,,,
530,tinytag,devsnd/tinytag,audio,,https://github.com/devsnd/tinytag,https://github.com/devsnd/tinytag,MIT,2014-01-27 15:27:01.000,2023-06-21 12:04:26.000000,2023-06-21 12:04:25,438.0,15.0,95.0,22.0,77.0,11.0,90.0,606,"Read audio and music meta data and duration of MP3, OGG, OPUS, MP4, M4A, FLAC, WMA, Wave and AIFF files with python 2..",26.0,24,True,,,,tinytag,,,,,803.0,803.0,https://pypi.org/project/tinytag,14802.0,14802.0,,,,,,,,3.0,,,,,,,,,,,,,,,
531,SKLL,EducationalTestingService/skll,ml-experiments,,https://github.com/EducationalTestingService/skll,https://github.com/EducationalTestingService/skll,,2013-08-02 14:31:46.000,2023-06-28 19:02:16.000000,2023-06-27 17:55:51,3661.0,59.0,64.0,47.0,342.0,21.0,383.0,535,SciKit-Learn Laboratory (SKLL) makes it easy to run machine learning experiments.,39.0,24,False,2023-01-19 17:20:37,3.2.0,67.0,skll,conda-forge/skll,,,['sklearn'],39.0,39.0,https://pypi.org/project/skll,505.0,889.0,https://anaconda.org/conda-forge/skll,2023-06-16 19:28:03.779,7297.0,,,,,3.0,13.0,,,,,,,,,,,,,,
532,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2023-06-21 00:53:16.000000,2023-06-21 00:53:15,501.0,7.0,51.0,40.0,243.0,15.0,59.0,285,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",36.0,24,False,2023-03-02 11:45:21,1.2.2,49.0,gokart,,,,,70.0,70.0,https://pypi.org/project/gokart,1871.0,1871.0,,,,,,,,3.0,,,,,,,,,,,,,,,
533,Orion,Epistimio/orion,hyperopt,,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,,2017-09-07 06:05:21.000,2023-05-24 14:49:04.000000,2023-05-24 14:40:24,4023.0,21.0,45.0,15.0,695.0,193.0,198.0,261,Asynchronous Distributed Hyperparameter Optimization.,31.0,24,False,2023-03-02 21:02:52,0.2.7,26.0,orion,,,,,90.0,90.0,https://pypi.org/project/orion,1868.0,1868.0,,,,,,,,2.0,,,,,,,,,,,,,,,
534,nebullvm,nebuly-ai/nebullvm,model-serialisation,,https://github.com/nebuly-ai/nebuly,https://github.com/nebuly-ai/nebuly,Apache-2.0,2022-02-12 17:17:14.000,2023-06-18 10:37:27.000000,2023-06-18 10:37:26,755.0,113.0,644.0,97.0,149.0,93.0,103.0,8218,The next-generation platform to monitor and optimize your AI costs in one place.,39.0,23,True,,,24.0,nebullvm,,,,,,,https://pypi.org/project/nebullvm,715.0,715.0,,,,,,,,3.0,,,,,,,,,,nebuly-ai/nebuly,,,,,
535,TensorLayer,tensorlayer/tensorlayer,reinforcement-learning,,https://github.com/tensorlayer/TensorLayer,https://github.com/tensorlayer/TensorLayer,,2016-06-07 15:55:16.000,2023-02-18 07:58:21.000000,2023-02-18 07:58:21,3353.0,,1596.0,464.0,698.0,23.0,441.0,7200,Deep Learning and Reinforcement Learning Library for Scientists and Engineers.,134.0,23,False,2021-01-06 07:16:21,2.2.4,76.0,tensorlayer,,,,['tensorflow'],,,https://pypi.org/project/tensorlayer,1697.0,1716.0,,,,,,,,3.0,1579.0,,,,,,,,,,,,,,
536,kaggle,Kaggle/kaggle-api,ml-experiments,,https://github.com/Kaggle/kaggle-api,https://github.com/Kaggle/kaggle-api,Apache-2.0,2018-01-25 03:02:39.000,2023-06-28 01:19:37.000000,2023-06-15 18:30:14,148.0,1.0,985.0,191.0,88.0,200.0,184.0,5382,Official Kaggle API.,37.0,23,True,,,9.0,kaggle,conda-forge/kaggle,,,,,,https://pypi.org/project/kaggle,142448.0,145103.0,https://anaconda.org/conda-forge/kaggle,2023-06-16 16:15:14.007,130112.0,,,,,3.0,,,,,,,,,,,,,,,
537,mace,XiaoMi/mace,ml-frameworks,,https://github.com/XiaoMi/mace,https://github.com/XiaoMi/mace,Apache-2.0,2018-06-27 03:50:12.000,2023-04-10 13:46:12.000000,2022-05-30 07:32:06,3344.0,,802.0,234.0,109.0,52.0,618.0,4784,MACE is a deep learning inference framework optimized for mobile heterogeneous computing platforms.,67.0,23,False,2022-01-13 09:55:14,1.1.1,12.0,,,,,,,,,,25.0,,,,,,,,3.0,1498.0,,,,,,,,,,,,,,
538,AugLy,facebookresearch/AugLy,others,,https://github.com/facebookresearch/AugLy,https://github.com/facebookresearch/AugLy,,2021-06-09 17:57:28.000,2023-06-13 12:50:23.000000,2023-06-13 12:45:58,207.0,4.0,280.0,64.0,176.0,15.0,54.0,4764,"A data augmentations library for audio, image, text, and video.",30.0,23,False,2022-03-29 11:42:50,1.0.0,7.0,augly,,,,,70.0,70.0,https://pypi.org/project/augly,1772.0,1772.0,,,,,,,,3.0,,,,,,,,,,,,,,,
539,Crypto Signals,CryptoSignal/crypto-signal,financial-data,,https://github.com/CryptoSignal/Crypto-Signal,https://github.com/CryptoSignal/Crypto-Signal,MIT,2017-09-16 23:49:24.000,2023-05-22 21:12:15.000000,2022-08-09 13:26:32,565.0,,1102.0,309.0,203.0,57.0,205.0,4422,"Github.com/CryptoSignal - Trading & Technical Analysis Bot - 4,100+ stars, 1,100+ forks.",28.0,23,True,,,,,,shadowreaver/crypto-signal,,,,,,,2071.0,,,,https://hub.docker.com/r/shadowreaver/crypto-signal,2020-09-03 13:00:35.801133,8.0,142904.0,3.0,,,,,,,,,,,,,,,
540,segmentation_models,qubvel/segmentation_models,image,,https://github.com/qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,MIT,2018-06-05 13:27:56.000,2023-05-08 22:33:33.000000,2022-07-29 10:37:24,205.0,,978.0,97.0,61.0,245.0,265.0,4350,Segmentation models with pretrained backbones. Keras and TensorFlow Keras.,14.0,23,True,2020-01-10 11:28:38,1.0.1,4.0,segmentation_models,,,,['tensorflow'],,,https://pypi.org/project/segmentation_models,23225.0,23225.0,,,,,,,,3.0,,,,,,,,,,,,,,,
541,neon,NervanaSystems/neon,ml-frameworks,,https://github.com/NervanaSystems/neon,https://github.com/NervanaSystems/neon,Apache-2.0,2014-10-16 01:00:17.000,2023-06-16 13:24:50.216000,2019-05-22 18:27:54,1118.0,,804.0,336.0,89.0,83.0,306.0,3864,Intel Nervana reference deep learning framework committed to best performance on all hardware.,108.0,23,False,2018-01-05 21:36:23,2.6.0,32.0,nervananeon,anaconda/neon,,,,,,https://pypi.org/project/nervananeon,100.0,123.0,https://anaconda.org/anaconda/neon,2023-06-16 13:24:50.216,1698.0,,,,,3.0,360.0,,,,,,,,,,,,,,
542,MatchZoo,NTMC-Community/MatchZoo,nlp,,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000,2021-06-03 02:58:49.000000,2021-06-02 17:38:16,1810.0,,893.0,176.0,385.0,33.0,430.0,3771,"Facilitating the design, comparison and sharing of deep text matching models.",36.0,23,False,2019-10-09 19:24:22,2.2,2.0,matchzoo,,,,['tensorflow'],15.0,15.0,https://pypi.org/project/matchzoo,121.0,121.0,,,,,,,,3.0,,,,,,,,,,,,,,,
543,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2021-08-30 19:33:24.000000,2021-08-30 19:33:24,440.0,,528.0,176.0,49.0,64.0,49.0,3455,Fast and flexible AutoML with learning guarantees.,27.0,23,False,2020-07-09 20:53:28,0.9.0,11.0,adanet,,,,['tensorflow'],51.0,51.0,https://pypi.org/project/adanet,139.0,139.0,,,,,,,,3.0,,,,,,,,,,,,,,,
544,LIT,PAIR-code/lit,interpretability,,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000,2023-06-28 19:41:16.000000,2022-12-02 19:48:37,904.0,,326.0,72.0,1043.0,41.0,75.0,3151,The Learning Interpretability Tool: Interactively analyze ML models to understand their behavior in an extensible and..,27.0,23,True,2022-12-02 03:32:59,0.5,7.0,lit-nlp,conda-forge/lit-nlp,,,,19.0,19.0,https://pypi.org/project/lit-nlp,1447.0,3295.0,https://anaconda.org/conda-forge/lit-nlp,2023-06-16 19:21:41.530,61010.0,,,,,3.0,,,,,,,,,,,,,,,
545,vissl,facebookresearch/vissl,image,,https://github.com/facebookresearch/vissl,https://github.com/facebookresearch/vissl,MIT,2020-04-09 19:40:33.000,2023-06-13 12:51:23.000000,2023-06-13 12:45:58,403.0,4.0,314.0,53.0,412.0,65.0,105.0,3064,"VISSL is FAIRs library of extensible, modular and scalable components for SOTA Self-Supervised Learning with images.",36.0,23,True,2021-11-02 17:21:02,0.1.6,2.0,vissl,,,,['pytorch'],19.0,19.0,https://pypi.org/project/vissl,635.0,635.0,,,,,,,,3.0,,,,,,,,,,,,,,,
546,PandasGUI,adamerose/pandasgui,data-viz,,https://github.com/adamerose/PandasGUI,https://github.com/adamerose/PandasGUI,MIT-0,2019-06-12 02:19:42.000,2023-06-16 19:24:31.206000,2022-03-16 17:52:29,715.0,,209.0,54.0,31.0,64.0,120.0,2967,A GUI for Pandas DataFrames.,13.0,23,False,,,2.0,pandasgui,conda-forge/pandasgui,,,['pandas'],258.0,258.0,https://pypi.org/project/pandasgui,3706.0,4359.0,https://anaconda.org/conda-forge/pandasgui,2023-06-16 19:24:31.206,18939.0,,,,,3.0,,,,,,,,,,,,,,,
547,eli5,TeamHG-Memex/eli5,interpretability,,https://github.com/TeamHG-Memex/eli5,https://github.com/TeamHG-Memex/eli5,MIT,2016-09-15 01:04:57.000,2023-06-16 13:18:29.838000,2020-01-22 07:39:36,1198.0,,313.0,68.0,167.0,144.0,112.0,2671,A library for debugging/inspecting machine learning classifiers and explaining their predictions.,14.0,23,False,,,11.0,eli5,conda-forge/eli5,,,,,,https://pypi.org/project/eli5,412476.0,414384.0,https://anaconda.org/conda-forge/eli5,2023-06-16 13:18:29.838,139336.0,,,,,3.0,,,,,,,,,,,,,,,
548,pygal,Kozea/pygal,graph,,https://github.com/Kozea/pygal,https://github.com/Kozea/pygal,LGPL-3.0,2011-09-23 10:17:50.000,2023-06-16 16:15:26.623000,2023-05-16 07:26:21,1020.0,2.0,398.0,131.0,129.0,166.0,245.0,2547,PYthon svg GrAph plotting Library.,73.0,23,False,2015-02-16 16:54:22,1.7.0,2.0,pygal,conda-forge/pygal,,,,,,https://pypi.org/project/pygal,149966.0,150601.0,https://anaconda.org/conda-forge/pygal,2023-06-16 16:15:26.623,30503.0,,,,,2.0,,,,,,,,,,,,,,,
549,Kashgari,BrikerMan/Kashgari,nlp,,https://github.com/BrikerMan/Kashgari,https://github.com/BrikerMan/Kashgari,Apache-2.0,2019-01-19 01:53:28.000,2021-07-09 03:57:16.000000,2021-07-09 03:57:16,955.0,,438.0,65.0,122.0,26.0,349.0,2361,Kashgari is a production-level NLP Transfer learning framework built on top of tf.keras for text-labeling and text-..,21.0,23,False,2021-07-04 10:44:36,2.0.2,24.0,kashgari-tf,,,,['tensorflow'],61.0,61.0,https://pypi.org/project/kashgari-tf,134.0,134.0,,,,,,,,3.0,,,,,,,,,,,,,,,
550,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2023-06-18 22:58:51.000000,2023-02-18 15:22:01,1930.0,,303.0,39.0,79.0,34.0,121.0,2123,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,26.0,23,True,2022-09-04 16:37:07,0.54.0,42.0,torch-geometric-temporal,,,,['pytorch'],,,https://pypi.org/project/torch-geometric-temporal,2054.0,2054.0,,,,,,,,2.0,,,,,,,,,,,,,,,
551,SRU,asappresearch/sru,pytorch-utils,,https://github.com/asappresearch/sru,https://github.com/asappresearch/sru,MIT,2017-08-28 20:37:41.000,2022-01-04 21:17:53.000000,2021-05-19 15:52:48,400.0,,303.0,68.0,78.0,59.0,68.0,2088,Training RNNs as Fast as CNNs (https://arxiv.org/abs/1709.02755).,21.0,23,False,2021-05-18 16:12:33,2.6.0,30.0,sru,,,,['pytorch'],20.0,20.0,https://pypi.org/project/sru,3391.0,3391.0,,,,,,,,2.0,,,,,,,,,,,,,,,
552,PyFlux,RJT1990/pyflux,time-series-data,,https://github.com/RJT1990/pyflux,https://github.com/RJT1990/pyflux,BSD-3-Clause,2016-02-16 20:12:02.000,2019-03-19 10:45:02.000000,2018-12-16 15:30:13,118.0,,230.0,71.0,20.0,85.0,66.0,2038,Open source time series library for Python.,6.0,23,False,,,,pyflux,,,,,248.0,248.0,https://pypi.org/project/pyflux,85698.0,85698.0,,,,,,,,3.0,,,,,,,,,,,,,,,
553,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2023-06-16 19:21:04.092000,2023-03-26 20:34:16,2287.0,,224.0,40.0,33.0,4.0,104.0,1920,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,17.0,23,False,2022-12-04 19:04:05,_10304,100.0,karateclub,conda-forge/karateclub,,,,170.0,170.0,https://pypi.org/project/karateclub,4697.0,5242.0,https://anaconda.org/conda-forge/karateclub,2023-06-16 19:21:04.092,19077.0,,,,,2.0,,,,,,,,,,,,,,,
554,FinTA,peerchemist/finta,financial-data,,https://github.com/peerchemist/finta,https://github.com/peerchemist/finta,LGPL-3.0,2016-09-01 21:02:46.000,2022-07-24 08:40:51.000000,2022-07-24 08:40:51,394.0,,622.0,82.0,48.0,22.0,64.0,1919,Common financial technical indicators implemented in Pandas.,28.0,23,False,2021-04-03 08:51:49,1.3,18.0,finta,,,,,371.0,371.0,https://pypi.org/project/finta,7023.0,7023.0,,,,,,,,3.0,,,,,,,,,,,,,,,
555,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000,2023-06-16 16:11:52.180000,2023-05-26 18:23:37,117.0,3.0,195.0,44.0,36.0,38.0,21.0,1785,Parallel t-SNE implementation with Python and Torch wrappers.,17.0,23,True,,,1.0,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],382.0,382.0,https://pypi.org/project/MulticoreTSNE,26488.0,26954.0,https://anaconda.org/conda-forge/multicore-tsne,2023-06-16 16:11:52.180,25677.0,,,,,3.0,,,,,,,,,,,,,,,
556,greykite,linkedin/greykite,time-series-data,,https://github.com/linkedin/greykite,https://github.com/linkedin/greykite,BSD-2-Clause,2021-04-27 17:05:53.000,2023-06-07 17:48:51.000000,2023-06-07 17:48:50,26.0,4.0,94.0,37.0,27.0,20.0,78.0,1716,"A flexible, intuitive and fast forecasting library.",9.0,23,True,2023-04-04 19:48:44,0.5.0,5.0,greykite,,,,,20.0,20.0,https://pypi.org/project/greykite,15872.0,15872.0,,,,,,,,3.0,2.0,,,,,,,,,,,,,,
