,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_monthly_downloads,helm_id,updated_github_id,brew_id,apt_id,yum_id,snap_id,maven_id,maven_url,dnf_id,yay_id
452,SALib,SALib/SALib,probabilistics,,https://github.com/SALib/SALib,https://github.com/SALib/SALib,MIT,2013-05-30 13:38:10.000,2022-05-15 08:56:00.000000,2022-04-19 07:18:49,1527,5.0,177.0,21.0,242.0,40.0,229.0,594,"Sensitivity Analysis Library in Python. Contains Sobol, Morris, FAST, and other methods.",36.0,25,True,2021-09-04 09:49:51,1.4.5,28.0,salib,conda-forge/salib,,,,,,https://pypi.org/project/salib,132786.0,134010.0,https://anaconda.org/conda-forge/salib,2021-09-04 07:03:28.179,80834.0,,,,,3.0,,,,,,,,,,,,,,,
453,Cornac,PreferredAI/cornac,recommender-systems,,https://github.com/PreferredAI/cornac,https://github.com/PreferredAI/cornac,Apache-2.0,2018-07-17 06:31:35.000,2022-04-29 17:24:26.000000,2022-04-29 17:24:25,1233,1.0,94.0,23.0,382.0,5.0,88.0,580,A Comparative Framework for Multimodal Recommender Systems.,13.0,25,True,2022-02-19 03:37:13,1.14.2,41.0,cornac,conda-forge/cornac,,,,109.0,109.0,https://pypi.org/project/cornac,117589.0,123643.0,https://anaconda.org/conda-forge/cornac,2022-02-19 07:51:09.542,217975.0,,,,,2.0,,,,,,,,,,,,,,,
454,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2022-03-28 04:36:11.000000,2021-12-17 04:08:52,919,,154.0,34.0,108.0,15.0,44.0,560,Snowball compiler and stemming algorithms.,28.0,25,True,,,6.0,snowballstemmer,conda-forge/snowballstemmer,,,,4.0,4.0,https://pypi.org/project/snowballstemmer,6751364.0,6814380.0,https://anaconda.org/conda-forge/snowballstemmer,2021-11-17 09:59:16.947,4348134.0,,,,,3.0,,-6.0,,,,,,,,,,,,,
455,tinytag,devsnd/tinytag,audio,,https://github.com/devsnd/tinytag,https://github.com/devsnd/tinytag,MIT,2014-01-27 15:27:01.000,2022-05-17 20:27:43.000000,2022-03-15 11:16:28,384,34.0,86.0,23.0,56.0,10.0,79.0,527,"Read audio and music meta data and duration of MP3, OGG, OPUS, MP4, M4A, FLAC, WMA, Wave and AIFF files with python 2..",21.0,25,True,,,,tinytag,,,,,525.0,525.0,https://pypi.org/project/tinytag,93969.0,93969.0,,,,,,,,3.0,,,,,,,,,,,,,,,
456,scikit-surprise,NicolasHug/Surprise,recommender-systems,,https://github.com/NicolasHug/Surprise,https://github.com/NicolasHug/Surprise,BSD-3-Clause,2016-10-23 14:59:38.000,2022-02-02 21:13:06.000000,2020-08-05 17:45:59,622,,903.0,150.0,66.0,53.0,292.0,5383,A Python scikit for building and analyzing recommender systems.,38.0,24,False,,,6.0,scikit-surprise,conda-forge/scikit-surprise,,,,,,https://pypi.org/project/scikit-surprise,199057.0,203378.0,https://anaconda.org/conda-forge/scikit-surprise,2021-11-18 20:15:44.176,224712.0,,,,,3.0,,,,,,,,,,,,,,,
457,flashtext,vi3k6i5/flashtext,nlp,,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000,2021-07-26 20:38:52.000000,2020-05-03 07:13:22,108,,568.0,140.0,30.0,48.0,51.0,5184,Extract Keywords from sentence or Replace keywords in sentences.,7.0,24,False,,,1.0,flashtext,conda-forge/flashtext,,,,766.0,766.0,https://pypi.org/project/flashtext,640369.0,640792.0,https://anaconda.org/conda-forge/flashtext,2020-07-16 16:37:59.996,9310.0,,,,,3.0,,,,,,,,,,,,,,,
458,mace,XiaoMi/mace,ml-frameworks,,https://github.com/XiaoMi/mace,https://github.com/XiaoMi/mace,Apache-2.0,2018-06-27 03:50:12.000,2022-05-24 12:26:19.000000,2022-02-11 11:53:32,3328,,793.0,231.0,107.0,46.0,615.0,4615,MACE is a deep learning inference framework optimized for mobile heterogeneous computing platforms.,63.0,24,True,2022-01-13 09:55:14,1.1.1,12.0,,,,,,,,,,31.0,,,,,,,,3.0,1407.0,,,,,,,,,,,,,,
459,AugLy,facebookresearch/AugLy,others,,https://github.com/facebookresearch/AugLy,https://github.com/facebookresearch/AugLy,,2021-06-09 17:57:28.000,2022-05-15 20:00:45.000000,2022-05-15 19:53:03,172,19.0,239.0,59.0,154.0,11.0,53.0,4462,"A data augmentations library for audio, image, text, and video.",23.0,24,False,2022-03-29 11:42:50,1.0.0,7.0,augly,,,,,36.0,36.0,https://pypi.org/project/augly,1487.0,1487.0,,,,,,,,3.0,,,,,,,,,,,,,,,
460,segmentation_models,qubvel/segmentation_models,image,,https://github.com/qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,MIT,2018-06-05 13:27:56.000,2022-05-23 16:25:02.000000,2020-04-17 09:51:20,204,,891.0,96.0,58.0,215.0,256.0,3870,Segmentation models with pretrained backbones. Keras and TensorFlow Keras.,14.0,24,False,2020-01-10 11:28:38,1.0.1,4.0,segmentation_models,,,,['tensorflow'],,,https://pypi.org/project/segmentation_models,62462.0,62462.0,,,,,,,,3.0,,,,,,,,,,,,,,,
461,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2022-05-26 13:47:58.000000,2022-05-26 12:33:38,2517,147.0,490.0,83.0,2768.0,172.0,990.0,3866,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,74.0,24,True,2022-04-22 17:30:55,1.13.0,52.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
462,PyAlgoTrade,gbeced/pyalgotrade,financial-data,,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000,2022-05-14 07:22:56.000000,2018-08-21 02:42:52,1156,,1220.0,346.0,53.0,39.0,84.0,3688,Python Algorithmic Trading Library.,11.0,24,False,,,,pyalgotrade,,,,,111.0,111.0,https://pypi.org/project/pyalgotrade,516.0,516.0,,,,,,,,3.0,,,,,,,,,,,,,,,
463,Alpha Vantage,RomelTorres/alpha_vantage,financial-data,,https://github.com/RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,MIT,2017-04-29 17:23:00.000,2022-01-04 14:23:20.000000,2021-06-14 05:10:42,518,,639.0,173.0,76.0,6.0,249.0,3649,A python wrapper for Alpha Vantage API for financial data.,39.0,24,True,2020-12-21 02:37:29,2.3.1,5.0,alpha_vantage,conda-forge/alpha_vantage,,,,,,https://pypi.org/project/alpha_vantage,14855.0,14928.0,https://anaconda.org/conda-forge/alpha_vantage,2021-01-14 18:10:30.064,1182.0,,,,,3.0,,,,,,,,,,,,,,,
464,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2021-08-30 19:33:24.000000,2021-08-30 19:33:24,440,,519.0,172.0,49.0,64.0,48.0,3398,Fast and flexible AutoML with learning guarantees.,27.0,24,True,2020-07-09 20:53:28,0.9.0,11.0,adanet,,,,['tensorflow'],43.0,43.0,https://pypi.org/project/adanet,677.0,677.0,,,,,,,,2.0,,,,,,,,,,,,,,,
465,MMLSpark,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2022-05-24 22:59:59.000000,2022-05-24 22:59:59,1128,67.0,643.0,134.0,973.0,209.0,331.0,3301,Simple and Distributed Machine Learning.,92.0,24,True,2022-01-12 22:42:34,0.9.5,23.0,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,3.0,3.0,,,,,,,,3.0,,,,,,,,,,,,,,,
466,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2022-05-22 14:14:27.000000,2022-04-08 00:47:56,318,4.0,755.0,41.0,24.0,40.0,106.0,3241,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",14.0,24,True,2021-06-28 12:45:52,0.6.5,20.0,scikit-opt,,,,['sklearn'],74.0,74.0,https://pypi.org/project/scikit-opt,2345.0,2345.0,,,,,,,,2.0,,,,,,,,,,,,,,,
467,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2022-01-31 12:20:49.000000,2021-02-05 18:49:02,195,,282.0,84.0,65.0,41.0,31.0,3161,Python library that makes it easy for data scientists to create charts.,21.0,24,False,2020-11-02 22:13:24,3.0.3,16.0,chartify,conda-forge/chartify,,,,62.0,62.0,https://pypi.org/project/chartify,6362.0,6811.0,https://anaconda.org/conda-forge/chartify,2020-11-07 19:52:50.628,18875.0,,,,,3.0,,,,,,,,,,,,,,,
468,TensorForce,tensorforce/tensorforce,reinforcement-learning,,https://github.com/tensorforce/tensorforce,https://github.com/tensorforce/tensorforce,Apache-2.0,2017-03-19 16:24:22.000,2022-05-24 17:30:34.000000,2022-02-10 08:43:04,2099,,505.0,147.0,229.0,16.0,626.0,3135,Tensorforce: a TensorFlow library for applied reinforcement learning.,82.0,24,True,2021-08-30 20:20:58,0.6.5,14.0,tensorforce,,,,['tensorflow'],,,https://pypi.org/project/tensorforce,1771.0,1771.0,,,,,,,,3.0,,,,,,,,,,,,,,,
469,keras-vis,raghakot/keras-vis,interpretability,,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000,2022-02-07 16:06:07.000000,2020-04-20 01:03:12,195,,626.0,71.0,25.0,113.0,101.0,2925,Neural network visualization toolkit for keras.,10.0,24,False,,,8.0,keras-vis,,,,['tensorflow'],1873.0,1873.0,https://pypi.org/project/keras-vis,3930.0,3930.0,,,,,,,,2.0,,,,,,,,,,,,,,,
470,eli5,TeamHG-Memex/eli5,interpretability,,https://github.com/TeamHG-Memex/eli5,https://github.com/TeamHG-Memex/eli5,MIT,2016-09-15 01:04:57.000,2022-05-14 05:59:23.776000,2020-01-22 07:39:36,1198,,315.0,69.0,167.0,139.0,111.0,2541,A library for debugging/inspecting machine learning classifiers and explaining their predictions.,14.0,24,False,,,11.0,eli5,conda-forge/eli5,,,,,,https://pypi.org/project/eli5,2665658.0,2667526.0,https://anaconda.org/conda-forge/eli5,2022-05-14 05:59:23.776,112127.0,,,,,2.0,,,,,,,,,,,,,,,
471,pygal,Kozea/pygal,graph,,https://github.com/Kozea/pygal,https://github.com/Kozea/pygal,LGPL-3.0,2011-09-23 10:17:50.000,2022-03-03 16:14:41.000000,2021-11-24 21:04:02,1018,,390.0,137.0,127.0,158.0,244.0,2469,PYthon svg GrAph plotting Library.,71.0,24,False,2015-02-16 16:54:22,1.7.0,2.0,pygal,conda-forge/pygal,,,,,,https://pypi.org/project/pygal,113761.0,114152.0,https://anaconda.org/conda-forge/pygal,2019-06-04 02:55:56.728,13703.0,,,,,2.0,,,,,,,,,,,,,,,
472,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2022-05-25 08:58:49.000000,2022-05-25 08:58:45,2648,83.0,849.0,113.0,384.0,53.0,277.0,2197,IPython Parallel: Interactive Parallel Computing in Python.,110.0,24,False,,,22.0,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],,,https://pypi.org/project/ipyparallel,48411.0,56702.0,https://anaconda.org/conda-forge/ipyparallel,2022-05-10 12:00:39.038,605275.0,,,,,3.0,,-8.0,,,,,,,,,,,,,
473,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2022-01-22 00:08:57.000000,2021-07-10 15:56:42,447,,249.0,57.0,55.0,18.0,49.0,2069,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,24,True,2019-11-04 05:16:00,0.5.0,5.0,pytorch-nlp,,,,['pytorch'],383.0,383.0,https://pypi.org/project/pytorch-nlp,6747.0,6747.0,,,,,,,,3.0,,,,,,,,,,,,,,,
474,IB-insync,erdewit/ib_insync,financial-data,,https://github.com/erdewit/ib_insync,https://github.com/erdewit/ib_insync,BSD-2-Clause,2017-07-12 12:09:24.000,2022-05-20 08:06:01.000000,2022-05-20 08:05:47,644,12.0,482.0,169.0,61.0,5.0,399.0,1810,Python sync/async framework for Interactive Brokers API.,30.0,24,True,,,15.0,ib_insync,conda-forge/ib-insync,,,,,,https://pypi.org/project/ib_insync,6564.0,7021.0,https://anaconda.org/conda-forge/ib-insync,2021-11-29 01:17:29.243,15567.0,,,,,3.0,,,,,,,,,,,,,,,
475,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2022-04-30 21:09:56.000000,2021-05-25 16:49:48,947,,205.0,61.0,58.0,21.0,182.0,1753,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,19.0,24,True,2021-05-25 16:57:42,1.4.0,11.0,ampligraph,,,,['tensorflow'],20.0,20.0,https://pypi.org/project/ampligraph,1142.0,1142.0,,,,,,,,2.0,,,,,,,,,,,,,,,
476,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2022-04-29 09:54:44.000000,2021-09-28 21:55:38,247,,158.0,27.0,41.0,2.0,80.0,1655,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,12.0,24,True,,,2.0,checklist,conda-forge/checklist,,,['jupyter'],128.0,128.0,https://pypi.org/project/checklist,40949.0,41130.0,https://anaconda.org/conda-forge/checklist,2021-07-15 13:35:51.684,2908.0,,,,,2.0,,,,,,,,,,,,,,,
477,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2022-05-25 21:01:22.000000,2022-05-25 21:01:16,677,30.0,346.0,60.0,97.0,65.0,87.0,1607,Library for training machine learning models with privacy for training data.,46.0,24,True,2022-02-22 20:37:34,.0.8.0,10.0,tensorflow-privacy,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-privacy,32980.0,32982.0,,,,,,,,3.0,71.0,,,,,,,,,,,,,,
478,FinTA,peerchemist/finta,financial-data,,https://github.com/peerchemist/finta,https://github.com/peerchemist/finta,LGPL-3.0,2016-09-01 21:02:46.000,2022-05-05 20:54:50.000000,2021-10-19 18:06:53,392,,505.0,77.0,47.0,19.0,63.0,1571,Common financial technical indicators implemented in Pandas.,27.0,24,False,2021-04-03 08:51:49,1.3,18.0,finta,,,,,195.0,195.0,https://pypi.org/project/finta,7636.0,7636.0,,,,,,,,3.0,,,,,,,,,,,,,,,
479,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/quantumblacklabs/causalnex,https://github.com/quantumblacklabs/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2022-03-31 00:58:44.000000,2021-11-11 15:06:17,156,,170.0,46.0,47.0,18.0,88.0,1542,A Python library that helps data scientists to infer causation rather than observing correlation.,22.0,24,True,2021-11-11 15:15:24,0.11.0,15.0,causalnex,,,,"['pytorch', 'sklearn']",39.0,39.0,https://pypi.org/project/causalnex,1514.0,1514.0,,,,,,,,2.0,,,,,,,,,,,,,,,
480,streamparse,Parsely/streamparse,data-pipelines,,https://github.com/Parsely/streamparse,https://github.com/Parsely/streamparse,,2014-05-02 20:33:50.000,2022-01-10 21:46:17.000000,2022-01-10 21:42:18,1069,,213.0,102.0,167.0,62.0,263.0,1459,"Run Python in Apache Storm topologies. Pythonic API, CLI tooling, and a topology DSL.",42.0,24,False,2022-01-10 21:46:17,4.1.2,44.0,streamparse,,,,,54.0,54.0,https://pypi.org/project/streamparse,3783.0,3783.0,,,,,,,,3.0,,,,,,,,,,,,,,,
481,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2022-05-20 06:22:46.000000,2022-05-20 06:22:46,1220,3.0,258.0,53.0,1309.0,193.0,804.0,1449,A toolkit for reproducible reinforcement learning research.,78.0,24,True,2020-09-14 22:30:57,2020.06.3,21.0,garage,,,,['tensorflow'],40.0,40.0,https://pypi.org/project/garage,477.0,477.0,,,,,,,,3.0,,,,,,,,,,,,,,,
482,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2022-05-20 22:28:37.000000,2022-04-18 15:14:20,138,3.0,159.0,91.0,152.0,23.0,22.0,1404,fklearn: Functional Machine Learning.,43.0,24,True,2021-12-30 01:17:53,2.0.0,21.0,fklearn,,,,,12.0,12.0,https://pypi.org/project/fklearn,7121.0,7121.0,,,,,,,,3.0,,,,,,,,,,,,,,,
483,Orbit,uber/orbit,probabilistics,,https://github.com/uber/orbit,https://github.com/uber/orbit,,2020-01-07 18:20:37.000,2022-05-23 00:18:42.000000,2022-05-20 21:40:57,828,46.0,99.0,29.0,389.0,45.0,308.0,1375,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,16.0,24,False,2022-04-28 21:45:14,1.1.2,19.0,orbit-ml,,,,,6.0,6.0,https://pypi.org/project/orbit-ml,46021.0,46021.0,,,,,,,,3.0,,,,,,,,,,,,,,,
484,TaskTiger,closeio/tasktiger,data-pipelines,,https://github.com/closeio/tasktiger,https://github.com/closeio/tasktiger,MIT,2015-05-14 00:26:32.000,2022-05-23 10:00:52.000000,2022-04-25 12:38:59,286,12.0,61.0,43.0,167.0,22.0,35.0,1122,Python task queue using Redis.,24.0,24,True,2021-12-02 17:42:13,0.16,7.0,tasktiger,,,,,22.0,22.0,https://pypi.org/project/tasktiger,1315.0,1315.0,,,,,,,,3.0,,,,,,,,,,,,,,,
485,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2022-02-18 23:37:54.000000,2022-02-18 23:37:54,320,,221.0,50.0,85.0,34.0,26.0,1111,Interpretability and explainability of data and machine learning models.,29.0,24,True,2020-10-28 09:32:21,0.2.1,2.0,aix360,,,,,45.0,45.0,https://pypi.org/project/aix360,1139.0,1139.0,,,,,,,,2.0,,,,,,,,,,,,,,,
486,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2022-05-26 12:21:42.000000,2022-05-25 17:40:54,5316,119.0,191.0,44.0,1490.0,101.0,723.0,1009,cuGraph - RAPIDS Graph Analytics Library.,85.0,24,True,2022-04-06 17:09:08,22.04.00,18.0,cugraph,conda-forge/libcugraph,,,,,,https://pypi.org/project/cugraph,209.0,741.0,https://anaconda.org/conda-forge/libcugraph,2021-04-29 03:53:20.856,6928.0,,,,,3.0,,,,,,,,,,,,,,,
487,PySwarms,ljvmiranda921/pyswarms,others,,https://github.com/ljvmiranda921/pyswarms,https://github.com/ljvmiranda921/pyswarms,MIT,2017-07-12 12:04:45.000,2021-12-03 19:52:38.000000,2021-06-23 11:19:05,409,,294.0,32.0,290.0,3.0,198.0,925,A research toolkit for particle swarm optimization in Python.,43.0,24,True,2020-11-14 05:18:38,.1.2.0,15.0,pyswarms,,,,,169.0,169.0,https://pypi.org/project/pyswarms,18763.0,18763.0,,,,,,,,3.0,,,,,,,,,,,,,,,
488,Prince,MaxHalford/prince,others,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2022-04-28 20:35:32.000000,2021-12-28 17:01:09,209,,140.0,21.0,22.0,38.0,68.0,801,"Python factor analysis library (PCA, CA, MCA, MFA, FAMD).",12.0,24,True,,,5.0,prince,conda-forge/prince-factor-analysis,,,['sklearn'],208.0,208.0,https://pypi.org/project/prince,78559.0,78885.0,https://anaconda.org/conda-forge/prince-factor-analysis,2021-04-30 17:46:15.443,9806.0,,,,,3.0,,,,,,,,,,,,,,,
489,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2022-05-26 00:00:34.000000,2022-05-22 00:01:11,621,64.0,73.0,24.0,83.0,7.0,24.0,767,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",11.0,24,True,2022-02-19 23:38:02,1.2.5,18.0,imodels,,,,,12.0,12.0,https://pypi.org/project/imodels,3172.0,3172.0,,,,,,,,2.0,,,,,,,,,,,,,,,
490,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,,2019-03-20 16:13:03.000,2022-05-26 10:13:04.000000,2022-05-26 01:23:21,2523,133.0,32.0,131.0,299.0,61.0,174.0,742,An open-source plotting library for statistical data.,16.0,24,False,2022-03-21 18:58:35,2.3.0,48.0,lets-plot,,,,,16.0,16.0,https://pypi.org/project/lets-plot,1889.0,1897.0,,,,,,,,3.0,265.0,,,,,,,,,,,,,,
491,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2022-05-11 01:39:39.000000,2022-05-11 01:39:39,1729,57.0,53.0,19.0,211.0,70.0,243.0,519,The worlds cleanest AutoML framework - Do hyperparameter tuning with the right pipeline abstractions to write clean..,7.0,24,True,2022-04-15 23:19:03,0.7.0,23.0,neuraxle,,,,,32.0,32.0,https://pypi.org/project/neuraxle,348.0,348.0,,,,,,,,2.0,,,,,,,,,,,,,,,
492,BioPandas,rasbt/biopandas,others,,https://github.com/rasbt/biopandas,https://github.com/rasbt/biopandas,BSD-3-Clause,2015-11-21 00:00:14.000,2022-05-13 17:21:19.313000,2022-05-13 14:29:53,234,67.0,98.0,14.0,57.0,17.0,26.0,468,Working with molecular structures in pandas DataFrames.,10.0,24,True,2022-05-13 14:31:23,0.4.1,15.0,biopandas,conda-forge/biopandas,,,['pandas'],103.0,103.0,https://pypi.org/project/biopandas,4451.0,6088.0,https://anaconda.org/conda-forge/biopandas,2022-05-13 17:21:19.313,106425.0,,,,,3.0,,,,,,,,,,,,,,,
493,GeoViews,holoviz/geoviews,geospatial-data,,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000,2022-05-19 14:37:52.000000,2022-05-19 14:37:50,696,10.0,65.0,28.0,273.0,100.0,196.0,406,"Simple, concise geographical visualization in Python.",27.0,24,True,2022-03-08 14:53:17,1.9.5,27.0,geoviews,conda-forge/geoviews,,,,,,https://pypi.org/project/geoviews,11104.0,13207.0,https://anaconda.org/conda-forge/geoviews,2022-03-08 21:16:14.407,105152.0,,,,,3.0,,,,,,,,,,,,,,,
494,pyvips,libvips/pyvips,image,,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000,2022-05-24 09:34:50.000000,2022-05-24 09:34:19,432,21.0,38.0,7.0,43.0,108.0,177.0,405,python binding for libvips using cffi.,13.0,24,True,,,4.0,pyvips,conda-forge/pyvips,,,,322.0,322.0,https://pypi.org/project/pyvips,18718.0,19292.0,https://anaconda.org/conda-forge/pyvips,2022-04-18 19:06:05.882,18949.0,,,,,3.0,,,,,,,,,,,,,,,
495,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2022-03-24 17:54:54.000000,2022-03-24 17:54:49,569,2.0,69.0,23.0,305.0,55.0,26.0,328,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,24,True,2021-06-16 20:29:30,0.1.16,17.0,tensorflow-cloud,,,,['tensorflow'],147.0,147.0,https://pypi.org/project/tensorflow-cloud,172964.0,172964.0,,,,,,,,3.0,,,,,,,,,,,,,,,
496,TensorLayer,tensorlayer/tensorlayer,reinforcement-learning,,https://github.com/tensorlayer/TensorLayer,https://github.com/tensorlayer/TensorLayer,,2016-06-07 15:55:16.000,2022-04-23 17:46:37.000000,2022-04-23 17:46:37,3352,2.0,1541.0,463.0,697.0,20.0,439.0,7013,Deep Learning and Reinforcement Learning Library for Scientists and Engineers.,132.0,23,False,2021-01-06 07:16:21,2.2.4,76.0,tensorlayer,,,,['tensorflow'],,,https://pypi.org/project/tensorlayer,2548.0,2568.0,,,,,,,,3.0,1390.0,,,,,,,,,,,,,,
