,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
514,polyglot,aboSamoor/polyglot,nlp,,https://github.com/aboSamoor/polyglot,https://github.com/aboSamoor/polyglot,,2014-06-30 02:07:45.000,2022-05-18 09:36:53.000000,2020-09-22 22:35:28,271,,311.0,80.0,50.0,146.0,66.0,2019,Multilingual text (NLP) processing toolkit.,26.0,23,False,,,,polyglot,,,,,725.0,725.0,https://pypi.org/project/polyglot,51658.0,51658.0,,,,,,,,3.0,,,,,,,,,,,,,,,
515,PyFlux,RJT1990/pyflux,time-series-data,,https://github.com/RJT1990/pyflux,https://github.com/RJT1990/pyflux,BSD-3-Clause,2016-02-16 20:12:02.000,2019-03-19 10:45:02.000000,2018-12-16 15:30:13,118,,225.0,70.0,20.0,84.0,66.0,1971,Open source time series library for Python.,6.0,23,False,,,,pyflux,,,,,219.0,219.0,https://pypi.org/project/pyflux,134502.0,134502.0,,,,,,,,3.0,,,,,,,,,,,,,,,
516,langid,saffsd/langid.py,nlp,,https://github.com/saffsd/langid.py,https://github.com/saffsd/langid.py,,2011-04-29 00:16:56.000,2020-01-01 10:49:30.000000,2017-07-15 02:49:17,242,,278.0,65.0,14.0,26.0,45.0,1970,Stand-alone language identification system.,9.0,23,False,,,,langid,,,,,1025.0,1025.0,https://pypi.org/project/langid,383367.0,383367.0,,,,,,,,3.0,,,,,,,,,,,,,,,
517,qdrant,qdrant/qdrant,nlp,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2022-06-23 13:56:22.000000,2022-06-23 12:57:47,657,197.0,96.0,26.0,473.0,37.0,193.0,1882,Qdrant - Vector Search Engine for the next generation of AI applications.,25.0,23,True,2022-06-16 14:43:23,0.8.1,16.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
518,IB-insync,erdewit/ib_insync,financial-data,,https://github.com/erdewit/ib_insync,https://github.com/erdewit/ib_insync,BSD-2-Clause,2017-07-12 12:09:24.000,2022-06-12 11:44:36.000000,2022-06-12 11:44:32,646,6.0,485.0,169.0,61.0,9.0,401.0,1830,Python sync/async framework for Interactive Brokers API.,30.0,23,True,,,15.0,ib_insync,conda-forge/ib-insync,,,,,,https://pypi.org/project/ib_insync,7087.0,7564.0,https://anaconda.org/conda-forge/ib-insync,2021-11-29 01:17:29.243,16717.0,,,,,3.0,,,,,,,,,,,,,,,
519,fast-bert,utterworks/fast-bert,nlp,,https://github.com/utterworks/fast-bert,https://github.com/utterworks/fast-bert,Apache-2.0,2019-04-18 22:01:20.000,2022-06-03 14:29:28.000000,2022-06-03 14:29:28,319,13.0,326.0,40.0,63.0,150.0,94.0,1746,Super easy library for BERT based NLP models.,36.0,23,True,2020-07-09 12:05:40,1.8.0,5.0,fast-bert,,,,,,,https://pypi.org/project/fast-bert,1789.0,1789.0,,,,,,,,3.0,,,,,,,,,,,,,,,
520,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000,2022-04-29 15:26:19.000000,2020-08-19 14:58:00,113,,191.0,40.0,35.0,37.0,21.0,1724,Parallel t-SNE implementation with Python and Torch wrappers.,15.0,23,False,,,1.0,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],307.0,307.0,https://pypi.org/project/MulticoreTSNE,8184.0,8550.0,https://anaconda.org/conda-forge/multicore-tsne,2021-11-09 17:22:51.512,15742.0,,,,,3.0,,,,,,,,,,,,,,,
521,OpenPrompt,thunlp/OpenPrompt,nlp,,https://github.com/thunlp/OpenPrompt,https://github.com/thunlp/OpenPrompt,Apache-2.0,2021-09-30 09:38:45.000,2022-06-19 12:30:02.000000,2022-06-19 12:28:19,226,24.0,172.0,19.0,32.0,5.0,127.0,1613,An Open-Source Framework for Prompt-Learning.,16.0,23,True,2022-04-20 04:58:40,1.0.0,4.0,openprompt,,,,,13.0,13.0,https://pypi.org/project/openprompt,978.0,978.0,,,,,,,,3.0,,,,,,,,,,,,,,,
522,Magnitude,plasticityai/magnitude,nn-search,,https://github.com/plasticityai/magnitude,https://github.com/plasticityai/magnitude,MIT,2018-02-24 07:28:16.000,2021-02-23 18:10:43.000000,2020-07-17 20:19:46,350,,106.0,37.0,9.0,32.0,51.0,1521,"A fast, efficient universal vector embedding utility package.",4.0,23,False,2020-05-25 11:26:09,0.1.143,100.0,pymagnitude,,,,,231.0,231.0,https://pypi.org/project/pymagnitude,3717.0,3717.0,,,,,,,,3.0,,,,,,,,,,,,,,,
523,Classy Vision,facebookresearch/ClassyVision,image,,https://github.com/facebookresearch/ClassyVision,https://github.com/facebookresearch/ClassyVision,MIT,2019-09-13 22:54:44.000,2022-06-10 23:06:54.000000,2022-06-10 23:04:56,415,14.0,257.0,47.0,718.0,13.0,63.0,1473,An end-to-end PyTorch framework for image and video classification.,76.0,23,True,2021-07-19 20:08:51,0.6.0,6.0,classy_vision,conda-forge/classy_vision,,,['pytorch'],,,https://pypi.org/project/classy_vision,2139.0,2593.0,https://anaconda.org/conda-forge/classy_vision,2022-03-22 13:12:30.498,13172.0,,,,,3.0,,,,,,,,,,,,,,,
524,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2022-06-16 21:24:50.000000,2022-06-08 20:24:16,367,51.0,139.0,31.0,59.0,11.0,50.0,1456,Lightweight Python library for adding real-time object tracking to any detector.,14.0,23,True,2022-05-30 20:55:38,1.0.0,9.0,norfair,,,,,,,https://pypi.org/project/norfair,5513.0,5519.0,,,,,,,,3.0,138.0,,,,,,,,,,,,,,
525,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2021-08-16 11:44:51.000000,2021-08-16 11:44:51,454,,220.0,45.0,41.0,20.0,88.0,1379,Contextually-keyed word vectors.,17.0,23,True,2021-02-07 06:11:17,2.0.0,16.0,sense2vec,conda-forge/sense2vec,,,,151.0,151.0,https://pypi.org/project/sense2vec,4223.0,5649.0,https://anaconda.org/conda-forge/sense2vec,2021-07-14 13:20:19.752,26011.0,,,,,3.0,31930.0,,,,,,,,,,,,,,
526,MLBox,AxeldeRomblay/MLBox,hyperopt,,https://github.com/AxeldeRomblay/MLBox,https://github.com/AxeldeRomblay/MLBox,,2017-06-01 16:59:24.000,2022-06-21 22:13:03.000000,2020-08-25 09:26:27,1121,,264.0,64.0,47.0,18.0,74.0,1325,MLBox is a powerful Automated Machine Learning python library.,9.0,23,False,2019-08-25 22:46:42,0.8.1,7.0,mlbox,,,,,28.0,28.0,https://pypi.org/project/mlbox,13561.0,13561.0,,,,,,,,3.0,,,,,,,,,,,,,,,
527,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,https://github.com/BloodAxe/pytorch-toolbelt,https://github.com/BloodAxe/pytorch-toolbelt,MIT,2019-03-15 16:02:49.000,2022-06-19 19:37:31.000000,2022-06-05 11:35:12,845,14.0,99.0,27.0,49.0,2.0,22.0,1252,PyTorch extensions for fast R&D prototyping and Kaggle farming.,7.0,23,True,2022-03-10 21:22:20,0.5.0,22.0,pytorch_toolbelt,,,,['pytorch'],,,https://pypi.org/project/pytorch_toolbelt,9671.0,9671.0,,,,,,,,2.0,,,,,,,,,,,,,,,
528,livelossplot,stared/livelossplot,ml-experiments,,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000,2022-04-05 08:01:28.000000,2022-04-04 16:13:36,330,2.0,141.0,27.0,62.0,5.0,70.0,1189,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,23,True,,,,livelossplot,,,,['jupyter'],802.0,802.0,https://pypi.org/project/livelossplot,69607.0,69607.0,,,,,,,,3.0,,,,,,,,,,,,,,,
529,rubrix,recognai/rubrix,nlp,,https://github.com/recognai/rubrix,https://github.com/recognai/rubrix,Apache-2.0,2021-04-28 14:37:42.000,2022-06-23 13:16:56.000000,2022-06-23 10:17:04,1051,133.0,91.0,16.0,938.0,26.0,523.0,1135,"Rubrix, open-source framework for data-centric NLP. Data annotation and monitoring for enterprise NLP.",19.0,23,True,2022-06-08 20:57:08,0.15.0,62.0,rubrix,conda-forge/rubrix,,,,,,https://pypi.org/project/rubrix,1846.0,2306.0,https://anaconda.org/conda-forge/rubrix,2022-06-09 08:54:37.926,2763.0,,,,,3.0,,,,,,,,,,,,,,,
530,Sockeye,awslabs/sockeye,nlp,,https://github.com/awslabs/sockeye,https://github.com/awslabs/sockeye,Apache-2.0,2017-06-08 07:44:30.000,2022-06-22 18:55:59.000000,2022-06-14 09:39:35,808,11.0,288.0,50.0,762.0,4.0,276.0,1081,Sequence-to-sequence framework with a focus on Neural Machine Translation based on PyTorch.,57.0,23,True,2022-05-05 08:42:03,3.1.14,71.0,sockeye,,,,['mxnet'],,,https://pypi.org/project/sockeye,858.0,858.0,,,,,,,,3.0,14.0,,,,,,,,,,,,,,
531,Streamz,python-streamz/streamz,time-series-data,,https://github.com/python-streamz/streamz,https://github.com/python-streamz/streamz,BSD-3-Clause,2017-04-04 21:45:49.000,2021-12-31 19:41:11.000000,2021-12-24 18:36:59,781,,133.0,33.0,210.0,97.0,145.0,1068,Real-time stream processing for python.,45.0,23,True,,,15.0,streamz,conda-forge/streamz,,,,298.0,298.0,https://pypi.org/project/streamz,17823.0,23514.0,https://anaconda.org/conda-forge/streamz,2021-10-04 16:06:59.119,324433.0,,,,,3.0,,,,,,,,,,,,,,,
532,ChainerRL,chainer/chainerrl,reinforcement-learning,,https://github.com/chainer/chainerrl,https://github.com/chainer/chainerrl,MIT,2017-01-30 04:58:15.000,2021-08-10 18:25:48.000000,2021-04-17 06:02:30,3471,,215.0,74.0,415.0,51.0,147.0,1058,ChainerRL is a deep reinforcement learning library built on top of Chainer.,29.0,23,False,2020-02-14 05:32:03,0.8.0,8.0,chainerrl,,,,,126.0,126.0,https://pypi.org/project/chainerrl,659.0,659.0,,,,,,,,3.0,,,,,,,,,,,,,,,
533,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2022-06-21 07:06:36.000000,2022-06-21 07:06:35,506,16.0,66.0,46.0,366.0,37.0,85.0,1041,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,21.0,23,True,2022-06-20 19:02:33,1.1.0,15.0,hivemind,,,,,8.0,8.0,https://pypi.org/project/hivemind,4916.0,4916.0,,,,,,,,3.0,,,,,,,,,,,,,,,
534,kapre,keunwoochoi/kapre,audio,,https://github.com/keunwoochoi/kapre,https://github.com/keunwoochoi/kapre,MIT,2016-12-14 18:36:36.000,2022-01-21 20:10:47.000000,2022-01-21 20:08:28,194,,139.0,21.0,44.0,12.0,82.0,840,kapre: Keras Audio Preprocessors.,13.0,23,True,2022-01-21 20:10:47,Kapre-0.3.7,10.0,kapre,,,,['tensorflow'],1651.0,1651.0,https://pypi.org/project/kapre,3920.0,3920.0,,,,,,,,3.0,22.0,,,,,,,,,,,,,,
535,pythreejs,jupyter-widgets/pythreejs,data-viz,,https://github.com/jupyter-widgets/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2022-06-17 17:50:59.000000,2021-12-06 21:48:19,1667,,169.0,40.0,166.0,65.0,148.0,818,A Jupyter - Three.js bridge.,29.0,23,False,,,15.0,pythreejs,conda-forge/pythreejs,,,['jupyter'],20.0,20.0,https://pypi.org/project/pythreejs,63908.0,74394.0,https://anaconda.org/conda-forge/pythreejs,2021-03-02 13:32:39.505,393426.0,,,,,3.0,,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,5097.0,,,,,,,,,
536,YouTokenToMe,vkcom/youtokentome,nlp,,https://github.com/VKCOM/YouTokenToMe,https://github.com/VKCOM/YouTokenToMe,MIT,2019-06-06 11:38:28.000,2022-04-18 21:14:28.476000,2021-01-28 19:04:09,79,,60.0,22.0,42.0,29.0,23.0,807,Unsupervised text tokenizer focused on computational efficiency.,6.0,23,False,2020-02-13 09:57:47,1.0.6,4.0,youtokentome,conda-forge/youtokentome,,,,267.0,267.0,https://pypi.org/project/youtokentome,44313.0,45405.0,https://anaconda.org/conda-forge/youtokentome,2022-04-18 21:14:28.476,9836.0,,,,,3.0,,,,,,,,,,,,,,,
537,mahotas,luispedro/mahotas,image,,https://github.com/luispedro/mahotas,https://github.com/luispedro/mahotas,,2010-01-31 00:13:06.000,2021-12-07 00:42:53.000000,2021-12-07 00:42:43,1286,,141.0,46.0,53.0,17.0,61.0,756,Computer Vision in Python.,32.0,23,False,2019-10-10 18:17:19,1.4.8,9.0,mahotas,conda-forge/mahotas,,,,834.0,834.0,https://pypi.org/project/mahotas,9408.0,13701.0,https://anaconda.org/conda-forge/mahotas,2021-11-17 20:03:30.117,322039.0,,,,,3.0,,,,,,,,,,,,,,,
538,AutoViz,AutoViML/AutoViz,data-viz,,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000,2022-06-20 15:54:42.928000,2022-06-17 13:37:20,133,7.0,106.0,28.0,16.0,3.0,52.0,733,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",12.0,23,True,,,22.0,autoviz,conda-forge/autoviz,,,,196.0,196.0,https://pypi.org/project/autoviz,65341.0,65971.0,https://anaconda.org/conda-forge/autoviz,2022-06-20 15:54:42.928,6304.0,,,,,3.0,,,,,,,,,,,,,,,
539,SMAC3,automl/SMAC3,hyperopt,,https://github.com/automl/SMAC3,https://github.com/automl/SMAC3,,2016-08-17 10:58:05.000,2022-06-23 10:36:58.000000,2022-06-23 10:11:11,2054,5.0,170.0,41.0,478.0,74.0,304.0,703,Sequential Model-based Algorithm Configuration.,38.0,23,False,2022-06-23 10:12:36,1.3.4,35.0,smac,conda-forge/smac,,,,,,https://pypi.org/project/smac,41675.0,41923.0,https://anaconda.org/conda-forge/smac,2022-05-21 15:08:33.801,3720.0,,,,,3.0,,,,,,,,,,,,,,,
540,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,,2011-04-05 12:10:12.000,2022-05-18 20:08:03.000000,2022-03-15 15:01:24,15386,,310.0,45.0,1494.0,219.0,2845.0,682,An open-source application for biological image analysis.,128.0,23,False,2021-07-22 19:01:42,4.2.1,43.0,cellprofiler,,,,,8.0,8.0,https://pypi.org/project/cellprofiler,613.0,640.0,,,,,,,,3.0,2796.0,,,,,,,,,,,,,,
541,equinox,patrick-kidger/equinox,jax-utils,,https://github.com/patrick-kidger/equinox,https://github.com/patrick-kidger/equinox,Apache-2.0,2021-07-29 02:21:39.000,2022-06-16 23:31:29.000000,2022-06-16 23:31:29,278,62.0,33.0,12.0,63.0,9.0,48.0,634,Callable PyTrees and filtered transforms = neural networks in JAX. https://docs.kidger.site/equinox/.,7.0,23,True,2022-06-14 15:26:10,0.5.3,11.0,equinox,,,,['jax'],25.0,25.0,https://pypi.org/project/equinox,1951.0,1951.0,,,,,,,,1.0,,,,,,,,,,,,,,,
542,Mapbox GL,mapbox/mapboxgl-jupyter,geospatial-data,,https://github.com/mapbox/mapboxgl-jupyter,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221,,128.0,117.0,91.0,32.0,67.0,610,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,21.0,23,False,2019-06-03 21:24:10,0.10.2,14.0,mapboxgl,,,,['jupyter'],137.0,137.0,https://pypi.org/project/mapboxgl,24602.0,24602.0,,,,,,,,3.0,,,,,,,,,,,,,,,
543,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-2-Clause,2013-09-05 14:44:25.000,2022-06-23 10:09:21.000000,2022-06-23 10:09:19,2598,104.0,77.0,14.0,119.0,10.0,69.0,554,Python bindings for MPI.,20.0,23,True,2021-11-25 21:00:09,3.1.3,10.0,mpi4py,conda-forge/mpi4py,,,,,,https://pypi.org/project/mpi4py,228970.0,245979.0,https://anaconda.org/conda-forge/mpi4py,2022-04-04 08:04:09.204,1158031.0,,,,,3.0,5208.0,,,,,,,,,,,,,,
544,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2022-06-22 23:15:50.000000,2022-05-11 01:39:39,1729,42.0,53.0,19.0,212.0,65.0,248.0,523,The worlds cleanest AutoML framework - Do hyperparameter tuning with the right pipeline abstractions to write clean..,7.0,23,True,2022-04-15 23:19:03,0.7.0,23.0,neuraxle,,,,,32.0,32.0,https://pypi.org/project/neuraxle,580.0,580.0,,,,,,,,3.0,,,,,,,,,,,,,,,
545,BioPandas,rasbt/biopandas,others,,https://github.com/rasbt/biopandas,https://github.com/rasbt/biopandas,BSD-3-Clause,2015-11-21 00:00:14.000,2022-05-13 17:21:19.313000,2022-05-13 14:29:53,234,42.0,97.0,14.0,57.0,17.0,26.0,478,Working with molecular structures in pandas DataFrames.,10.0,23,True,2022-05-13 14:31:23,0.4.1,15.0,biopandas,conda-forge/biopandas,,,['pandas'],111.0,111.0,https://pypi.org/project/biopandas,3696.0,5350.0,https://anaconda.org/conda-forge/biopandas,2022-05-13 17:21:19.313,109215.0,,,,,3.0,,,,,,,,,,,,,,,
546,detoxify,unitaryai/detoxify,nlp,,https://github.com/unitaryai/detoxify,https://github.com/unitaryai/detoxify,Apache-2.0,2020-09-23 15:24:21.000,2022-06-13 18:25:53.000000,2022-06-13 18:25:53,202,11.0,56.0,11.0,21.0,14.0,17.0,441,Trained models & code to predict toxic comments on all 3 Jigsaw Toxic Comment Challenges. Built using Pytorch..,7.0,23,True,2022-04-12 17:20:42,0.5.0,11.0,detoxify,,,,,92.0,92.0,https://pypi.org/project/detoxify,5814.0,8333.0,,,,,,,,3.0,47870.0,,,,,,,,,,,,,,
547,GeoViews,holoviz/geoviews,geospatial-data,,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000,2022-06-19 20:19:03.000000,2022-05-30 18:24:45,697,8.0,66.0,29.0,275.0,101.0,196.0,418,"Simple, concise geographical visualization in Python.",27.0,23,True,2022-03-08 14:53:17,1.9.5,27.0,geoviews,conda-forge/geoviews,,,,,,https://pypi.org/project/geoviews,8445.0,10593.0,https://anaconda.org/conda-forge/geoviews,2022-03-08 21:16:14.407,109571.0,,,,,3.0,,,,,,,,,,,,,,,
548,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2022-06-23 12:54:37.000000,2022-06-21 19:36:47,364,75.0,25.0,8.0,185.0,16.0,18.0,348,Monitor the stability of a Pandas or Spark dataframe.,14.0,23,True,2022-06-21 19:36:56,0.10.2,25.0,popmon,,,,"['pandas', 'spark']",12.0,12.0,https://pypi.org/project/popmon,14333.0,14333.0,,,,,,,,3.0,20.0,,,,,,,,,,,,,,
549,MONAILabel,Project-MONAI/MONAILabel,others,,https://github.com/Project-MONAI/MONAILabel,https://github.com/Project-MONAI/MONAILabel,Apache-2.0,2021-03-26 15:25:10.000,2022-06-23 00:23:31.000000,2022-06-22 11:30:10,660,105.0,68.0,17.0,517.0,38.0,222.0,259,MONAI Label is an intelligent open source image labeling and learning tool.,28.0,23,False,2022-06-13 18:30:46,0.4.0,7.0,monailabel-weekly,,,,,,,https://pypi.org/project/monailabel-weekly,883.0,1729.0,,,,,,,,3.0,9306.0,,,,,,,,,,,,,,
550,dbnd,databand-ai/dbnd,data-pipelines,,https://github.com/databand-ai/dbnd,https://github.com/databand-ai/dbnd,Apache-2.0,2020-01-02 10:42:47.000,2022-06-23 14:14:02.000000,2022-06-23 08:17:20,3049,145.0,25.0,19.0,51.0,,4.0,227,DBND is an agile pipeline framework that helps data engineering teams track and orchestrate their data processes.,59.0,23,False,,,,dbnd,,,,,27.0,27.0,https://pypi.org/project/dbnd,156762.0,156762.0,,,,,,,,3.0,,,,,,,,,,,,,,,
551,english-words,dwyl/english-words,nlp,,https://github.com/dwyl/english-words,https://github.com/dwyl/english-words,Unlicense,2014-07-13 22:20:45.000,2022-06-22 03:35:56.000000,2022-04-20 08:17:18,89,4.0,1410.0,191.0,56.0,52.0,29.0,7222,A text file containing 479k English words for all your dictionary/word-based projects e.g: auto-completion /..,27.0,22,True,,,,english-words,,,,,,,https://pypi.org/project/english-words,13135.0,13135.0,,,,,,,,3.0,,,,,,,,,,,,,,,
552,TTS,mozilla/TTS,audio,,https://github.com/mozilla/TTS,https://github.com/mozilla/TTS,MPL-2.0,2018-01-23 14:22:06.000,2022-04-23 22:56:37.000000,2021-02-12 10:36:31,2184,,913.0,161.0,210.0,6.0,527.0,6027,Deep learning for Text to Speech (Discussion forum: https://discourse.mozilla.org/c/tts).,56.0,22,False,2021-01-29 00:03:56,0.0.9,1.0,,,,,,,,,,135.0,,,,,,,,3.0,2298.0,,,,,,,,,,,,,,
553,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2021-12-28 20:14:53.000000,2020-11-23 17:40:40,460,,365.0,60.0,73.0,34.0,59.0,4063,Finding duplicate images made easy!.,10.0,22,False,2020-11-23 17:55:24,0.2.4,5.0,imagededup,,,,['tensorflow'],25.0,25.0,https://pypi.org/project/imagededup,1420.0,1420.0,,,,,,,,3.0,,,,,,,,,,,,,,,
554,Crypto Signals,CryptoSignal/crypto-signal,financial-data,,https://github.com/CryptoSignal/Crypto-Signal,https://github.com/CryptoSignal/Crypto-Signal,MIT,2017-09-16 23:49:24.000,2022-06-21 21:22:26.000000,2021-06-28 16:44:17,564,,1043.0,302.0,197.0,51.0,205.0,4029,"Github.com/CryptoSignal - #1 Quant Trading & Technical Analysis Bot - 3,100+ stars, 900+ forks.",28.0,22,True,,,,,,shadowreaver/crypto-signal,,,,,,,2492.0,,,,https://hub.docker.com/r/shadowreaver/crypto-signal,2020-09-03 13:00:35.801133,7.0,142082.0,3.0,,,,,,,,,,,,,,,
555,Image Super-Resolution,idealo/image-super-resolution,image,,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000,2022-01-23 11:27:35.000000,2021-06-02 09:45:13,150,,623.0,101.0,32.0,89.0,109.0,3656,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,10.0,22,True,2020-01-08 15:35:45,2.2.0,1.0,ISR,,idealo/image-super-resolution-gpu,,['tensorflow'],89.0,89.0,https://pypi.org/project/ISR,4973.0,4977.0,,,,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,,211.0,3.0,,,,,,,,,,,,,,,
556,Stable Baselines,hill-a/stable-baselines,reinforcement-learning,,https://github.com/hill-a/stable-baselines,https://github.com/hill-a/stable-baselines,MIT,2018-07-02 14:28:59.000,2021-08-25 09:25:32.000000,2021-08-25 09:25:32,838,,690.0,67.0,246.0,102.0,815.0,3560,"A fork of OpenAI Baselines, implementations of reinforcement learning algorithms.",112.0,22,True,2020-08-05 19:45:11,2.10.1,21.0,stable-baselines,,,,,,,https://pypi.org/project/stable-baselines,7722.0,7722.0,,,,,,,,3.0,,,,,,,,,,,,,,,
557,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,,2018-10-01 20:41:16.000,2022-05-15 20:00:40.000000,2022-05-15 19:53:03,164,3.0,408.0,88.0,76.0,48.0,136.0,3079,Generate embeddings from large-scale graph-structured data.,27.0,22,False,2019-10-14 16:45:11,1.0.0,3.0,torchbiggraph,,,,['pytorch'],,,https://pypi.org/project/torchbiggraph,257383.0,257386.0,,,,,,,,2.0,131.0,,,,,,,,,,,,,,
558,dpark,douban/dpark,data-pipelines,,https://github.com/douban/dpark,https://github.com/douban/dpark,BSD-3-Clause,2012-04-11 08:35:06.000,2020-12-25 10:36:06.000000,2020-12-25 10:36:05,1467,,538.0,266.0,30.0,1.0,60.0,2679,"Python clone of Spark, a MapReduce alike framework in Python.",35.0,22,False,2018-07-27 04:05:25,0.5.0,4.0,dpark,,,,['spark'],5.0,5.0,https://pypi.org/project/dpark,48.0,48.0,,,,,,,,3.0,,,,,,,,,,,,,,,
