,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,helm_id,trending,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
523,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2022-10-06 11:26:38.144000,2022-10-06 06:21:58,358.0,1.0,259.0,55.0,11.0,16.0,73.0,1979.0,Beautiful visualizations of how language differs among document types.,12.0,23,True,2017-03-13 05:31:21,0.0.2.4.4,15.0,scattertext,conda-forge/scattertext,,,,312.0,312.0,https://pypi.org/project/scattertext,4706.0,5823.0,https://anaconda.org/conda-forge/scattertext,2022-10-06 11:26:38.144,69290.0,,,,,3.0,,,,,,,,,,,,,,,
524,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2022-09-25 19:11:37.000000,2022-06-27 10:04:15,178.0,,385.0,36.0,196.0,15.0,229.0,1880.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,19.0,23,True,2022-09-14 16:48:34,4.0,16.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],,,https://pypi.org/project/pytorch-tabnet,17938.0,18160.0,https://anaconda.org/conda-forge/pytorch-tabnet,2021-12-30 20:05:02.340,2224.0,,,,,2.0,,,,,,,,,,,,,,,
525,Orbit,uber/orbit,probabilistics,,https://github.com/uber/orbit,https://github.com/uber/orbit,,2020-01-07 18:20:37.000,2022-09-14 21:33:46.000000,2022-09-14 21:31:26,838.0,4.0,110.0,31.0,398.0,49.0,323.0,1500.0,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,18.0,23,False,2022-04-28 21:45:14,1.1.2,19.0,orbit-ml,,,,,10.0,10.0,https://pypi.org/project/orbit-ml,205619.0,205619.0,,,,,,,,3.0,,,,,,,,,,,,,,,
526,graph4nlp,graph4ai/graph4nlp,graph,,https://github.com/graph4ai/graph4nlp,https://github.com/graph4ai/graph4nlp,Apache-2.0,2020-07-16 03:28:48.000,2022-10-08 01:57:51.000000,2022-05-28 03:54:57,1940.0,,181.0,27.0,417.0,4.0,159.0,1471.0,Graph4nlp is the library for the easy use of Graph Neural Networks for NLP. Welcome to visit our DLG4NLP website..,27.0,23,True,2022-01-20 18:07:32,0.5.5,3.0,graph4nlp,,,,['pytorch'],,,https://pypi.org/project/graph4nlp,165.0,165.0,,,,,,,,2.0,,,,,,,,,,,,,,,
527,livelossplot,stared/livelossplot,ml-experiments,,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000,2022-07-15 12:45:07.000000,2022-04-04 16:13:36,330.0,,141.0,27.0,63.0,6.0,70.0,1211.0,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,23,True,,,,livelossplot,,,,['jupyter'],868.0,868.0,https://pypi.org/project/livelossplot,52064.0,52064.0,,,,,,,,3.0,,,,,,,,,,,,,,,
528,sklearn-porter,nok/sklearn-porter,model-serialisation,,https://github.com/nok/sklearn-porter,https://github.com/nok/sklearn-porter,BSD-3-Clause,2016-06-22 22:21:34.000,2022-07-25 15:59:11.000000,2022-05-22 23:59:48,1219.0,,160.0,34.0,22.0,34.0,34.0,1190.0,"Transpile trained scikit-learn estimators to C, Java, JavaScript and others.",12.0,23,True,2019-01-20 13:14:03,0.7.2,15.0,sklearn-porter,,,,['sklearn'],45.0,45.0,https://pypi.org/project/sklearn-porter,416.0,416.0,,,,,,,,3.0,,,,,,,,,,,,,,,
529,Sockeye,awslabs/sockeye,nlp,,https://github.com/awslabs/sockeye,https://github.com/awslabs/sockeye,Apache-2.0,2017-06-08 07:44:30.000,2022-10-19 23:04:02.000000,2022-10-01 14:00:43,818.0,8.0,301.0,52.0,775.0,7.0,283.0,1128.0,Sequence-to-sequence framework with a focus on Neural Machine Translation based on PyTorch.,58.0,23,True,2022-05-05 08:42:03,3.1.14,71.0,sockeye,,,,['mxnet'],,,https://pypi.org/project/sockeye,792.0,792.0,,,,,,,,3.0,15.0,,,,,,,,,,,,,,
530,ChainerRL,chainer/chainerrl,reinforcement-learning,,https://github.com/chainer/chainerrl,https://github.com/chainer/chainerrl,MIT,2017-01-30 04:58:15.000,2021-08-10 18:25:48.000000,2021-04-17 06:02:30,3471.0,,222.0,74.0,415.0,51.0,147.0,1076.0,ChainerRL is a deep reinforcement learning library built on top of Chainer.,29.0,23,False,2020-02-14 05:32:03,0.8.0,8.0,chainerrl,,,,,131.0,131.0,https://pypi.org/project/chainerrl,308.0,308.0,,,,,,,,3.0,,,,,,,,,,,,,,,
531,keract,philipperemy/keract,interpretability,,https://github.com/philipperemy/keract,https://github.com/philipperemy/keract,MIT,2017-05-17 04:50:57.000,2022-09-26 08:45:50.000000,2022-09-26 08:45:50,400.0,8.0,182.0,34.0,70.0,3.0,85.0,995.0,Layers Outputs and Gradients in Keras. Made easy.,16.0,23,True,2021-06-19 16:14:57,4.5.0,10.0,keract,,,,['tensorflow'],155.0,155.0,https://pypi.org/project/keract,2400.0,2400.0,,,,,,,,3.0,,,,,,,,,,,,,,,
532,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,,2015-09-08 08:19:06.000,2022-06-18 17:26:43.000000,2022-01-06 15:08:19,1746.0,,157.0,39.0,252.0,44.0,201.0,968.0,Python audio and music signal processing library.,20.0,23,False,2018-11-14 14:57:41,0.16.1,10.0,madmom,,,,,222.0,222.0,https://pypi.org/project/madmom,2250.0,2250.0,,,,,,,,3.0,,,,,,,,,,,,,,,
533,GPUtil,anderskm/gputil,gpu-utilities,,https://github.com/anderskm/gputil,https://github.com/anderskm/gputil,MIT,2017-01-16 11:57:43.000,2022-07-28 04:39:33.000000,2019-08-16 09:00:15,140.0,,99.0,12.0,18.0,13.0,14.0,917.0,A Python module for getting the GPU status from NVIDA GPUs using nvidia-smi programmically in Python.,13.0,23,False,2018-12-18 08:58:49,1.4.0,8.0,gputil,,,,,2463.0,2463.0,https://pypi.org/project/gputil,606264.0,606264.0,,,,,,,,3.0,,,,,,,,,,,,,,,
534,YouTokenToMe,vkcom/youtokentome,nlp,,https://github.com/VKCOM/YouTokenToMe,https://github.com/VKCOM/YouTokenToMe,MIT,2019-06-06 11:38:28.000,2022-10-19 06:36:29.000000,2021-01-28 19:04:09,79.0,,63.0,22.0,44.0,30.0,24.0,828.0,Unsupervised text tokenizer focused on computational efficiency.,6.0,23,False,2020-02-13 09:57:47,1.0.6,4.0,youtokentome,conda-forge/youtokentome,,,,306.0,306.0,https://pypi.org/project/youtokentome,22670.0,23958.0,https://anaconda.org/conda-forge/youtokentome,2022-04-18 21:14:28.476,16751.0,,,,,3.0,,,,,,,,,,,,,,,
535,mlens,flennerhag/mlens,others,,https://github.com/flennerhag/mlens,https://github.com/flennerhag/mlens,MIT,2017-01-10 20:53:47.000,2022-09-30 11:10:28.000000,2020-02-25 14:31:53,879.0,,96.0,29.0,57.0,14.0,74.0,756.0,ML-Ensemble high performance ensemble learning.,7.0,23,False,2018-10-30 22:34:35,0.2.3,11.0,mlens,,,,,219.0,219.0,https://pypi.org/project/mlens,1334.0,1334.0,,,,,,,,3.0,,,,,,,,,,,,,,,
536,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2022-10-17 12:35:43.000000,2022-10-17 12:35:42,700.0,14.0,109.0,13.0,71.0,30.0,183.0,728.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,34.0,23,True,2022-08-17 10:46:06,0.6.15,25.0,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],,,https://pypi.org/project/torch-sparse,28096.0,32988.0,https://anaconda.org/conda-forge/pytorch_sparse,2022-08-23 21:17:59.077,136998.0,,,,,2.0,,,,,,,,,,,,,,,
537,pdpipe,pdpipe/pdpipe,data-pipelines,,https://github.com/pdpipe/pdpipe,https://github.com/pdpipe/pdpipe,MIT,2017-01-24 20:37:22.000,2022-09-26 13:02:51.000000,2022-09-26 13:02:47,437.0,20.0,44.0,17.0,47.0,16.0,36.0,688.0,Easy pipelines for pandas DataFrames.,11.0,23,True,2022-09-19 07:35:46,0.3.2,47.0,pdpipe,conda-forge/pdpipe,,,['pandas'],43.0,43.0,https://pypi.org/project/pdpipe,2064.0,2673.0,https://anaconda.org/conda-forge/pdpipe,2022-09-24 21:43:31.524,14016.0,,,,,3.0,,,,,,,,,,,,,,,
538,Cornac,PreferredAI/cornac,recommender-systems,,https://github.com/PreferredAI/cornac,https://github.com/PreferredAI/cornac,Apache-2.0,2018-07-17 06:31:35.000,2022-10-18 18:19:12.000000,2022-10-18 18:19:12,1236.0,1.0,104.0,25.0,384.0,16.0,92.0,641.0,A Comparative Framework for Multimodal Recommender Systems.,15.0,23,True,2022-02-19 03:37:13,1.14.2,41.0,cornac,conda-forge/cornac,,,,121.0,121.0,https://pypi.org/project/cornac,43641.0,49714.0,https://anaconda.org/conda-forge/cornac,2022-08-30 22:56:11.908,249004.0,,,,,3.0,,,,,,,,,,,,,,,
539,Mapbox GL,mapbox/mapboxgl-jupyter,geospatial-data,,https://github.com/mapbox/mapboxgl-jupyter,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221.0,,131.0,117.0,91.0,33.0,67.0,619.0,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,21.0,23,False,2019-06-03 21:24:10,0.10.2,14.0,mapboxgl,,,,['jupyter'],144.0,144.0,https://pypi.org/project/mapboxgl,15029.0,15029.0,,,,,,,,3.0,,,,,,,,,,,,,,,
540,python-ternary,marcharper/python-ternary,data-viz,,https://github.com/marcharper/python-ternary,https://github.com/marcharper/python-ternary,MIT,2012-08-07 23:48:55.000,2022-09-06 07:12:03.000000,2022-02-27 03:35:23,394.0,,142.0,16.0,71.0,34.0,95.0,597.0,Ternary plotting library for python with matplotlib.,27.0,23,True,2021-02-17 18:23:31,1.0.8,8.0,python-ternary,conda-forge/python-ternary,,,,109.0,109.0,https://pypi.org/project/python-ternary,54858.0,55723.0,https://anaconda.org/conda-forge/python-ternary,2021-02-17 22:38:55.625,67487.0,,,,,3.0,18.0,,,,,,,,,,,,,,
541,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2022-08-16 18:12:08.000000,2022-08-16 17:43:49,1877.0,37.0,53.0,18.0,215.0,56.0,259.0,543.0,The worlds cleanest AutoML library - Do hyperparameter tuning with the right pipeline abstractions to write clean deep..,7.0,23,True,2022-08-16 19:54:29,0.8.1,27.0,neuraxle,,,,,34.0,34.0,https://pypi.org/project/neuraxle,412.0,412.0,,,,,,,,3.0,,,,,,,,,,,,,,,
542,SKLL,EducationalTestingService/skll,ml-experiments,,https://github.com/EducationalTestingService/skll,https://github.com/EducationalTestingService/skll,,2013-08-02 14:31:46.000,2022-09-15 14:11:07.811000,2022-09-14 20:47:57,3588.0,13.0,64.0,46.0,323.0,28.0,368.0,527.0,SciKit-Learn Laboratory (SKLL) makes it easy to run machine learning experiments.,38.0,23,False,2022-09-14 19:33:18,3.1.0,66.0,skll,conda-forge/skll,,,['sklearn'],38.0,38.0,https://pypi.org/project/skll,460.0,683.0,https://anaconda.org/conda-forge/skll,2022-09-15 14:11:07.811,2458.0,,,,,3.0,11.0,,,,,,,,,,,,,,
543,BioPandas,rasbt/biopandas,others,,https://github.com/rasbt/biopandas,https://github.com/rasbt/biopandas,BSD-3-Clause,2015-11-21 00:00:14.000,2022-09-27 17:47:25.000000,2022-08-06 14:43:01,241.0,7.0,101.0,17.0,60.0,18.0,29.0,526.0,Working with molecular structures in pandas DataFrames.,9.0,23,True,2022-05-13 14:31:23,0.4.1,15.0,biopandas,conda-forge/biopandas,,,['pandas'],127.0,127.0,https://pypi.org/project/biopandas,7801.0,9529.0,https://anaconda.org/conda-forge/biopandas,2022-05-13 17:21:19.313,120962.0,,,,,3.0,,,,,,,,,,,,,,,
544,pyvips,libvips/pyvips,image,,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000,2022-10-19 08:16:46.000000,2022-10-19 08:16:37,444.0,9.0,40.0,7.0,47.0,111.0,194.0,447.0,python binding for libvips using cffi.,14.0,23,True,,,5.0,pyvips,conda-forge/pyvips,,,,381.0,381.0,https://pypi.org/project/pyvips,19515.0,20435.0,https://anaconda.org/conda-forge/pyvips,2022-07-24 14:46:32.955,34993.0,,,,,3.0,,,,,,,,,,,,,,,
545,audioread,beetbox/audioread,audio,,https://github.com/beetbox/audioread,https://github.com/beetbox/audioread,MIT,2011-11-08 19:53:18.000,2022-08-14 17:30:18.405000,2022-08-12 21:06:37,269.0,16.0,96.0,21.0,48.0,31.0,50.0,412.0,cross-library (GStreamer + Core Audio + MAD + FFmpeg) audio decoding for Python.,22.0,23,True,,,6.0,audioread,conda-forge/audioread,,,,,,https://pypi.org/project/audioread,1470851.0,1477673.0,https://anaconda.org/conda-forge/audioread,2022-08-14 17:30:18.405,511698.0,,,,,3.0,,,,,,,,,,,,,,,
546,carefree-learn,carefree0910/carefree-learn,tabular,,https://github.com/carefree0910/carefree-learn,https://github.com/carefree0910/carefree-learn,MIT,2020-06-17 17:44:17.000,2022-10-19 14:59:58.000000,2022-10-19 14:56:06,4036.0,665.0,29.0,10.0,1.0,,80.0,368.0,Deep Learning PyTorch.,,23,True,2022-10-03 09:50:45,0.3.2,25.0,carefree-learn,,,,['pytorch'],3.0,3.0,https://pypi.org/project/carefree-learn,456.0,456.0,,,,,,,,1.0,,,,,,4.0,,,,,,,,,
547,sklearn-evaluation,edublancas/sklearn-evaluation,interpretability,,https://github.com/ploomber/sklearn-evaluation,https://github.com/ploomber/sklearn-evaluation,MIT,2015-09-04 16:33:42.000,2022-10-10 11:15:44.000000,2022-09-16 02:13:11,591.0,45.0,30.0,14.0,7.0,9.0,32.0,336.0,"Machine learning model evaluation made easy: plots, tables, HTML reports, experiment tracking and Jupyter notebook..",8.0,23,True,2021-06-26 14:03:00,0.5.6,8.0,sklearn-evaluation,,,,['sklearn'],51.0,51.0,https://pypi.org/project/sklearn-evaluation,1724.0,1724.0,,,,,,,,3.0,,,,,,,ploomber/sklearn-evaluation,,,,,,,,
548,MONAILabel,Project-MONAI/MONAILabel,others,,https://github.com/Project-MONAI/MONAILabel,https://github.com/Project-MONAI/MONAILabel,Apache-2.0,2021-03-26 15:25:10.000,2022-10-20 07:57:26.000000,2022-10-19 23:42:30,767.0,93.0,98.0,19.0,630.0,54.0,258.0,315.0,MONAI Label is an intelligent open source image labeling and learning tool.,36.0,23,True,2022-09-16 20:28:26,0.5.1,10.0,monailabel-weekly,,,,,,,https://pypi.org/project/monailabel-weekly,854.0,2535.0,,,,,,,,3.0,25228.0,,,,,,,,,,,,,,
549,dbnd,databand-ai/dbnd,data-pipelines,,https://github.com/databand-ai/dbnd,https://github.com/databand-ai/dbnd,Apache-2.0,2020-01-02 10:42:47.000,2022-10-17 13:04:02.000000,2022-10-17 09:44:17,3170.0,91.0,26.0,19.0,53.0,,4.0,235.0,DBND is an agile pipeline framework that helps data engineering teams track and orchestrate their data processes.,61.0,23,False,,,,dbnd,,,,,30.0,30.0,https://pypi.org/project/dbnd,106177.0,106177.0,,,,,,,,3.0,,,,,,,,,,,,,,,
550,EfficientNet-PyTorch,lukemelas/EfficientNet-PyTorch,pytorch-utils,,https://github.com/lukemelas/EfficientNet-PyTorch,https://github.com/lukemelas/EfficientNet-PyTorch,Apache-2.0,2019-05-30 05:24:11.000,2022-04-08 12:30:25.000000,2021-04-15 15:16:36,162.0,,1423.0,134.0,51.0,144.0,141.0,7171.0,A PyTorch implementation of EfficientNet and EfficientNetV2 (coming soon!).,24.0,22,False,2020-03-01 03:29:43,1.0,1.0,efficientnet-pytorch,,,,['pytorch'],,,https://pypi.org/project/efficientnet-pytorch,83582.0,153962.0,,,,,,,,2.0,2181806.0,,,,,,,,,,,,,,
551,TTS,mozilla/TTS,audio,,https://github.com/mozilla/TTS,https://github.com/mozilla/TTS,MPL-2.0,2018-01-23 14:22:06.000,2022-08-24 14:08:31.000000,2021-02-12 10:36:31,2184.0,,947.0,161.0,211.0,3.0,532.0,6311.0,Deep learning for Text to Speech (Discussion forum: https://discourse.mozilla.org/c/tts).,56.0,22,False,2021-01-29 00:03:56,0.0.9,1.0,,,,,,,,,,140.0,,,,,,,,3.0,2955.0,,,,,,,,,,,,,,
552,textgenrnn,minimaxir/textgenrnn,nlp,,https://github.com/minimaxir/textgenrnn,https://github.com/minimaxir/textgenrnn,,2017-08-07 02:13:37.000,2022-07-17 19:07:49.000000,2020-07-14 02:41:10,174.0,,722.0,140.0,43.0,126.0,97.0,4785.0,Easily train your own text-generating neural network of any size and complexity on any text dataset with a few lines..,19.0,22,False,2020-02-03 01:07:00,2.0.0,12.0,textgenrnn,,,,['tensorflow'],1025.0,1025.0,https://pypi.org/project/textgenrnn,397.0,410.0,,,,,,,,3.0,755.0,,,,,,,,,,,,,,
553,mace,XiaoMi/mace,ml-frameworks,,https://github.com/XiaoMi/mace,https://github.com/XiaoMi/mace,Apache-2.0,2018-06-27 03:50:12.000,2022-07-13 06:56:31.000000,2022-05-30 07:32:06,3344.0,,795.0,230.0,109.0,48.0,617.0,4694.0,MACE is a deep learning inference framework optimized for mobile heterogeneous computing platforms.,64.0,22,True,2022-01-13 09:55:14,1.1.1,12.0,,,,,,,,,,28.0,,,,,,,,3.0,1427.0,,,,,,,,,,,,,,
554,deep-daze,lucidrains/deep-daze,image,,https://github.com/lucidrains/deep-daze,https://github.com/lucidrains/deep-daze,MIT,2021-01-17 06:00:50.000,2022-03-13 19:09:13.000000,2022-03-13 19:08:59,231.0,,309.0,75.0,37.0,94.0,73.0,4357.0,Simple command line tool for text to image generation using OpenAIs CLIP and Siren (Implicit neural representation..,14.0,22,True,2022-03-13 19:09:13,0.11.1,67.0,deep-daze,,,,,46.0,46.0,https://pypi.org/project/deep-daze,966.0,966.0,,,,,,,,3.0,,,,,,,,,,,,,,,
555,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2022-10-19 01:01:12.000000,2022-10-14 12:30:04,461.0,1.0,387.0,61.0,79.0,37.0,59.0,4197.0,Finding duplicate images made easy!.,10.0,22,True,2022-10-15 10:24:37,0.3.0,6.0,imagededup,,,,['tensorflow'],27.0,27.0,https://pypi.org/project/imagededup,957.0,957.0,,,,,,,,3.0,,,,,,,,,,,,,,,
556,Image Super-Resolution,idealo/image-super-resolution,image,,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000,2022-01-23 11:27:35.000000,2021-06-02 09:45:13,150.0,,639.0,100.0,32.0,92.0,110.0,3871.0,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,10.0,22,False,2020-01-08 15:35:45,2.2.0,1.0,ISR,,idealo/image-super-resolution-gpu,,['tensorflow'],99.0,99.0,https://pypi.org/project/ISR,4054.0,4058.0,,,,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,,219.0,3.0,,,,,,,,,,,,,,,
557,Stable Baselines,hill-a/stable-baselines,reinforcement-learning,,https://github.com/hill-a/stable-baselines,https://github.com/hill-a/stable-baselines,MIT,2018-07-02 14:28:59.000,2022-09-04 14:04:44.000000,2022-09-04 14:04:44,839.0,1.0,690.0,66.0,247.0,109.0,818.0,3645.0,"A fork of OpenAI Baselines, implementations of reinforcement learning algorithms.",113.0,22,True,2020-08-05 19:45:11,2.10.1,21.0,stable-baselines,,,,,,,https://pypi.org/project/stable-baselines,6791.0,6791.0,,,,,,,,3.0,,,,,,,,,,,,,,,
558,qdrant,qdrant/qdrant,nlp,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2022-10-20 13:38:36.000000,2022-10-18 08:48:51,901.0,170.0,120.0,33.0,798.0,32.0,287.0,2702.0,Qdrant - Vector Search Engine for the next generation of AI applications.,28.0,22,True,2022-10-18 10:55:30,0.10.5,29.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
559,dpark,douban/dpark,data-pipelines,,https://github.com/douban/dpark,https://github.com/douban/dpark,BSD-3-Clause,2012-04-11 08:35:06.000,2020-12-25 10:36:06.000000,2020-12-25 10:36:05,1467.0,,538.0,268.0,30.0,1.0,60.0,2684.0,"Python clone of Spark, a MapReduce alike framework in Python.",35.0,22,False,2018-07-27 04:05:25,0.5.0,4.0,dpark,,,,['spark'],5.0,5.0,https://pypi.org/project/dpark,76.0,76.0,,,,,,,,3.0,,,,,,,,,,,,,,,
560,Texthero,jbesomi/texthero,nlp,,https://github.com/jbesomi/texthero,https://github.com/jbesomi/texthero,MIT,2020-04-06 15:16:05.000,2022-09-10 16:52:30.000000,2022-07-19 11:51:36,270.0,,216.0,45.0,107.0,52.0,62.0,2591.0,"Text preprocessing, representation and visualization from zero to hero.",19.0,22,True,2021-07-01 16:53:52,1.1.0,4.0,texthero,,,,,,,https://pypi.org/project/texthero,31389.0,31392.0,,,,,,,,3.0,92.0,,,,,,,,,,,,,,
561,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2022-09-30 05:11:16.000000,2022-07-05 08:38:04,195.0,,115.0,29.0,175.0,13.0,69.0,2361.0,HiPlot makes understanding high dimensional data easy.,8.0,22,True,2021-11-04 14:24:43,0.1.32,35.0,hiplot,conda-forge/hiplot,,,,5.0,5.0,https://pypi.org/project/hiplot,38976.0,42287.0,https://anaconda.org/conda-forge/hiplot,2022-05-31 21:21:53.546,105972.0,,,,,3.0,,,,,,,,,,,,,,,
562,Texar,asyml/texar,nlp,,https://github.com/asyml/texar,https://github.com/asyml/texar,Apache-2.0,2017-07-22 19:02:05.000,2021-08-26 09:49:50.000000,2020-07-29 00:38:30,1719.0,,365.0,78.0,144.0,31.0,126.0,2310.0,"Toolkit for Machine Learning, Natural Language Processing, and Text Generation, in TensorFlow. This is part of the..",43.0,22,False,2019-11-19 03:54:40,0.2.4,6.0,texar,,,,['tensorflow'],26.0,26.0,https://pypi.org/project/texar,92.0,92.0,,,,,,,,3.0,,,,,,,,,,,,,,,
563,Sweetviz,fbdesignpro/sweetviz,data-viz,,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000,2022-06-15 10:27:12.398000,2022-06-08 12:10:12,103.0,,214.0,49.0,11.0,29.0,72.0,2210.0,"Visualize and compare datasets, target values and associations, with one line of code.",6.0,22,True,2022-06-14 21:52:54,2.1.4,10.0,sweetviz,conda-forge/sweetviz,,,,,,https://pypi.org/project/sweetviz,62035.0,62797.0,https://anaconda.org/conda-forge/sweetviz,2022-06-15 10:27:12.398,15240.0,,,,,3.0,,,,,,,,,,,,,,,
564,PyFlux,RJT1990/pyflux,time-series-data,,https://github.com/RJT1990/pyflux,https://github.com/RJT1990/pyflux,BSD-3-Clause,2016-02-16 20:12:02.000,2019-03-19 10:45:02.000000,2018-12-16 15:30:13,118.0,,224.0,70.0,20.0,85.0,66.0,1995.0,Open source time series library for Python.,6.0,22,False,,,,pyflux,,,,,226.0,226.0,https://pypi.org/project/pyflux,56010.0,56010.0,,,,,,,,3.0,,,,,,,,,,,,,,,
565,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2022-09-29 17:04:51.000000,2022-08-12 15:43:09,249.0,2.0,173.0,29.0,46.0,2.0,81.0,1778.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,13.0,22,True,,,2.0,checklist,conda-forge/checklist,,,['jupyter'],162.0,162.0,https://pypi.org/project/checklist,7795.0,7998.0,https://anaconda.org/conda-forge/checklist,2021-07-15 13:35:51.684,4270.0,,,,,3.0,,,,,,,,,,,,,,,
566,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000,2022-09-16 23:58:37.000000,2021-09-30 21:51:09,8208.0,,168.0,52.0,895.0,127.0,586.0,1775.0,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",49.0,22,False,2021-08-16 15:40:43,21.08.00,19.0,,blazingsql/blazingsql-protocol,,,,,,,,25.0,https://anaconda.org/blazingsql/blazingsql-protocol,2019-11-11 19:54:17.621,953.0,,,,,3.0,,,,,,,,,,,,,,,
