,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,snap_id,maven_id,maven_url,dnf_id,yay_id
385,Ciphey,Ciphey/Ciphey,nlp,,https://github.com/Ciphey/Ciphey,https://github.com/Ciphey/Ciphey,MIT,2019-07-16 20:20:39.000,2022-08-19 03:15:49.000000,2022-06-28 14:27:10,1885.0,2.0,655.0,201.0,444.0,46.0,242.0,10650.0,"Automatically decrypt encryptions without knowing the key or cipher, decode encodings, and crack hashes.",46.0,26,True,2021-06-06 17:14:16,5.14.0,29.0,ciphey,,remnux/ciphey,,,,,https://pypi.org/project/ciphey,28926.0,29355.0,,,,https://hub.docker.com/r/remnux/ciphey,2022-05-27 10:54:13.897087,8.0,16327.0,2.0,,,,,,,,,,,,,,,
386,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,https://github.com/ocrmypdf/OCRmyPDF,https://github.com/ocrmypdf/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000,2022-08-15 00:01:19.000000,2022-08-15 00:01:10,3304.0,71.0,595.0,126.0,125.0,88.0,800.0,7103.0,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",74.0,26,True,2016-02-17 09:22:48,4.0,39.0,ocrmypdf,conda-forge/ocrmypdf,,,,,,https://pypi.org/project/ocrmypdf,25121.0,26462.0,https://anaconda.org/conda-forge/ocrmypdf,2022-08-03 01:40:30.102,25487.0,,,,,3.0,,,,,,,,ocrmypdf,ocrmypdf,,,,,,
387,Trax,google/trax,others,,https://github.com/google/trax,https://github.com/google/trax,Apache-2.0,2019-10-05 15:09:14.000,2022-09-09 21:37:22.000000,2022-09-09 21:37:17,1610.0,5.0,726.0,145.0,1545.0,91.0,123.0,7101.0,Trax Deep Learning with Clear Code and Speed.,78.0,26,True,2021-10-26 20:29:38,1.4.1,18.0,trax,,,,,78.0,78.0,https://pypi.org/project/trax,4437.0,4437.0,,,,,,,,3.0,,,,,,,,,,,,,,,
388,tsfresh,blue-yonder/tsfresh,time-series-data,,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000,2022-08-09 13:09:18.000000,2021-12-21 03:31:43,507.0,,1018.0,153.0,406.0,51.0,440.0,6627.0,Automatic extraction of relevant features from time series:.,82.0,26,True,2021-12-21 03:36:40,0.19.0,11.0,tsfresh,conda-forge/tsfresh,,,['sklearn'],,,https://pypi.org/project/tsfresh,390667.0,394738.0,https://anaconda.org/conda-forge/tsfresh,2021-12-21 18:56:28.651,236167.0,,,,,2.0,,,,,,,,,,,,,,,
389,PyText,facebookresearch/pytext,nlp,,https://github.com/facebookresearch/pytext,https://github.com/facebookresearch/pytext,,2018-07-31 23:40:46.000,2022-09-07 22:39:47.000000,2022-09-07 22:38:32,1729.0,16.0,791.0,173.0,1586.0,61.0,74.0,6348.0,A natural language modeling framework based on PyTorch.,230.0,26,False,2020-06-08 23:30:58,0.3.3,9.0,pytext-nlp,,,,['pytorch'],110.0,110.0,https://pypi.org/project/pytext-nlp,413.0,419.0,,,,,,,,2.0,304.0,,,,,,,,,,,,,,
390,mmdnn,Microsoft/MMdnn,model-serialisation,,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000,2022-08-29 14:02:51.000000,2020-08-14 02:32:30,1083.0,,954.0,184.0,325.0,324.0,287.0,5622.0,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,85.0,26,False,2020-07-24 06:14:52,0.3.1,12.0,mmdnn,,,,,87.0,87.0,https://pypi.org/project/mmdnn,611.0,672.0,,,,,,,,3.0,3584.0,,,,,,,,,,,,,,
391,scikit-surprise,NicolasHug/Surprise,recommender-systems,,https://github.com/NicolasHug/Surprise,https://github.com/NicolasHug/Surprise,BSD-3-Clause,2016-10-23 14:59:38.000,2022-08-29 12:36:40.229000,2022-08-29 09:48:24,644.0,22.0,921.0,149.0,84.0,57.0,295.0,5521.0,A Python scikit for building and analyzing recommender systems.,43.0,26,True,,,7.0,scikit-surprise,conda-forge/scikit-surprise,,,,,,https://pypi.org/project/scikit-surprise,105687.0,110156.0,https://anaconda.org/conda-forge/scikit-surprise,2022-08-29 12:36:40.229,250317.0,,,,,2.0,,,,,,,,,,,,,,,
392,pyAudioAnalysis,tyiannak/pyAudioAnalysis,audio,,https://github.com/tyiannak/pyAudioAnalysis,https://github.com/tyiannak/pyAudioAnalysis,Apache-2.0,2014-08-27 12:43:13.000,2022-07-14 21:54:26.000000,2022-04-19 21:26:51,771.0,,1077.0,210.0,88.0,171.0,118.0,4970.0,"Python Audio Analysis Library: Feature Extraction, Classification, Segmentation and Applications.",26.0,26,True,,,,pyAudioAnalysis,,,,,297.0,297.0,https://pypi.org/project/pyAudioAnalysis,15222.0,15222.0,,,,,,,,3.0,,,,,,,,,,,,,,,
393,Edward,blei-lab/edward,probabilistics,,https://github.com/blei-lab/edward,https://github.com/blei-lab/edward,,2016-02-10 20:06:05.000,2019-10-22 20:30:48.000000,2018-07-25 01:28:08,1796.0,,754.0,279.0,437.0,185.0,328.0,4733.0,"A probabilistic programming language in TensorFlow. Deep generative models, variational inference.",87.0,26,False,2018-01-22 06:03:37,1.3.5,28.0,edward,,,,['tensorflow'],277.0,277.0,https://pypi.org/project/edward,2300.0,2300.0,,,,,,,,3.0,15.0,,,,,,,,,,,,,,
394,Lucid,tensorflow/lucid,interpretability,,https://github.com/tensorflow/lucid,https://github.com/tensorflow/lucid,Apache-2.0,2018-01-25 17:41:44.000,2022-04-18 14:51:39.000000,2021-03-19 15:48:33,667.0,,599.0,158.0,128.0,74.0,100.0,4437.0,A collection of infrastructure and tools for research in neural network interpretability.,40.0,26,False,2021-03-19 15:59:35,0.3.10,15.0,lucid,,,,['tensorflow'],653.0,653.0,https://pypi.org/project/lucid,1609.0,1609.0,,,,,,,,2.0,,,,,,,,,,,,,,,
395,triton,openai/triton,model-serialisation,,https://github.com/openai/triton,https://github.com/openai/triton,MIT,2014-08-30 17:07:16.000,2022-09-15 06:26:41.000000,2022-09-14 21:26:42,528.0,38.0,310.0,96.0,374.0,91.0,162.0,3984.0,Development repository for the Triton language and compiler.,44.0,26,True,,,,triton,,,,,126.0,126.0,https://pypi.org/project/triton,32725.0,32725.0,,,,,,,,3.0,,,,,,,,,,,,,,,
396,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2022-09-15 13:40:33.000000,2022-09-15 11:46:14,1071.0,125.0,355.0,60.0,246.0,61.0,111.0,3914.0,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",18.0,26,False,2022-04-20 19:08:48,2.0.0,4.0,cleanlab,conda-forge/cleanlab,,,,62.0,62.0,https://pypi.org/project/cleanlab,7723.0,7962.0,https://anaconda.org/conda-forge/cleanlab,2022-04-30 16:01:09.036,6943.0,,,,,3.0,,,,,,,,,,,,,,,
397,pytorch-summary,sksq96/pytorch-summary,pytorch-utils,,https://github.com/sksq96/pytorch-summary,https://github.com/sksq96/pytorch-summary,MIT,2018-04-23 13:58:04.000,2022-08-05 09:55:03.000000,2021-05-10 18:34:53,57.0,,402.0,35.0,53.0,94.0,42.0,3648.0,Model summary in PyTorch similar to `model.summary()` in Keras.,11.0,26,False,,,,torchsummary,,,,['pytorch'],5846.0,5846.0,https://pypi.org/project/torchsummary,116547.0,116547.0,,,,,,,,2.0,,,,,,,,,,,,,,,
398,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2022-08-14 07:19:07.000000,2021-02-05 18:49:02,195.0,,284.0,85.0,66.0,41.0,31.0,3205.0,Python library that makes it easy for data scientists to create charts.,21.0,26,False,2020-11-02 22:13:24,3.0.3,16.0,chartify,conda-forge/chartify,,,,67.0,67.0,https://pypi.org/project/chartify,11467.0,11935.0,https://anaconda.org/conda-forge/chartify,2020-11-07 19:52:50.628,21532.0,,,,,3.0,,,,,,,,,,,,,,,
399,xLearn,aksnzhy/xlearn,ml-frameworks,,https://github.com/aksnzhy/xlearn,https://github.com/aksnzhy/xlearn,Apache-2.0,2017-06-10 08:09:31.000,2022-08-23 09:45:09.000000,2022-06-05 10:44:18,1342.0,,514.0,109.0,71.0,182.0,114.0,3010.0,"High performance, easy-to-use, and scalable machine learning (ML) package, including linear model (LR), factorization..",30.0,26,True,2019-04-25 02:10:05,0.4.4,15.0,xlearn,,,,,95.0,95.0,https://pypi.org/project/xlearn,5928.0,5991.0,,,,,,,,3.0,3429.0,,,,,,,,,,,,,,
400,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,,2013-09-12 07:18:21.000,2022-09-15 01:00:11.000000,2022-09-14 07:18:28,3369.0,120.0,929.0,148.0,1277.0,328.0,720.0,2948.0,Fast data visualization and GUI tools for scientific / engineering applications.,233.0,26,False,2022-03-04 18:36:49,pyqtgraph-0.12.4,9.0,pyqtgraph,conda-forge/pyqtgraph,,,,,,https://pypi.org/project/pyqtgraph,100887.0,105119.0,https://anaconda.org/conda-forge/pyqtgraph,2022-03-05 00:25:53.937,287807.0,,,,,3.0,,,-7.0,,,,,,,,,,,,
401,SHOGUN,shogun-toolbox/shogun,ml-frameworks,,https://github.com/shogun-toolbox/shogun,https://github.com/shogun-toolbox/shogun,BSD-3-Clause,2011-04-01 10:44:32.000,2022-01-18 22:03:55.000000,2020-12-08 16:56:38,17588.0,,1025.0,217.0,3648.0,415.0,1106.0,2902.0,Unified and efficient Machine Learning.,248.0,26,False,2019-07-05 10:23:31,shogun_6.1.4,10.0,,conda-forge/shogun,shogun/shogun,,,,,,,1894.0,https://anaconda.org/conda-forge/shogun,2018-06-25 20:49:17.070,116859.0,https://hub.docker.com/r/shogun/shogun,2019-01-31 13:45:10.435327,1.0,1489.0,3.0,,,,,,,,shogun,,,,,,,
402,PARL,PaddlePaddle/PARL,reinforcement-learning,,https://github.com/PaddlePaddle/PARL,https://github.com/PaddlePaddle/PARL,Apache-2.0,2018-04-25 17:54:22.000,2022-08-26 08:47:39.000000,2022-08-26 08:47:33,458.0,11.0,737.0,62.0,542.0,69.0,348.0,2728.0,A high-performance distributed training framework for Reinforcement Learning.,31.0,26,True,2021-06-03 09:31:59,2.0.0,7.0,parl,,,,['paddle'],94.0,94.0,https://pypi.org/project/parl,477.0,477.0,,,,,,,,2.0,,,,,,,,,,,,,,,
403,mljar-supervised,mljar/mljar-supervised,hyperopt,,https://github.com/mljar/mljar-supervised,https://github.com/mljar/mljar-supervised,MIT,2018-11-05 12:58:04.000,2022-09-02 03:33:42.000000,2022-08-16 08:55:34,1010.0,5.0,293.0,40.0,51.0,99.0,402.0,2240.0,"Python package for AutoML on Tabular Data with Feature Engineering, Hyper-Parameters Tuning, Explanations and..",19.0,26,True,2022-08-16 08:57:03,0.11.3,48.0,mljar-supervised,conda-forge/mljar-supervised,,,,52.0,52.0,https://pypi.org/project/mljar-supervised,6616.0,6896.0,https://anaconda.org/conda-forge/mljar-supervised,2022-08-17 07:50:57.660,4214.0,,,,,2.0,,,,,,,,,,,,,,,
404,PyFunctional,EntilZha/PyFunctional,data-pipelines,,https://github.com/EntilZha/PyFunctional,https://github.com/EntilZha/PyFunctional,MIT,2015-02-05 17:17:51.000,2022-08-05 20:47:44.000000,2022-08-05 20:47:30,522.0,1.0,113.0,52.0,44.0,7.0,120.0,2070.0,Python library for creating data pipelines with chain functional programming.,26.0,26,True,2021-01-12 19:21:07,1.4.3,11.0,pyfunctional,,,,,468.0,468.0,https://pypi.org/project/pyfunctional,224448.0,224448.0,,,,,,,,3.0,,,,,,,,,,,,,,,
405,Deep Checks,deepchecks/deepchecks,interpretability,,https://github.com/deepchecks/deepchecks,https://github.com/deepchecks/deepchecks,,2021-10-11 14:48:38.000,2022-09-15 11:53:31.000000,2022-09-14 13:28:18,1128.0,157.0,131.0,11.0,1221.0,182.0,585.0,2008.0,Test Suites for Validating ML Models & Data. Deepchecks is a Python package for comprehensively validating your..,29.0,26,False,2022-08-23 07:37:39,0.8.3,41.0,deepchecks,,,,,26.0,26.0,https://pypi.org/project/deepchecks,22839.0,22867.0,,,,,,,,2.0,314.0,,,,,,,,,,,,,,
406,efficientnet,qubvel/efficientnet,tensorflow-utils,,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000,2022-01-14 10:29:02.172000,2021-07-16 09:03:20,66.0,,454.0,37.0,41.0,54.0,58.0,1988.0,Implementation of EfficientNet model. Keras and TensorFlow Keras.,10.0,26,False,2020-09-15 16:22:45,1.1.1,8.0,efficientnet,anaconda/efficientnet,,,['tensorflow'],1124.0,1124.0,https://pypi.org/project/efficientnet,54322.0,60338.0,https://anaconda.org/anaconda/efficientnet,2022-01-14 10:29:02.172,178.0,,,,,3.0,240327.0,,,,,,,,,,,,,,
407,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2022-09-08 20:36:13.000000,2022-09-08 20:36:13,1922.0,44.0,252.0,41.0,72.0,8.0,115.0,1711.0,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,24.0,26,True,2022-09-04 16:37:07,0.54.0,42.0,torch-geometric-temporal,,,,['pytorch'],,,https://pypi.org/project/torch-geometric-temporal,2233.0,2233.0,,,,,,,,2.0,,,,,,,,,,,,,,,
408,pygraphistry,graphistry/pygraphistry,graph,,https://github.com/graphistry/pygraphistry,https://github.com/graphistry/pygraphistry,BSD-3-Clause,2015-06-02 20:28:42.000,2022-09-15 07:31:49.000000,2022-09-07 23:59:25,857.0,15.0,177.0,46.0,170.0,100.0,125.0,1699.0,"PyGraphistry is a Python library to quickly load, shape, embed, and explore big graphs with the GPU-accelerated..",25.0,26,True,2020-08-31 21:05:46,0.11.8,5.0,graphistry,,,,['jupyter'],73.0,73.0,https://pypi.org/project/graphistry,2298.0,2298.0,,,,,,,,2.0,,,,,,,,,,,,,,,
409,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2022-09-13 22:20:31.000000,2022-09-13 22:20:26,735.0,47.0,358.0,57.0,167.0,67.0,87.0,1646.0,Library for training machine learning models with privacy for training data.,50.0,26,True,2022-08-31 20:56:52,0.8.5,13.0,tensorflow-privacy,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-privacy,28237.0,28239.0,,,,,,,,3.0,84.0,,,,,,,,,,,,,,
410,fairlearn,fairlearn/fairlearn,interpretability,,https://github.com/fairlearn/fairlearn,https://github.com/fairlearn/fairlearn,MIT,2018-05-15 01:51:35.000,2022-09-14 15:52:32.000000,2022-09-13 15:54:31,720.0,12.0,313.0,35.0,721.0,142.0,220.0,1370.0,A Python package to assess and improve fairness of machine learning models.,68.0,26,True,2021-07-07 08:16:09,0.7.0,11.0,fairlearn,conda-forge/fairlearn,,,['sklearn'],,,https://pypi.org/project/fairlearn,150848.0,151515.0,https://anaconda.org/conda-forge/fairlearn,2021-07-07 15:56:16.605,20697.0,,,,,2.0,,,,,,,,,,,,,,,
411,TabPy,tableau/TabPy,others,,https://github.com/tableau/TabPy,https://github.com/tableau/TabPy,MIT,2016-09-27 21:26:03.000,2022-06-10 20:11:23.000000,2022-06-10 20:11:23,891.0,,486.0,111.0,247.0,5.0,288.0,1307.0,Execute Python code on the fly and display results in Tableau visualizations:.,47.0,26,True,2022-01-20 21:47:12,2.5.0,18.0,tabpy,anaconda/tabpy-client,,,,94.0,94.0,https://pypi.org/project/tabpy,20371.0,20420.0,https://anaconda.org/anaconda/tabpy-client,2022-05-02 20:36:07.551,3234.0,,,,,3.0,,,,,,,,,,,,,,,
412,Optimus,hi-primus/optimus,data-pipelines,,https://github.com/hi-primus/optimus,https://github.com/hi-primus/optimus,Apache-2.0,2017-07-13 02:31:18.000,2022-09-05 14:11:07.000000,2022-06-21 18:44:25,6394.0,14.0,213.0,39.0,1009.0,32.0,196.0,1256.0,"Agile Data Preparation Workflows madeeasy with Pandas, Dask, cuDF, Dask-cuDF, Vaex and PySpark.",23.0,26,True,2020-07-19 03:05:40,2.2.32,83.0,optimuspyspark,,,,['spark'],,,https://pypi.org/project/optimuspyspark,43256.0,43256.0,,,,,,,,3.0,,,,,,,,,,,,,,,
413,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2022-08-04 10:28:06.000000,2022-08-04 10:15:01,159.0,1.0,202.0,50.0,84.0,15.0,178.0,1196.0,"Genetic Programming in Python, with a scikit-learn inspired API.",10.0,26,True,2022-05-03 10:56:08,0.4.2,2.0,gplearn,conda-forge/gplearn,,,['sklearn'],285.0,285.0,https://pypi.org/project/gplearn,4818.0,4940.0,https://anaconda.org/conda-forge/gplearn,2022-05-04 12:26:24.517,3317.0,,,,,3.0,,,,,,,,,,,,,,,
414,audiomentations,iver56/audiomentations,audio,,https://github.com/iver56/audiomentations,https://github.com/iver56/audiomentations,MIT,2019-02-12 16:36:24.000,2022-09-15 14:38:01.000000,2022-09-13 10:15:04,841.0,75.0,136.0,15.0,98.0,33.0,100.0,1112.0,A Python library for audio data augmentation. Inspired by albumentations. Useful for machine learning.,23.0,26,True,2022-09-13 10:14:07,0.27.0,28.0,audiomentations,,,,,163.0,163.0,https://pypi.org/project/audiomentations,3363.0,3363.0,,,,,,,,3.0,,,,,,,,,,,,,,,
415,fancyimpute,iskandr/fancyimpute,sklearn-utils,,https://github.com/iskandr/fancyimpute,https://github.com/iskandr/fancyimpute,Apache-2.0,2015-11-05 23:39:34.000,2021-10-21 17:45:20.000000,2021-10-21 17:45:17,202.0,,165.0,24.0,35.0,2.0,111.0,1102.0,Multivariate imputation and matrix completion algorithms implemented in Python.,12.0,26,True,2021-03-30 16:22:41,0.5.5,5.0,fancyimpute,,,,['sklearn'],1225.0,1225.0,https://pypi.org/project/fancyimpute,19018.0,19018.0,,,,,,,,2.0,,,,,,,,,,,,,,,
416,PySAL,pysal/pysal,geospatial-data,,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000,2022-08-01 15:32:54.853000,2022-07-23 22:25:53,4188.0,13.0,260.0,80.0,633.0,9.0,600.0,1062.0,PySAL: Python Spatial Analysis Library Meta-Package.,77.0,26,True,2022-07-31 21:00:14,2.7.0,25.0,pysal,conda-forge/pysal,,,,,,https://pypi.org/project/pysal,27294.0,33397.0,https://anaconda.org/conda-forge/pysal,2022-08-01 15:32:54.853,451674.0,,,,,3.0,,,,,,,,,,,,,,,
417,pyclustering,annoviko/pyclustering,others,,https://github.com/annoviko/pyclustering,https://github.com/annoviko/pyclustering,BSD-3-Clause,2014-02-25 18:59:03.000,2022-04-08 00:39:29.000000,2021-02-12 19:04:59,2079.0,,226.0,39.0,34.0,62.0,589.0,991.0,"pyclustering is a Python, C++ data mining library.",26.0,26,False,2020-11-25 22:33:07,0.10.1.2,18.0,pyclustering,conda-forge/pyclustering,,,,360.0,360.0,https://pypi.org/project/pyclustering,48605.0,49882.0,https://anaconda.org/conda-forge/pyclustering,2021-09-13 14:29:08.300,41989.0,,,,,3.0,411.0,,,,,,,,,,,,,,
418,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2020-10-14 13:28:13.625000,2020-10-14 13:22:39,167.0,,300.0,71.0,83.0,23.0,26.0,969.0,Common financial risk and performance metrics. Used by zipline and pyfolio.,22.0,26,False,2020-10-13 21:28:25,0.5.5,9.0,empyrical,conda-forge/empyrical,,,,943.0,943.0,https://pypi.org/project/empyrical,26475.0,26804.0,https://anaconda.org/conda-forge/empyrical,2020-10-14 13:28:13.625,18132.0,,,,,3.0,,,,,,,,,,,,,,,
419,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2022-09-08 21:49:18.000000,2022-09-08 21:44:49,690.0,15.0,90.0,28.0,292.0,52.0,223.0,825.0,BAyesian Model-Building Interface (Bambi) in Python.,26.0,26,True,2022-08-27 16:41:52,0.9.1,17.0,bambi,conda-forge/bambi,,,,34.0,34.0,https://pypi.org/project/bambi,11378.0,11725.0,https://anaconda.org/conda-forge/bambi,2022-08-29 12:18:36.495,12863.0,,,,,3.0,,,,,,,,,,,,,,,
420,Sentinelsat,sentinelsat/sentinelsat,geospatial-data,,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000,2022-09-04 19:19:41.000000,2022-08-01 09:43:24,1123.0,1.0,199.0,61.0,240.0,7.0,325.0,804.0,Search and download Copernicus Sentinel satellite images.,42.0,26,False,2022-01-05 19:57:25,1.1.1,12.0,sentinelsat,conda-forge/sentinelsat,,,,354.0,354.0,https://pypi.org/project/sentinelsat,11899.0,12381.0,https://anaconda.org/conda-forge/sentinelsat,2022-01-06 09:30:10.449,11033.0,,,,,3.0,232.0,,,,,,,,,,,,,,
421,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000,2022-09-15 14:15:11.000000,2022-09-15 14:14:53,2687.0,77.0,34.0,135.0,319.0,71.0,200.0,784.0,An open-source plotting library for statistical data.,17.0,26,True,2022-06-20 17:10:47,2.4.0,50.0,lets-plot,,,,,17.0,17.0,https://pypi.org/project/lets-plot,1945.0,1953.0,,,,,,,,3.0,302.0,,,,,,,,,,,,,,
422,mahotas,luispedro/mahotas,image,,https://github.com/luispedro/mahotas,https://github.com/luispedro/mahotas,,2010-01-31 00:13:06.000,2022-07-28 01:17:04.704000,2022-06-28 07:53:54,1293.0,7.0,141.0,47.0,53.0,16.0,63.0,776.0,Computer Vision in Python.,32.0,26,False,2022-06-28 14:25:55,1.4.13,10.0,mahotas,conda-forge/mahotas,,,,872.0,872.0,https://pypi.org/project/mahotas,9435.0,13709.0,https://anaconda.org/conda-forge/mahotas,2022-07-28 01:17:04.704,333403.0,,,,,3.0,,,,,,,,,,,,,,,
423,CLTK,cltk/cltk,nlp,,https://github.com/cltk/cltk,https://github.com/cltk/cltk,MIT,2014-01-11 23:59:47.000,2022-08-30 20:57:57.000000,2022-08-30 20:57:57,3629.0,7.0,308.0,66.0,654.0,27.0,499.0,739.0,The Classical Language Toolkit.,117.0,26,True,2021-06-10 16:34:40,1.0.15,66.0,cltk,,,,,208.0,208.0,https://pypi.org/project/cltk,940.0,940.0,,,,,,,,2.0,25.0,,,,,,,,,,,,,,
424,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,,2011-04-05 12:10:12.000,2022-09-09 20:39:21.000000,2022-09-07 22:07:27,15510.0,103.0,324.0,44.0,1538.0,182.0,2919.0,701.0,An open-source application for biological image analysis.,131.0,26,False,2022-08-15 20:12:40,4.2.4,46.0,cellprofiler,,,,,9.0,9.0,https://pypi.org/project/cellprofiler,777.0,812.0,,,,,,,,3.0,3661.0,,,,,,,,,,,,,,
425,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,,2010-07-22 16:28:30.000,2022-09-14 11:17:01.000000,2022-09-14 11:17:01,5228.0,61.0,236.0,39.0,694.0,116.0,326.0,496.0,Python package to access a cacophony of neuro-imaging file formats.,94.0,26,False,2022-06-17 23:19:01,4.0.0,35.0,nibabel,conda-forge/nibabel,,,,,,https://pypi.org/project/nibabel,246770.0,253041.0,https://anaconda.org/conda-forge/nibabel,2022-08-31 19:30:48.313,476613.0,,,,,2.0,,,-7.0,,,,,,,,,,,,
426,GeoViews,holoviz/geoviews,geospatial-data,,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000,2022-08-28 06:43:25.000000,2022-08-24 06:50:20,706.0,9.0,66.0,31.0,285.0,104.0,197.0,433.0,"Simple, concise geographical visualization in Python.",28.0,26,True,2022-03-08 14:53:17,1.9.5,27.0,geoviews,conda-forge/geoviews,,,,478.0,478.0,https://pypi.org/project/geoviews,8118.0,10400.0,https://anaconda.org/conda-forge/geoviews,2022-03-08 21:16:14.407,123267.0,,,,,3.0,,,,,,,,,,,,,,,
