,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,trending,maven_id,maven_url,snap_id,dnf_id,yay_id
466,equinox,patrick-kidger/equinox,jax-utils,,https://github.com/patrick-kidger/equinox,https://github.com/patrick-kidger/equinox,Apache-2.0,2021-07-29 02:21:39.000,2023-03-02 05:31:03.000000,2023-03-02 05:30:26,499.0,62.0,55.0,20.0,131.0,28.0,112.0,999.0,Elegant easy-to-use neural networks in JAX. https://docs.kidger.site/equinox/.,17.0,25,True,2023-02-21 23:31:05,0.10.1,23.0,equinox,,,,['jax'],100.0,100.0,https://pypi.org/project/equinox,8572.0,8572.0,,,,,,,,1.0,,,,,,,,,,,,,,,
467,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2023-03-01 09:41:54.000000,2023-03-01 09:08:00,451.0,5.0,101.0,19.0,295.0,26.0,238.0,975.0,Extra blocks for scikit-learn pipelines.,57.0,25,True,2022-11-02 11:39:40,0.6.14,32.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],82.0,82.0,https://pypi.org/project/scikit-lego,20566.0,21393.0,https://anaconda.org/conda-forge/scikit-lego,2022-11-03 07:39:39.512,33936.0,,,,,2.0,,,,,,,,,,,,,,,
468,pythreejs,jupyter-widgets/pythreejs,data-viz,,https://github.com/jupyter-widgets/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2023-02-20 00:24:59.000000,2023-02-20 00:24:10,1723.0,8.0,175.0,39.0,173.0,55.0,170.0,855.0,A Jupyter - Three.js bridge.,30.0,25,False,2022-08-31 09:02:38,2.4.1,17.0,pythreejs,conda-forge/pythreejs,,,['jupyter'],24.0,24.0,https://pypi.org/project/pythreejs,81041.0,92118.0,https://anaconda.org/conda-forge/pythreejs,2022-09-06 14:51:41.037,462713.0,,,,,3.0,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,5435.0,,,,,,,,,,
469,Submit it,facebookincubator/submitit,distributed-ml,,https://github.com/facebookincubator/submitit,https://github.com/facebookincubator/submitit,MIT,2020-04-24 07:41:09.000,2023-03-02 13:50:52.000000,2022-09-28 08:58:38,127.0,,90.0,21.0,90.0,34.0,55.0,800.0,Python 3.6+ toolbox for submitting jobs to Slurm.,23.0,25,True,2021-02-01 10:18:48,1.2.0,6.0,submitit,conda-forge/submitit,,,,982.0,982.0,https://pypi.org/project/submitit,46294.0,46793.0,https://anaconda.org/conda-forge/submitit,2021-02-10 12:48:57.745,15485.0,,,,,3.0,,,,,,,,,,,,,,,
470,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-2-Clause,2013-09-05 14:44:25.000,2023-03-02 08:43:15.000000,2023-03-02 08:43:13,2753.0,61.0,89.0,15.0,172.0,7.0,96.0,611.0,Python bindings for MPI.,23.0,25,True,2022-11-02 14:19:49,3.1.4,11.0,mpi4py,conda-forge/mpi4py,,,,,,https://pypi.org/project/mpi4py,173290.0,195615.0,https://anaconda.org/conda-forge/mpi4py,2022-11-03 07:59:52.887,1717631.0,,,,,3.0,9784.0,,,,,,,,,,,,,,
471,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2023-01-27 17:26:02.000000,2022-12-22 21:34:29,574.0,2.0,76.0,28.0,313.0,60.0,27.0,343.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,25,True,2021-06-16 20:29:30,0.1.16,17.0,tensorflow-cloud,,,,['tensorflow'],219.0,219.0,https://pypi.org/project/tensorflow-cloud,92726.0,92726.0,,,,,,,,3.0,,,,,,,,,,,,,,,
472,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2023-02-26 19:34:32.307000,2023-02-26 16:39:56,735.0,7.0,75.0,13.0,25.0,2.0,42.0,300.0,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,13.0,25,True,2023-02-26 16:44:16,3.0.0,55.0,pymap3d,conda-forge/pymap3d,,,,236.0,236.0,https://pypi.org/project/pymap3d,91667.0,92905.0,https://anaconda.org/conda-forge/pymap3d,2023-02-26 19:34:32.307,44591.0,,,,,3.0,,,,,,,,,,,,,,,
473,cortex,cortexlabs/cortex,model-serialisation,,https://github.com/cortexlabs/cortex,https://github.com/cortexlabs/cortex,Apache-2.0,2019-01-24 04:43:14.000,2023-02-23 10:41:32.000000,2022-09-23 17:44:48,2325.0,,596.0,147.0,1353.0,111.0,984.0,7898.0,Production infrastructure for machine learning at scale.,24.0,24,True,2022-09-23 18:01:31,0.42.1,63.0,cortex,,,,,,,https://pypi.org/project/cortex,1640.0,1640.0,,,,,,,,3.0,,,,,,,,,,,,,,,
474,PyText,facebookresearch/pytext,nlp,,https://github.com/facebookresearch/pytext,https://github.com/facebookresearch/pytext,,2018-07-31 23:40:46.000,2022-10-17 19:55:31.000000,2022-10-17 19:51:05,1735.0,,794.0,173.0,1588.0,61.0,74.0,6361.0,A natural language modeling framework based on PyTorch.,234.0,24,False,2020-06-08 23:30:58,0.3.3,9.0,pytext-nlp,,,,['pytorch'],114.0,114.0,https://pypi.org/project/pytext-nlp,180.0,186.0,,,,,,,,3.0,316.0,,,,,,,,,,,,,,
475,snownlp,isnowfy/snownlp,chinese-nlp,,https://github.com/isnowfy/snownlp,https://github.com/isnowfy/snownlp,MIT,2013-11-26 11:46:56.000,2020-01-19 02:39:05.000000,2020-01-19 02:39:03,57.0,,1330.0,348.0,14.0,40.0,65.0,6021.0,Python library for processing Chinese text.,8.0,24,False,,,,snownlp,,,,,1093.0,1093.0,https://pypi.org/project/snownlp,6878.0,6878.0,,,,,,,,3.0,,,,,,,,,,,,,,,
476,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2023-02-02 10:49:49.000000,2023-02-02 10:46:34,1079.0,19.0,864.0,117.0,659.0,150.0,486.0,5155.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,109.0,24,True,2019-08-26 19:04:21,0.3.1,2.0,mmf,,,,['pytorch'],14.0,14.0,https://pypi.org/project/mmf,140.0,140.0,,,,,,,,3.0,,,,,,,,,,,,,,,
477,Augmentor,mdbloice/Augmentor,image,,https://github.com/mdbloice/Augmentor,https://github.com/mdbloice/Augmentor,MIT,2016-03-01 18:29:55.000,2023-01-24 13:14:15.000000,2023-01-24 13:14:15,548.0,2.0,832.0,123.0,60.0,118.0,73.0,4867.0,Image augmentation library in Python for machine learning.,23.0,24,True,,,,Augmentor,,,,,562.0,562.0,https://pypi.org/project/Augmentor,17629.0,17629.0,,,,,,,,3.0,,,,,,,,,,,,,,,
478,nebullvm,nebuly-ai/nebullvm,model-serialisation,,https://github.com/nebuly-ai/nebullvm,https://github.com/nebuly-ai/nebullvm,Apache-2.0,2022-02-12 17:17:14.000,2023-03-02 12:09:27.000000,2023-03-02 10:29:02,412.0,290.0,307.0,62.0,101.0,31.0,65.0,4795.0,Plug and play modules to optimize the performances of your AI systems.,27.0,24,True,,,21.0,nebullvm,,,,,7.0,7.0,https://pypi.org/project/nebullvm,724.0,724.0,,,,,,,,3.0,,,,,,,,,,6.0,,,,,
479,qdrant,qdrant/qdrant,nlp,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2023-03-02 06:05:54.000000,2023-02-21 17:36:21,1163.0,140.0,199.0,49.0,1067.0,38.0,358.0,4571.0,Qdrant - Vector Search Engine and Database for the next generation of AI applications. Also available in the cloud..,33.0,24,True,2023-02-21 21:23:28,1.0.2,40.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
480,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2023-02-27 18:18:40.000000,2023-01-10 17:33:25,514.0,4.0,401.0,63.0,84.0,21.0,79.0,4414.0,Finding duplicate images made easy!.,13.0,24,True,2023-01-16 17:21:57,0.3.1,7.0,imagededup,,,,['tensorflow'],34.0,34.0,https://pypi.org/project/imagededup,1923.0,1923.0,,,,,,,,3.0,,,,,,,,,,,,,,,
481,PyAlgoTrade,gbeced/pyalgotrade,financial-data,,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000,2022-07-13 19:50:51.000000,2018-08-21 02:42:52,1156.0,,1267.0,353.0,56.0,40.0,84.0,3912.0,Python Algorithmic Trading Library.,11.0,24,False,,,,pyalgotrade,,,,,120.0,120.0,https://pypi.org/project/pyalgotrade,1366.0,1366.0,,,,,,,,3.0,,,,,,,,,,,,,,,
482,Alpha Vantage,RomelTorres/alpha_vantage,financial-data,,https://github.com/RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,MIT,2017-04-29 17:23:00.000,2022-12-25 20:03:53.000000,2022-12-25 20:03:53,522.0,3.0,656.0,174.0,78.0,4.0,258.0,3848.0,A python wrapper for Alpha Vantage API for financial data.,42.0,24,True,2020-12-21 02:37:29,2.3.1,5.0,alpha_vantage,conda-forge/alpha_vantage,,,,,,https://pypi.org/project/alpha_vantage,24340.0,24443.0,https://anaconda.org/conda-forge/alpha_vantage,2021-01-14 18:10:30.064,2683.0,,,,,3.0,,,,,,,,,,,,,,,
483,causalml,uber/causalml,others,,https://github.com/uber/causalml,https://github.com/uber/causalml,,2019-07-09 02:08:58.000,2023-02-03 18:09:17.000000,2023-02-03 18:09:17,494.0,2.0,603.0,78.0,251.0,79.0,235.0,3819.0,Uplift modeling and causal inference with machine learning algorithms.,49.0,24,False,2022-09-02 21:17:27,0.13.0,10.0,causalml,,,,,144.0,144.0,https://pypi.org/project/causalml,50565.0,50565.0,,,,,,,,3.0,,,,,,,,,,,,,,,
484,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2022-12-11 00:19:23.000000,2022-08-06 21:47:18,182.0,,344.0,60.0,49.0,65.0,53.0,3496.0,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,24,True,2022-04-06 04:37:32,0.3.4,10.0,layoutparser,,,,,143.0,143.0,https://pypi.org/project/layoutparser,37445.0,37445.0,,,,,,,,3.0,,,,,,,,,,,,,,,
485,LIT,PAIR-code/lit,interpretability,,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000,2023-03-01 21:59:21.000000,2022-12-02 19:48:37,904.0,,321.0,70.0,921.0,43.0,72.0,3082.0,The Learning Interpretability Tool: Interactively analyze ML models to understand their behavior in an extensible and..,27.0,24,True,2022-12-02 03:32:59,0.5,7.0,lit-nlp,conda-forge/lit-nlp,,,,19.0,19.0,https://pypi.org/project/lit-nlp,829.0,2583.0,https://anaconda.org/conda-forge/lit-nlp,2021-11-09 18:19:30.401,52640.0,,,,,3.0,,,,,,,,,,,,,,,
486,keras-vis,raghakot/keras-vis,interpretability,,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000,2022-02-07 16:06:07.000000,2020-04-20 01:03:12,195.0,,643.0,72.0,25.0,113.0,101.0,2947.0,Neural network visualization toolkit for keras.,10.0,24,False,,,8.0,keras-vis,,,,['tensorflow'],2484.0,2484.0,https://pypi.org/project/keras-vis,3241.0,3241.0,,,,,,,,3.0,,,,,,,,,,,,,,,
487,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2023-02-28 13:25:11.000000,2020-03-16 04:26:47,75.0,,212.0,61.0,41.0,16.0,23.0,2559.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,18.0,24,False,,,5.0,knockknock,conda-forge/knockknock,,,,529.0,529.0,https://pypi.org/project/knockknock,34555.0,34843.0,https://anaconda.org/conda-forge/knockknock,2020-03-17 01:52:16.317,11815.0,,,,,3.0,,,,,,,,,,,,,,,
488,OpenPrompt,thunlp/OpenPrompt,nlp,,https://github.com/thunlp/OpenPrompt,https://github.com/thunlp/OpenPrompt,Apache-2.0,2021-09-30 09:38:45.000,2023-02-05 13:15:09.000000,2023-02-05 13:15:02,250.0,6.0,285.0,28.0,42.0,47.0,151.0,2524.0,An Open-Source Framework for Prompt-Learning.,19.0,24,True,2022-04-20 04:58:40,1.0.0,4.0,openprompt,,,,,33.0,33.0,https://pypi.org/project/openprompt,1108.0,1108.0,,,,,,,,3.0,,,,,,,,,,,,,,,
489,pygal,Kozea/pygal,graph,,https://github.com/Kozea/pygal,https://github.com/Kozea/pygal,LGPL-3.0,2011-09-23 10:17:50.000,2023-01-20 00:24:48.867000,2021-11-24 21:04:02,1018.0,,397.0,134.0,128.0,161.0,244.0,2522.0,PYthon svg GrAph plotting Library.,71.0,24,False,2015-02-16 16:54:22,1.7.0,2.0,pygal,conda-forge/pygal,,,,,,https://pypi.org/project/pygal,122775.0,123425.0,https://anaconda.org/conda-forge/pygal,2023-01-20 00:24:48.867,29286.0,,,,,2.0,,,,,,,,,,,,,,,
490,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2023-01-08 16:28:59.000000,2022-12-05 11:17:53,203.0,1.0,119.0,29.0,190.0,13.0,71.0,2426.0,HiPlot makes understanding high dimensional data easy.,8.0,24,True,2021-11-04 14:24:43,0.1.32,35.0,hiplot,conda-forge/hiplot,,,,255.0,255.0,https://pypi.org/project/hiplot,37918.0,41302.0,https://anaconda.org/conda-forge/hiplot,2022-05-31 21:21:53.546,125232.0,,,,,3.0,,,,,,,,,,,,,,,
491,Enigma Catalyst,scrtlabs/catalyst,financial-data,,https://github.com/scrtlabs/catalyst,https://github.com/scrtlabs/catalyst,Apache-2.0,2017-06-13 22:31:34.000,2022-11-26 14:07:55.000000,2021-09-22 15:31:55,6364.0,,704.0,165.0,94.0,124.0,358.0,2398.0,An Algorithmic Trading Library for Crypto-Assets in Python.,149.0,24,False,,,,enigma-catalyst,,,,,25.0,25.0,https://pypi.org/project/enigma-catalyst,390.0,390.0,,,,,,,,3.0,,,,,,,,,,,,,,,
492,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2023-02-08 12:36:09.000000,2023-02-08 12:36:08,2732.0,13.0,913.0,120.0,418.0,52.0,285.0,2361.0,IPython Parallel: Interactive Parallel Computing in Python.,112.0,24,False,,,24.0,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],,,https://pypi.org/project/ipyparallel,130115.0,139495.0,https://anaconda.org/conda-forge/ipyparallel,2022-06-21 14:24:53.709,778621.0,,,,,3.0,,,,,,,,,,-8.0,,,,,
493,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2022-07-16 23:44:23.000000,2021-07-10 15:56:42,447.0,,254.0,57.0,56.0,20.0,49.0,2150.0,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,24,False,2019-11-04 05:16:00,0.5.0,5.0,pytorch-nlp,,,,['pytorch'],503.0,503.0,https://pypi.org/project/pytorch-nlp,5758.0,5758.0,,,,,,,,3.0,,,,,,,,,,,,,,,
494,textacy,chartbeat-labs/textacy,nlp,,https://github.com/chartbeat-labs/textacy,https://github.com/chartbeat-labs/textacy,,2016-02-03 16:52:45.000,2023-01-21 23:30:29.000000,2022-03-06 19:51:43,1716.0,,242.0,92.0,112.0,30.0,225.0,2038.0,"NLP, before and after spaCy.",32.0,24,False,2021-12-06 14:59:26,0.12.0,28.0,textacy,conda-forge/textacy,,,,,,https://pypi.org/project/textacy,85297.0,87060.0,https://anaconda.org/conda-forge/textacy,2022-02-06 16:50:51.205,123436.0,,,,,3.0,,,,,,,,,,,,,,,
495,modAL,modAL-python/modAL,others,,https://github.com/modAL-python/modAL,https://github.com/modAL-python/modAL,MIT,2017-11-14 14:01:15.000,2023-01-30 14:23:25.000000,2021-01-07 09:40:40,648.0,,281.0,40.0,35.0,76.0,54.0,1907.0,A modular active learning framework for Python.,14.0,24,False,,,12.0,modAL,,,,['sklearn'],184.0,184.0,https://pypi.org/project/modAL,9676.0,9676.0,,,,,,,,3.0,20.0,,,,,,,,,,,,,,
496,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2023-01-26 15:12:26.000000,2022-08-12 15:43:09,249.0,,179.0,29.0,54.0,3.0,81.0,1845.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,13.0,24,True,,,2.0,checklist,conda-forge/checklist,,,['jupyter'],206.0,206.0,https://pypi.org/project/checklist,5299.0,5493.0,https://anaconda.org/conda-forge/checklist,2021-07-15 13:35:51.684,5058.0,,,,,3.0,,,,,,,,,,,,,,,
497,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2023-02-08 11:20:11.000000,2023-02-08 11:19:58,2277.0,9.0,222.0,39.0,29.0,,101.0,1832.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,17.0,24,False,2022-12-04 19:04:05,_10304,100.0,karateclub,conda-forge/karateclub,,,,134.0,134.0,https://pypi.org/project/karateclub,2842.0,3344.0,https://anaconda.org/conda-forge/karateclub,2022-01-28 14:45:25.910,16091.0,,,,,2.0,,,,,,,,,,,,,,,
498,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2023-03-02 01:07:26.000000,2023-03-01 18:56:01,772.0,19.0,391.0,61.0,217.0,73.0,87.0,1725.0,Library for training machine learning models with privacy for training data.,52.0,24,True,2022-08-31 20:56:52,0.8.5,13.0,tensorflow-privacy,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-privacy,21996.0,21998.0,,,,,,,,3.0,95.0,,,,,,,,,,,,,,
499,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2023-02-22 15:28:04.000000,2023-01-04 06:06:27,1221.0,1.0,276.0,55.0,1312.0,196.0,807.0,1631.0,A toolkit for reproducible reinforcement learning research.,79.0,24,True,2020-09-14 22:30:57,2020.06.3,21.0,garage,,,,['tensorflow'],64.0,64.0,https://pypi.org/project/garage,537.0,537.0,,,,,,,,3.0,,,,,,,,,,,,,,,
500,Orbit,uber/orbit,probabilistics,,https://github.com/uber/orbit,https://github.com/uber/orbit,,2020-01-07 18:20:37.000,2023-01-29 22:05:17.000000,2023-01-29 22:01:19,871.0,27.0,119.0,33.0,406.0,56.0,325.0,1609.0,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,18.0,24,False,2023-01-29 22:05:17,1.1.4.2,23.0,orbit-ml,,,,,19.0,19.0,https://pypi.org/project/orbit-ml,132469.0,132469.0,,,,,,,,3.0,,,,,,,,,,,,,,,
501,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2022-12-08 09:57:51.000000,2022-12-08 09:17:58,456.0,2.0,228.0,46.0,44.0,20.0,90.0,1472.0,Contextually-keyed word vectors.,18.0,24,True,2022-12-08 13:16:53,2.0.1,17.0,sense2vec,conda-forge/sense2vec,,,,232.0,232.0,https://pypi.org/project/sense2vec,3383.0,4930.0,https://anaconda.org/conda-forge/sense2vec,2021-07-14 13:20:19.752,30941.0,,,,,3.0,47897.0,,,,,,,,,,,,,,
502,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2023-02-26 23:33:18.000000,2022-10-21 22:59:05,150.0,,159.0,96.0,174.0,27.0,23.0,1428.0,fklearn: Functional Machine Learning.,50.0,24,True,2022-09-06 18:51:44,2.2.1,24.0,fklearn,,,,,13.0,13.0,https://pypi.org/project/fklearn,5289.0,5289.0,,,,,,,,3.0,,,,,,,,,,,,,,,
503,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2022-11-09 20:58:15.000000,2022-11-03 13:41:59,433.0,,264.0,52.0,100.0,42.0,29.0,1268.0,Interpretability and explainability of data and machine learning models.,39.0,24,True,2020-10-28 09:32:21,0.2.1,2.0,aix360,,,,,70.0,70.0,https://pypi.org/project/aix360,1186.0,1186.0,,,,,,,,3.0,,,,,,,,,,,,,,,
504,AutoViz,AutoViML/AutoViz,data-viz,,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000,2022-12-30 17:11:56.000000,2022-12-30 17:11:25,153.0,1.0,163.0,30.0,16.0,5.0,62.0,1245.0,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",14.0,24,True,,,29.0,autoviz,conda-forge/autoviz,,,,368.0,368.0,https://pypi.org/project/autoviz,280765.0,282248.0,https://anaconda.org/conda-forge/autoviz,2022-10-03 14:11:33.149,28183.0,,,,,3.0,,,,,,,,,,,,,,,
505,Node2Vec,eliorc/node2vec,graph,,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000,2023-02-16 09:44:09.143000,2022-10-19 11:01:06,75.0,,214.0,18.0,16.0,1.0,83.0,1029.0,Implementation of the node2vec algorithm.,11.0,24,True,2022-08-01 11:34:27,0.4.6,9.0,node2vec,conda-forge/node2vec,,,,366.0,366.0,https://pypi.org/project/node2vec,83927.0,84340.0,https://anaconda.org/conda-forge/node2vec,2023-02-16 09:44:09.143,23986.0,,,,,2.0,,,,,,,,,,,,,,,
506,Pandas-Bokeh,PatrikHlobil/Pandas-Bokeh,data-viz,,https://github.com/PatrikHlobil/Pandas-Bokeh,https://github.com/PatrikHlobil/Pandas-Bokeh,MIT,2018-11-23 20:49:14.000,2023-02-23 19:43:42.000000,2022-03-25 13:48:28,300.0,,104.0,25.0,31.0,34.0,67.0,834.0,Bokeh Plotting Backend for Pandas and GeoPandas.,14.0,24,True,2021-04-11 17:42:31,0.5.5,5.0,pandas-bokeh,,,,['pandas'],429.0,429.0,https://pypi.org/project/pandas-bokeh,24881.0,24881.0,,,,,,,,3.0,,,,,,,,,,,,,,,
507,mahotas,luispedro/mahotas,image,,https://github.com/luispedro/mahotas,https://github.com/luispedro/mahotas,,2010-01-31 00:13:06.000,2023-02-26 14:18:50.000000,2023-02-26 14:18:50,1295.0,1.0,143.0,48.0,54.0,18.0,63.0,796.0,Computer Vision in Python.,33.0,24,False,2022-06-28 14:25:55,1.4.13,10.0,mahotas,conda-forge/mahotas,,,,986.0,986.0,https://pypi.org/project/mahotas,8365.0,12620.0,https://anaconda.org/conda-forge/mahotas,2022-11-05 05:53:35.833,357458.0,,,,,3.0,,,,,,,,,,,,,,,
508,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2023-01-03 21:24:56.000000,2023-01-03 21:24:56,1146.0,1.0,161.0,32.0,25.0,34.0,234.0,741.0,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,8.0,24,True,2019-04-04 19:44:59,0.8.2,29.0,neupy,,,,,144.0,144.0,https://pypi.org/project/neupy,6687.0,6687.0,,,,,,,,3.0,,,,,,,,,,,,,,,
509,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2022-12-12 19:16:27.000000,2022-11-16 02:40:37,930.0,,159.0,36.0,109.0,17.0,50.0,639.0,Snowball compiler and stemming algorithms.,30.0,24,True,,,6.0,snowballstemmer,conda-forge/snowballstemmer,,,,4.0,4.0,https://pypi.org/project/snowballstemmer,9153273.0,9229943.0,https://anaconda.org/conda-forge/snowballstemmer,2021-11-17 09:59:16.947,6056994.0,,,,,3.0,,,,,,,,,,-7.0,,,,,
510,detoxify,unitaryai/detoxify,nlp,,https://github.com/unitaryai/detoxify,https://github.com/unitaryai/detoxify,Apache-2.0,2020-09-23 15:24:21.000,2023-01-03 01:38:54.000000,2022-12-19 17:48:09,220.0,7.0,75.0,13.0,31.0,28.0,20.0,569.0,Trained models & code to predict toxic comments on all 3 Jigsaw Toxic Comment Challenges. Built using Pytorch..,9.0,24,True,2022-12-19 17:52:51,0.5.1,12.0,detoxify,,,,,235.0,235.0,https://pypi.org/project/detoxify,65880.0,70904.0,,,,,,,,3.0,140681.0,,,,,,,,,,,,,,
